Time	Requests
1998-05-21 00:00:00	922
1998-05-21 00:01:00	1075
1998-05-21 00:02:00	998
1998-05-21 00:03:00	848
1998-05-21 00:04:00	1167
1998-05-21 00:05:00	983
1998-05-21 00:06:00	1150
1998-05-21 00:07:00	925
1998-05-21 00:08:00	808
1998-05-21 00:09:00	807
1998-05-21 00:10:00	925
1998-05-21 00:11:00	1237
1998-05-21 00:12:00	1197
1998-05-21 00:13:00	1056
1998-05-21 00:14:00	923
1998-05-21 00:15:00	912
1998-05-21 00:16:00	1153
1998-05-21 00:17:00	1231
1998-05-21 00:18:00	1042
1998-05-21 00:19:00	1084
1998-05-21 00:20:00	949
1998-05-21 00:21:00	1037
1998-05-21 00:22:00	1079
1998-05-21 00:23:00	1162
1998-05-21 00:24:00	1204
1998-05-21 00:25:00	1111
1998-05-21 00:26:00	1195
1998-05-21 00:27:00	1110
1998-05-21 00:28:00	1276
1998-05-21 00:29:00	1213
1998-05-21 00:30:00	1093
1998-05-21 00:31:00	912
1998-05-21 00:32:00	1158
1998-05-21 00:33:00	1113
1998-05-21 00:34:00	1344
1998-05-21 00:35:00	1396
1998-05-21 00:36:00	1010
1998-05-21 00:37:00	809
1998-05-21 00:38:00	719
1998-05-21 00:39:00	1240
1998-05-21 00:40:00	1104
1998-05-21 00:41:00	935
1998-05-21 00:42:00	947
1998-05-21 00:43:00	988
1998-05-21 00:44:00	1215
1998-05-21 00:45:00	1243
1998-05-21 00:46:00	1048
1998-05-21 00:47:00	1066
1998-05-21 00:48:00	994
1998-05-21 00:49:00	1017
1998-05-21 00:50:00	940
1998-05-21 00:51:00	1048
1998-05-21 00:52:00	937
1998-05-21 00:53:00	1231
1998-05-21 00:54:00	631
1998-05-21 00:55:00	784
1998-05-21 00:56:00	1000
1998-05-21 00:57:00	1132
1998-05-21 00:58:00	1148
1998-05-21 00:59:00	912
1998-05-21 01:00:00	789
1998-05-21 01:01:00	1007
1998-05-21 01:02:00	820
1998-05-21 01:03:00	927
1998-05-21 01:04:00	1098
1998-05-21 01:05:00	1169
1998-05-21 01:06:00	998
1998-05-21 01:07:00	875
1998-05-21 01:08:00	991
1998-05-21 01:09:00	1067
1998-05-21 01:10:00	1083
1998-05-21 01:11:00	1059
1998-05-21 01:12:00	831
1998-05-21 01:13:00	749
1998-05-21 01:14:00	933
1998-05-21 01:15:00	1007
1998-05-21 01:16:00	1102
