Time	Requests
1998-07-18 00:00:00	1395
1998-07-18 00:01:00	1590
1998-07-18 00:02:00	1944
1998-07-18 00:03:00	1725
1998-07-18 00:04:00	1869
1998-07-18 00:05:00	1974
1998-07-18 00:06:00	2130
1998-07-18 00:07:00	2026
1998-07-18 00:08:00	1953
1998-07-18 00:09:00	1802
1998-07-18 00:10:00	1959
1998-07-18 00:11:00	1941
1998-07-18 00:12:00	2008
1998-07-18 00:13:00	2006
1998-07-18 00:14:00	1998
1998-07-18 00:15:00	1760
1998-07-18 00:16:00	2083
1998-07-18 00:17:00	2060
1998-07-18 00:18:00	2318
1998-07-18 00:19:00	2357
1998-07-18 00:20:00	1790
1998-07-18 00:21:00	2197
1998-07-18 00:22:00	1845
1998-07-18 00:23:00	1961
1998-07-18 00:24:00	2178
1998-07-18 00:25:00	2244
1998-07-18 00:26:00	1848
1998-07-18 00:27:00	1983
1998-07-18 00:28:00	2149
1998-07-18 00:29:00	2281
1998-07-18 00:30:00	2271
1998-07-18 00:31:00	2104
1998-07-18 00:32:00	1642
1998-07-18 00:33:00	1746
1998-07-18 00:34:00	2038
1998-07-18 00:35:00	1494
1998-07-18 00:36:00	1808
1998-07-18 00:37:00	1803
1998-07-18 00:38:00	1513
1998-07-18 00:39:00	1383
1998-07-18 00:40:00	1623
1998-07-18 00:41:00	1733
1998-07-18 00:42:00	2065
1998-07-18 00:43:00	1846
1998-07-18 00:44:00	1663
1998-07-18 00:45:00	1820
1998-07-18 00:46:00	1765
1998-07-18 00:47:00	1880
1998-07-18 00:48:00	1845
1998-07-18 00:49:00	1897
1998-07-18 00:50:00	1647
1998-07-18 00:51:00	1677
1998-07-18 00:52:00	1844
1998-07-18 00:53:00	1810
1998-07-18 00:54:00	1784
1998-07-18 00:55:00	1720
1998-07-18 00:56:00	1550
1998-07-18 00:57:00	1750
1998-07-18 00:58:00	1621
1998-07-18 00:59:00	1710
1998-07-18 01:00:00	1952
1998-07-18 01:01:00	1813
1998-07-18 01:02:00	1831
1998-07-18 01:03:00	1793
1998-07-18 01:04:00	1738
1998-07-18 01:05:00	1631
1998-07-18 01:06:00	1663
1998-07-18 01:07:00	1598
1998-07-18 01:08:00	1741
1998-07-18 01:09:00	1571
1998-07-18 01:10:00	1783
1998-07-18 01:11:00	1587
1998-07-18 01:12:00	1913
1998-07-18 01:13:00	1848
1998-07-18 01:14:00	1971
1998-07-18 01:15:00	1729
1998-07-18 01:16:00	2074
1998-07-18 01:17:00	1863
1998-07-18 01:18:00	1696
1998-07-18 01:19:00	1765
1998-07-18 01:20:00	1945
1998-07-18 01:21:00	2021
1998-07-18 01:22:00	1805
1998-07-18 01:23:00	1609
1998-07-18 01:24:00	1758
1998-07-18 01:25:00	1658
1998-07-18 01:26:00	1679
1998-07-18 01:27:00	1462
1998-07-18 01:28:00	1600
1998-07-18 01:29:00	1635
1998-07-18 01:30:00	1910
1998-07-18 01:31:00	2174
1998-07-18 01:32:00	2074
1998-07-18 01:33:00	2004
1998-07-18 01:34:00	1743
1998-07-18 01:35:00	1655
1998-07-18 01:36:00	1868
1998-07-18 01:37:00	1724
1998-07-18 01:38:00	1591
1998-07-18 01:39:00	1759
1998-07-18 01:40:00	1886
1998-07-18 01:41:00	2011
1998-07-18 01:42:00	2023
1998-07-18 01:43:00	1742
1998-07-18 01:44:00	1646
1998-07-18 01:45:00	1742
1998-07-18 01:46:00	1696
1998-07-18 01:47:00	1670
1998-07-18 01:48:00	1448
1998-07-18 01:49:00	1468
1998-07-18 01:50:00	1417
1998-07-18 01:51:00	1482
1998-07-18 01:52:00	1791
1998-07-18 01:53:00	1869
1998-07-18 01:54:00	1915
1998-07-18 01:55:00	2145
1998-07-18 01:56:00	1817
1998-07-18 01:57:00	1805
1998-07-18 01:58:00	1917
1998-07-18 01:59:00	2014
1998-07-18 02:00:00	1823
1998-07-18 02:01:00	1913
1998-07-18 02:02:00	1980
1998-07-18 02:03:00	1737
1998-07-18 02:04:00	1737
1998-07-18 02:05:00	1510
1998-07-18 02:06:00	1517
1998-07-18 02:07:00	1535
1998-07-18 02:08:00	1363
1998-07-18 02:09:00	1553
1998-07-18 02:10:00	1671
1998-07-18 02:11:00	1976
1998-07-18 02:12:00	1819
1998-07-18 02:13:00	1706
1998-07-18 02:14:00	1608
1998-07-18 02:15:00	1718
1998-07-18 02:16:00	1496
1998-07-18 02:17:00	1712
1998-07-18 02:18:00	1627
1998-07-18 02:19:00	1705
1998-07-18 02:20:00	1854
1998-07-18 02:21:00	1650
1998-07-18 02:22:00	1655
1998-07-18 02:23:00	2114
1998-07-18 02:24:00	2097
1998-07-18 02:25:00	2027
1998-07-18 02:26:00	1878
1998-07-18 02:27:00	1877
1998-07-18 02:28:00	1976
1998-07-18 02:29:00	1949
1998-07-18 02:30:00	2034
1998-07-18 02:31:00	1789
1998-07-18 02:32:00	1771
1998-07-18 02:33:00	1953
1998-07-18 02:34:00	1968
1998-07-18 02:35:00	1763
1998-07-18 02:36:00	1646
1998-07-18 02:37:00	1946
1998-07-18 02:38:00	1869
1998-07-18 02:39:00	1831
1998-07-18 02:40:00	1947
1998-07-18 02:41:00	1707
1998-07-18 02:42:00	2064
1998-07-18 02:43:00	1851
1998-07-18 02:44:00	1769
1998-07-18 02:45:00	1887
1998-07-18 02:46:00	1858
1998-07-18 02:47:00	1762
1998-07-18 02:48:00	1787
1998-07-18 02:49:00	1824
1998-07-18 02:50:00	1953
1998-07-18 02:51:00	2141
1998-07-18 02:52:00	2234
1998-07-18 02:53:00	2050
1998-07-18 02:54:00	1699
1998-07-18 02:55:00	1654
1998-07-18 02:56:00	1783
1998-07-18 02:57:00	1802
1998-07-18 02:58:00	1889
1998-07-18 02:59:00	1553
1998-07-18 03:00:00	1595
1998-07-18 03:01:00	1620
1998-07-18 03:02:00	1890
1998-07-18 03:03:00	1932
1998-07-18 03:04:00	1858
1998-07-18 03:05:00	1598
1998-07-18 03:06:00	1895
1998-07-18 03:07:00	1778
1998-07-18 03:08:00	1955
1998-07-18 03:09:00	2066
1998-07-18 03:10:00	2038
1998-07-18 03:11:00	1779
1998-07-18 03:12:00	1697
1998-07-18 03:13:00	1482
1998-07-18 03:14:00	1436
1998-07-18 03:15:00	1351
1998-07-18 03:16:00	1268
1998-07-18 03:17:00	1469
1998-07-18 03:18:00	1922
1998-07-18 03:19:00	1573
1998-07-18 03:20:00	1597
1998-07-18 03:21:00	1618
1998-07-18 03:22:00	1543
1998-07-18 03:23:00	1458
1998-07-18 03:24:00	1502
1998-07-18 03:25:00	1800
1998-07-18 03:26:00	1857
1998-07-18 03:27:00	1540
1998-07-18 03:28:00	1585
1998-07-18 03:29:00	1720
1998-07-18 03:30:00	1991
1998-07-18 03:31:00	1705
1998-07-18 03:32:00	1607
1998-07-18 03:33:00	1571
1998-07-18 03:34:00	1577
1998-07-18 03:35:00	1315
1998-07-18 03:36:00	1474
1998-07-18 03:37:00	1626
1998-07-18 03:38:00	1857
1998-07-18 03:39:00	1702
1998-07-18 03:40:00	1762
1998-07-18 03:41:00	1625
1998-07-18 03:42:00	1703
1998-07-18 03:43:00	1497
1998-07-18 03:44:00	1509
1998-07-18 03:45:00	1659
1998-07-18 03:46:00	1870
1998-07-18 03:47:00	1899
1998-07-18 03:48:00	1713
1998-07-18 03:49:00	1751
1998-07-18 03:50:00	1699
1998-07-18 03:51:00	1747
1998-07-18 03:52:00	1914
1998-07-18 03:53:00	1975
1998-07-18 03:54:00	2001
1998-07-18 03:55:00	1900
1998-07-18 03:56:00	2047
1998-07-18 03:57:00	2240
1998-07-18 03:58:00	2143
1998-07-18 03:59:00	1964
1998-07-18 04:00:00	1823
1998-07-18 04:01:00	1864
1998-07-18 04:02:00	1922
1998-07-18 04:03:00	1851
1998-07-18 04:04:00	1724
1998-07-18 04:05:00	1884
1998-07-18 04:06:00	1649
1998-07-18 04:07:00	1754
1998-07-18 04:08:00	1856
1998-07-18 04:09:00	1763
1998-07-18 04:10:00	1566
1998-07-18 04:11:00	1487
1998-07-18 04:12:00	1638
1998-07-18 04:13:00	1637
1998-07-18 04:14:00	1627
1998-07-18 04:15:00	1743
1998-07-18 04:16:00	1502
1998-07-18 04:17:00	1522
1998-07-18 04:18:00	1379
1998-07-18 04:19:00	1456
1998-07-18 04:20:00	1497
1998-07-18 04:21:00	1689
1998-07-18 04:22:00	1781
1998-07-18 04:23:00	1332
1998-07-18 04:24:00	1428
1998-07-18 04:25:00	1693
1998-07-18 04:26:00	1781
1998-07-18 04:27:00	1509
1998-07-18 04:28:00	1878
1998-07-18 04:29:00	1905
1998-07-18 04:30:00	1849
1998-07-18 04:31:00	1620
1998-07-18 04:32:00	1602
1998-07-18 04:33:00	1851
1998-07-18 04:34:00	2252
1998-07-18 04:35:00	1904
1998-07-18 04:36:00	2010
1998-07-18 04:37:00	1635
1998-07-18 04:38:00	1794
1998-07-18 04:39:00	1475
1998-07-18 04:40:00	1497
1998-07-18 04:41:00	1786
1998-07-18 04:42:00	1615
1998-07-18 04:43:00	1595
1998-07-18 04:44:00	1502
1998-07-18 04:45:00	1614
1998-07-18 04:46:00	1531
1998-07-18 04:47:00	1627
1998-07-18 04:48:00	1680
1998-07-18 04:49:00	1587
1998-07-18 04:50:00	1168
1998-07-18 04:51:00	1385
1998-07-18 04:52:00	1609
1998-07-18 04:53:00	1866
1998-07-18 04:54:00	1871
1998-07-18 04:55:00	1732
1998-07-18 04:56:00	1998
1998-07-18 04:57:00	1778
1998-07-18 04:58:00	1821
1998-07-18 04:59:00	1485
1998-07-18 05:00:00	2023
1998-07-18 05:01:00	1884
1998-07-18 05:02:00	1728
1998-07-18 05:03:00	1555
1998-07-18 05:04:00	1700
1998-07-18 05:05:00	1835
1998-07-18 05:06:00	1911
1998-07-18 05:07:00	1625
1998-07-18 05:08:00	1642
1998-07-18 05:09:00	1371
1998-07-18 05:10:00	1534
1998-07-18 05:11:00	1651
1998-07-18 05:12:00	1858
1998-07-18 05:13:00	1714
1998-07-18 05:14:00	1886
1998-07-18 05:15:00	1929
1998-07-18 05:16:00	1906
1998-07-18 05:17:00	1944
1998-07-18 05:18:00	1804
1998-07-18 05:19:00	1798
1998-07-18 05:20:00	1836
1998-07-18 05:21:00	2136
1998-07-18 05:22:00	1987
1998-07-18 05:23:00	1693
1998-07-18 05:24:00	1579
1998-07-18 05:25:00	1614
1998-07-18 05:26:00	1813
1998-07-18 05:27:00	1726
1998-07-18 05:28:00	1779
1998-07-18 05:29:00	1645
1998-07-18 05:30:00	1842
1998-07-18 05:31:00	1851
1998-07-18 05:32:00	1826
1998-07-18 05:33:00	1522
1998-07-18 05:34:00	1672
1998-07-18 05:35:00	1678
1998-07-18 05:36:00	1484
1998-07-18 05:37:00	1638
1998-07-18 05:38:00	1687
1998-07-18 05:39:00	1716
1998-07-18 05:40:00	1459
1998-07-18 05:41:00	1433
1998-07-18 05:42:00	1675
1998-07-18 05:43:00	1570
1998-07-18 05:44:00	1262
1998-07-18 05:45:00	1252
1998-07-18 05:46:00	1705
1998-07-18 05:47:00	1743
1998-07-18 05:48:00	1290
1998-07-18 05:49:00	1540
1998-07-18 05:50:00	1429
1998-07-18 05:51:00	1725
1998-07-18 05:52:00	1388
1998-07-18 05:53:00	1463
1998-07-18 05:54:00	1516
1998-07-18 05:55:00	1490
1998-07-18 05:56:00	1645
1998-07-18 05:57:00	1679
1998-07-18 05:58:00	1658
1998-07-18 05:59:00	1466
1998-07-18 06:00:00	1243
1998-07-18 06:01:00	1410
1998-07-18 06:02:00	1385
1998-07-18 06:03:00	1519
1998-07-18 06:04:00	1797
1998-07-18 06:05:00	1863
1998-07-18 06:06:00	1777
1998-07-18 06:07:00	1564
1998-07-18 06:08:00	1507
1998-07-18 06:09:00	1397
1998-07-18 06:10:00	1499
1998-07-18 06:11:00	1393
1998-07-18 06:12:00	1501
1998-07-18 06:13:00	1381
1998-07-18 06:14:00	1489
1998-07-18 06:15:00	1523
1998-07-18 06:16:00	1263
1998-07-18 06:17:00	1585
1998-07-18 06:18:00	1455
1998-07-18 06:19:00	1279
1998-07-18 06:20:00	1369
1998-07-18 06:21:00	1214
1998-07-18 06:22:00	1111
1998-07-18 06:23:00	1296
1998-07-18 06:24:00	1428
1998-07-18 06:25:00	1677
1998-07-18 06:26:00	1603
1998-07-18 06:27:00	1564
1998-07-18 06:28:00	1586
1998-07-18 06:29:00	1547
1998-07-18 06:30:00	1581
1998-07-18 06:31:00	1623
1998-07-18 06:32:00	1433
1998-07-18 06:33:00	1403
1998-07-18 06:34:00	1479
1998-07-18 06:35:00	1540
1998-07-18 06:36:00	1541
1998-07-18 06:37:00	1416
1998-07-18 06:38:00	1600
1998-07-18 06:39:00	1725
1998-07-18 06:40:00	1868
1998-07-18 06:41:00	1637
1998-07-18 06:42:00	1809
1998-07-18 06:43:00	1296
1998-07-18 06:44:00	1306
1998-07-18 06:45:00	1479
1998-07-18 06:46:00	1539
1998-07-18 06:47:00	1606
1998-07-18 06:48:00	1425
1998-07-18 06:49:00	1414
1998-07-18 06:50:00	1262
1998-07-18 06:51:00	1172
1998-07-18 06:52:00	1254
1998-07-18 06:53:00	1634
1998-07-18 06:54:00	1352
1998-07-18 06:55:00	1477
1998-07-18 06:56:00	1402
1998-07-18 06:57:00	1401
1998-07-18 06:58:00	1502
1998-07-18 06:59:00	1470
1998-07-18 07:00:00	1457
1998-07-18 07:01:00	1370
1998-07-18 07:02:00	1307
1998-07-18 07:03:00	1232
1998-07-18 07:04:00	1408
1998-07-18 07:05:00	1589
1998-07-18 07:06:00	1330
1998-07-18 07:07:00	1297
1998-07-18 07:08:00	1401
1998-07-18 07:09:00	1385
1998-07-18 07:10:00	1272
1998-07-18 07:11:00	1361
1998-07-18 07:12:00	1342
1998-07-18 07:13:00	1487
1998-07-18 07:14:00	1381
1998-07-18 07:15:00	1442
1998-07-18 07:16:00	1457
1998-07-18 07:17:00	1218
1998-07-18 07:18:00	1344
1998-07-18 07:19:00	1326
1998-07-18 07:20:00	1260
1998-07-18 07:21:00	1231
1998-07-18 07:22:00	1302
1998-07-18 07:23:00	1517
1998-07-18 07:24:00	1569
1998-07-18 07:25:00	1240
1998-07-18 07:26:00	1446
1998-07-18 07:27:00	1221
1998-07-18 07:28:00	1289
1998-07-18 07:29:00	1368
1998-07-18 07:30:00	1507
1998-07-18 07:31:00	1587
1998-07-18 07:32:00	1413
1998-07-18 07:33:00	1363
1998-07-18 07:34:00	1513
1998-07-18 07:35:00	1471
1998-07-18 07:36:00	1682
1998-07-18 07:37:00	1587
1998-07-18 07:38:00	1391
1998-07-18 07:39:00	1382
1998-07-18 07:40:00	1400
1998-07-18 07:41:00	1224
1998-07-18 07:42:00	1505
1998-07-18 07:43:00	1338
1998-07-18 07:44:00	1280
1998-07-18 07:45:00	1456
1998-07-18 07:46:00	1692
1998-07-18 07:47:00	1703
1998-07-18 07:48:00	1570
1998-07-18 07:49:00	1609
1998-07-18 07:50:00	1284
1998-07-18 07:51:00	1227
1998-07-18 07:52:00	1208
1998-07-18 07:53:00	1370
1998-07-18 07:54:00	1007
1998-07-18 07:55:00	1055
1998-07-18 07:56:00	1212
1998-07-18 07:57:00	1100
1998-07-18 07:58:00	1262
1998-07-18 07:59:00	1432
1998-07-18 08:00:00	1776
1998-07-18 08:01:00	1644
1998-07-18 08:02:00	1566
1998-07-18 08:03:00	1565
1998-07-18 08:04:00	1623
1998-07-18 08:05:00	1620
1998-07-18 08:06:00	1650
1998-07-18 08:07:00	1729
1998-07-18 08:08:00	1485
1998-07-18 08:09:00	1246
1998-07-18 08:10:00	1045
1998-07-18 08:11:00	1281
1998-07-18 08:12:00	1235
1998-07-18 08:13:00	1442
1998-07-18 08:14:00	1589
1998-07-18 08:15:00	1591
1998-07-18 08:16:00	1561
1998-07-18 08:17:00	1544
1998-07-18 08:18:00	1581
1998-07-18 08:19:00	1557
1998-07-18 08:20:00	1496
1998-07-18 08:21:00	1219
1998-07-18 08:22:00	1260
1998-07-18 08:23:00	1468
1998-07-18 08:24:00	1371
1998-07-18 08:25:00	1341
1998-07-18 08:26:00	1377
1998-07-18 08:27:00	1408
1998-07-18 08:28:00	1358
1998-07-18 08:29:00	1362
1998-07-18 08:30:00	1405
