Time	Requests
1998-07-12 00:00:00	7741
1998-07-12 00:01:00	7568
1998-07-12 00:02:00	7913
1998-07-12 00:03:00	7430
1998-07-12 00:04:00	8302
1998-07-12 00:05:00	8301
1998-07-12 00:06:00	8120
1998-07-12 00:07:00	7811
1998-07-12 00:08:00	8042
1998-07-12 00:09:00	7980
1998-07-12 00:10:00	7690
1998-07-12 00:11:00	7579
1998-07-12 00:12:00	7614
1998-07-12 00:13:00	7133
1998-07-12 00:14:00	7101
1998-07-12 00:15:00	6907
1998-07-12 00:16:00	6976
1998-07-12 00:17:00	6819
1998-07-12 00:18:00	7123
1998-07-12 00:19:00	7538
1998-07-12 00:20:00	7656
1998-07-12 00:21:00	8109
1998-07-12 00:22:00	7330
1998-07-12 00:23:00	7664
1998-07-12 00:24:00	7177
1998-07-12 00:25:00	7185
1998-07-12 00:26:00	6972
1998-07-12 00:27:00	7055
1998-07-12 00:28:00	7615
1998-07-12 00:29:00	7412
1998-07-12 00:30:00	7696
1998-07-12 00:31:00	7923
1998-07-12 00:32:00	8306
1998-07-12 00:33:00	7958
1998-07-12 00:34:00	7732
1998-07-12 00:35:00	7674
1998-07-12 00:36:00	7636
1998-07-12 00:37:00	7955
1998-07-12 00:38:00	7756
1998-07-12 00:39:00	7181
1998-07-12 00:40:00	7312
1998-07-12 00:41:00	7166
1998-07-12 00:42:00	7581
1998-07-12 00:43:00	7812
1998-07-12 00:44:00	7494
1998-07-12 00:45:00	7475
1998-07-12 00:46:00	7151
1998-07-12 00:47:00	7828
1998-07-12 00:48:00	8008
1998-07-12 00:49:00	8174
1998-07-12 00:50:00	8053
1998-07-12 00:51:00	7935
1998-07-12 00:52:00	8165
1998-07-12 00:53:00	8647
1998-07-12 00:54:00	8127
1998-07-12 00:55:00	8558
1998-07-12 00:56:00	7940
1998-07-12 00:57:00	8192
1998-07-12 00:58:00	7785
1998-07-12 00:59:00	7865
1998-07-12 01:00:00	7971
1998-07-12 01:01:00	7770
1998-07-12 01:02:00	7896
1998-07-12 01:03:00	7431
1998-07-12 01:04:00	7783
1998-07-12 01:05:00	8219
1998-07-12 01:06:00	7928
1998-07-12 01:07:00	8051
1998-07-12 01:08:00	7790
1998-07-12 01:09:00	8174
1998-07-12 01:10:00	8344
1998-07-12 01:11:00	8338
1998-07-12 01:12:00	7831
1998-07-12 01:13:00	7628
1998-07-12 01:14:00	7910
1998-07-12 01:15:00	8403
1998-07-12 01:16:00	7670
1998-07-12 01:17:00	7318
1998-07-12 01:18:00	7567
1998-07-12 01:19:00	7249
1998-07-12 01:20:00	7594
1998-07-12 01:21:00	7480
