Time	Requests
1998-05-01 00:00:00	841
1998-05-01 00:01:00	737
1998-05-01 00:02:00	690
1998-05-01 00:03:00	751
1998-05-01 00:04:00	702
1998-05-01 00:05:00	475
1998-05-01 00:06:00	702
1998-05-01 00:07:00	682
1998-05-01 00:08:00	752
1998-05-01 00:09:00	650
1998-05-01 00:10:00	699
1998-05-01 00:11:00	840
1998-05-01 00:12:00	721
1998-05-01 00:13:00	785
1998-05-01 00:14:00	642
1998-05-01 00:15:00	696
1998-05-01 00:16:00	485
1998-05-01 00:17:00	480
1998-05-01 00:18:00	644
1998-05-01 00:19:00	606
1998-05-01 00:20:00	706
1998-05-01 00:21:00	728
1998-05-01 00:22:00	664
1998-05-01 00:23:00	662
1998-05-01 00:24:00	531
1998-05-01 00:25:00	741
1998-05-01 00:26:00	834
1998-05-01 00:27:00	591
1998-05-01 00:28:00	668
1998-05-01 00:29:00	647
1998-05-01 00:30:00	456
1998-05-01 00:31:00	615
1998-05-01 00:32:00	664
1998-05-01 00:33:00	632
1998-05-01 00:34:00	640
1998-05-01 00:35:00	748
1998-05-01 00:36:00	608
1998-05-01 00:37:00	722
1998-05-01 00:38:00	759
1998-05-01 00:39:00	635
1998-05-01 00:40:00	647
1998-05-01 00:41:00	699
1998-05-01 00:42:00	692
1998-05-01 00:43:00	715
1998-05-01 00:44:00	641
1998-05-01 00:45:00	513
1998-05-01 00:46:00	515
1998-05-01 00:47:00	595
1998-05-01 00:48:00	597
1998-05-01 00:49:00	507
1998-05-01 00:50:00	538
1998-05-01 00:51:00	539
1998-05-01 00:52:00	553
1998-05-01 00:53:00	588
1998-05-01 00:54:00	732
1998-05-01 00:55:00	667
1998-05-01 00:56:00	787
1998-05-01 00:57:00	720
1998-05-01 00:58:00	900
1998-05-01 00:59:00	506
1998-05-01 01:00:00	558
1998-05-01 01:01:00	491
1998-05-01 01:02:00	509
1998-05-01 01:03:00	632
1998-05-01 01:04:00	738
1998-05-01 01:05:00	434
1998-05-01 01:06:00	616
1998-05-01 01:07:00	501
1998-05-01 01:08:00	615
1998-05-01 01:09:00	380
1998-05-01 01:10:00	484
1998-05-01 01:11:00	495
1998-05-01 01:12:00	502
1998-05-01 01:13:00	676
1998-05-01 01:14:00	649
1998-05-01 01:15:00	555
1998-05-01 01:16:00	531
1998-05-01 01:17:00	734
1998-05-01 01:18:00	718
1998-05-01 01:19:00	571
1998-05-01 01:20:00	735
1998-05-01 01:21:00	721
1998-05-01 01:22:00	801
1998-05-01 01:23:00	680
1998-05-01 01:24:00	698
1998-05-01 01:25:00	804
1998-05-01 01:26:00	730
1998-05-01 01:27:00	613
1998-05-01 01:28:00	603
1998-05-01 01:29:00	759
1998-05-01 01:30:00	561
1998-05-01 01:31:00	561
1998-05-01 01:32:00	649
1998-05-01 01:33:00	702
1998-05-01 01:34:00	528
1998-05-01 01:35:00	729
1998-05-01 01:36:00	599
1998-05-01 01:37:00	662
1998-05-01 01:38:00	504
1998-05-01 01:39:00	571
1998-05-01 01:40:00	602
1998-05-01 01:41:00	549
1998-05-01 01:42:00	536
1998-05-01 01:43:00	489
1998-05-01 01:44:00	564
1998-05-01 01:45:00	750
1998-05-01 01:46:00	717
1998-05-01 01:47:00	696
1998-05-01 01:48:00	612
1998-05-01 01:49:00	518
1998-05-01 01:50:00	554
1998-05-01 01:51:00	587
1998-05-01 01:52:00	590
1998-05-01 01:53:00	535
1998-05-01 01:54:00	569
1998-05-01 01:55:00	493
1998-05-01 01:56:00	502
1998-05-01 01:57:00	475
1998-05-01 01:58:00	652
1998-05-01 01:59:00	632
1998-05-01 02:00:00	458
1998-05-01 02:01:00	639
1998-05-01 02:02:00	466
1998-05-01 02:03:00	382
1998-05-01 02:04:00	333
1998-05-01 02:05:00	377
1998-05-01 02:06:00	437
1998-05-01 02:07:00	514
1998-05-01 02:08:00	530
1998-05-01 02:09:00	412
1998-05-01 02:10:00	313
1998-05-01 02:11:00	368
1998-05-01 02:12:00	458
1998-05-01 02:13:00	516
1998-05-01 02:14:00	645
1998-05-01 02:15:00	538
1998-05-01 02:16:00	678
1998-05-01 02:17:00	516
1998-05-01 02:18:00	557
1998-05-01 02:19:00	554
1998-05-01 02:20:00	544
1998-05-01 02:21:00	614
1998-05-01 02:22:00	570
1998-05-01 02:23:00	761
1998-05-01 02:24:00	672
1998-05-01 02:25:00	676
1998-05-01 02:26:00	709
1998-05-01 02:27:00	715
1998-05-01 02:28:00	714
1998-05-01 02:29:00	659
1998-05-01 02:30:00	635
1998-05-01 02:31:00	761
1998-05-01 02:32:00	759
1998-05-01 02:33:00	724
1998-05-01 02:34:00	718
1998-05-01 02:35:00	890
1998-05-01 02:36:00	612
1998-05-01 02:37:00	788
1998-05-01 02:38:00	871
1998-05-01 02:39:00	847
1998-05-01 02:40:00	750
1998-05-01 02:41:00	596
1998-05-01 02:42:00	577
1998-05-01 02:43:00	697
1998-05-01 02:44:00	746
1998-05-01 02:45:00	464
1998-05-01 02:46:00	431
1998-05-01 02:47:00	705
1998-05-01 02:48:00	618
1998-05-01 02:49:00	667
1998-05-01 02:50:00	758
1998-05-01 02:51:00	649
1998-05-01 02:52:00	591
1998-05-01 02:53:00	761
1998-05-01 02:54:00	572
1998-05-01 02:55:00	562
1998-05-01 02:56:00	552
1998-05-01 02:57:00	515
1998-05-01 02:58:00	596
1998-05-01 02:59:00	533
1998-05-01 03:00:00	626
1998-05-01 03:01:00	703
1998-05-01 03:02:00	803
1998-05-01 03:03:00	704
1998-05-01 03:04:00	691
1998-05-01 03:05:00	514
1998-05-01 03:06:00	565
1998-05-01 03:07:00	670
1998-05-01 03:08:00	555
1998-05-01 03:09:00	675
1998-05-01 03:10:00	744
1998-05-01 03:11:00	681
1998-05-01 03:12:00	642
1998-05-01 03:13:00	560
1998-05-01 03:14:00	752
1998-05-01 03:15:00	836
1998-05-01 03:16:00	613
1998-05-01 03:17:00	762
1998-05-01 03:18:00	615
1998-05-01 03:19:00	699
1998-05-01 03:20:00	863
1998-05-01 03:21:00	752
1998-05-01 03:22:00	891
1998-05-01 03:23:00	951
1998-05-01 03:24:00	799
1998-05-01 03:25:00	617
1998-05-01 03:26:00	675
1998-05-01 03:27:00	801
1998-05-01 03:28:00	747
1998-05-01 03:29:00	715
1998-05-01 03:30:00	518
1998-05-01 03:31:00	644
1998-05-01 03:32:00	571
1998-05-01 03:33:00	633
1998-05-01 03:34:00	700
1998-05-01 03:35:00	578
1998-05-01 03:36:00	758
1998-05-01 03:37:00	759
1998-05-01 03:38:00	707
1998-05-01 03:39:00	687
1998-05-01 03:40:00	620
1998-05-01 03:41:00	563
1998-05-01 03:42:00	446
1998-05-01 03:43:00	543
1998-05-01 03:44:00	561
1998-05-01 03:45:00	507
1998-05-01 03:46:00	409
1998-05-01 03:47:00	527
1998-05-01 03:48:00	741
1998-05-01 03:49:00	694
1998-05-01 03:50:00	732
1998-05-01 03:51:00	583
1998-05-01 03:52:00	562
1998-05-01 03:53:00	559
1998-05-01 03:54:00	664
1998-05-01 03:55:00	599
1998-05-01 03:56:00	757
1998-05-01 03:57:00	621
1998-05-01 03:58:00	437
1998-05-01 03:59:00	573
1998-05-01 04:00:00	621
1998-05-01 04:01:00	675
1998-05-01 04:02:00	607
1998-05-01 04:03:00	443
1998-05-01 04:04:00	443
1998-05-01 04:05:00	682
1998-05-01 04:06:00	607
1998-05-01 04:07:00	632
1998-05-01 04:08:00	541
1998-05-01 04:09:00	714
1998-05-01 04:10:00	716
1998-05-01 04:11:00	596
1998-05-01 04:12:00	491
1998-05-01 04:13:00	740
1998-05-01 04:14:00	702
1998-05-01 04:15:00	580
1998-05-01 04:16:00	603
1998-05-01 04:17:00	586
1998-05-01 04:18:00	703
1998-05-01 04:19:00	657
1998-05-01 04:20:00	598
1998-05-01 04:21:00	548
1998-05-01 04:22:00	585
1998-05-01 04:23:00	520
1998-05-01 04:24:00	690
1998-05-01 04:25:00	570
1998-05-01 04:26:00	584
1998-05-01 04:27:00	671
1998-05-01 04:28:00	529
1998-05-01 04:29:00	612
1998-05-01 04:30:00	677
1998-05-01 04:31:00	792
1998-05-01 04:32:00	738
1998-05-01 04:33:00	693
1998-05-01 04:34:00	531
1998-05-01 04:35:00	634
1998-05-01 04:36:00	615
1998-05-01 04:37:00	709
1998-05-01 04:38:00	590
1998-05-01 04:39:00	690
1998-05-01 04:40:00	612
1998-05-01 04:41:00	681
1998-05-01 04:42:00	582
1998-05-01 04:43:00	362
1998-05-01 04:44:00	658
1998-05-01 04:45:00	720
1998-05-01 04:46:00	584
1998-05-01 04:47:00	580
1998-05-01 04:48:00	620
1998-05-01 04:49:00	667
1998-05-01 04:50:00	577
1998-05-01 04:51:00	622
1998-05-01 04:52:00	509
1998-05-01 04:53:00	420
1998-05-01 04:54:00	481
1998-05-01 04:55:00	379
1998-05-01 04:56:00	557
1998-05-01 04:57:00	498
1998-05-01 04:58:00	605
1998-05-01 04:59:00	646
1998-05-01 05:00:00	587
1998-05-01 05:01:00	474
1998-05-01 05:02:00	507
1998-05-01 05:03:00	430
1998-05-01 05:04:00	275
1998-05-01 05:05:00	340
1998-05-01 05:06:00	415
1998-05-01 05:07:00	341
1998-05-01 05:08:00	420
1998-05-01 05:09:00	528
1998-05-01 05:10:00	394
1998-05-01 05:11:00	442
1998-05-01 05:12:00	382
1998-05-01 05:13:00	392
1998-05-01 05:14:00	326
1998-05-01 05:15:00	404
1998-05-01 05:16:00	416
1998-05-01 05:17:00	472
1998-05-01 05:18:00	319
1998-05-01 05:19:00	797
1998-05-01 05:20:00	431
1998-05-01 05:21:00	435
1998-05-01 05:22:00	465
1998-05-01 05:23:00	368
1998-05-01 05:24:00	396
1998-05-01 05:25:00	365
1998-05-01 05:26:00	305
1998-05-01 05:27:00	390
1998-05-01 05:28:00	456
1998-05-01 05:29:00	388
1998-05-01 05:30:00	531
1998-05-01 05:31:00	457
1998-05-01 05:32:00	531
1998-05-01 05:33:00	546
1998-05-01 05:34:00	425
1998-05-01 05:35:00	471
1998-05-01 05:36:00	469
1998-05-01 05:37:00	415
1998-05-01 05:38:00	493
1998-05-01 05:39:00	498
1998-05-01 05:40:00	532
1998-05-01 05:41:00	723
1998-05-01 05:42:00	566
1998-05-01 05:43:00	502
1998-05-01 05:44:00	388
1998-05-01 05:45:00	468
1998-05-01 05:46:00	479
1998-05-01 05:47:00	642
1998-05-01 05:48:00	748
1998-05-01 05:49:00	602
1998-05-01 05:50:00	466
1998-05-01 05:51:00	772
1998-05-01 05:52:00	496
1998-05-01 05:53:00	498
1998-05-01 05:54:00	512
1998-05-01 05:55:00	487
1998-05-01 05:56:00	405
1998-05-01 05:57:00	426
1998-05-01 05:58:00	599
1998-05-01 05:59:00	639
1998-05-01 06:00:00	516
1998-05-01 06:01:00	484
1998-05-01 06:02:00	541
1998-05-01 06:03:00	607
1998-05-01 06:04:00	511
1998-05-01 06:05:00	566
1998-05-01 06:06:00	474
1998-05-01 06:07:00	484
1998-05-01 06:08:00	421
1998-05-01 06:09:00	415
1998-05-01 06:10:00	467
1998-05-01 06:11:00	645
1998-05-01 06:12:00	557
1998-05-01 06:13:00	454
1998-05-01 06:14:00	525
1998-05-01 06:15:00	648
1998-05-01 06:16:00	628
1998-05-01 06:17:00	733
1998-05-01 06:18:00	556
1998-05-01 06:19:00	558
1998-05-01 06:20:00	373
1998-05-01 06:21:00	469
1998-05-01 06:22:00	273
1998-05-01 06:23:00	362
1998-05-01 06:24:00	307
1998-05-01 06:25:00	456
1998-05-01 06:26:00	462
1998-05-01 06:27:00	400
1998-05-01 06:28:00	463
1998-05-01 06:29:00	528
1998-05-01 06:30:00	473
1998-05-01 06:31:00	361
1998-05-01 06:32:00	358
1998-05-01 06:33:00	425
1998-05-01 06:34:00	390
1998-05-01 06:35:00	342
1998-05-01 06:36:00	319
1998-05-01 06:37:00	505
1998-05-01 06:38:00	387
1998-05-01 06:39:00	340
1998-05-01 06:40:00	295
1998-05-01 06:41:00	436
1998-05-01 06:42:00	324
1998-05-01 06:43:00	388
1998-05-01 06:44:00	566
1998-05-01 06:45:00	568
1998-05-01 06:46:00	520
1998-05-01 06:47:00	532
1998-05-01 06:48:00	796
1998-05-01 06:49:00	673
1998-05-01 06:50:00	719
1998-05-01 06:51:00	755
1998-05-01 06:52:00	510
1998-05-01 06:53:00	607
1998-05-01 06:54:00	709
1998-05-01 06:55:00	751
1998-05-01 06:56:00	488
1998-05-01 06:57:00	346
1998-05-01 06:58:00	450
1998-05-01 06:59:00	539
1998-05-01 07:00:00	454
1998-05-01 07:01:00	592
1998-05-01 07:02:00	487
1998-05-01 07:03:00	355
1998-05-01 07:04:00	419
1998-05-01 07:05:00	425
1998-05-01 07:06:00	691
1998-05-01 07:07:00	426
1998-05-01 07:08:00	526
1998-05-01 07:09:00	491
1998-05-01 07:10:00	567
1998-05-01 07:11:00	363
1998-05-01 07:12:00	412
1998-05-01 07:13:00	704
1998-05-01 07:14:00	418
1998-05-01 07:15:00	337
1998-05-01 07:16:00	435
1998-05-01 07:17:00	487
1998-05-01 07:18:00	705
1998-05-01 07:19:00	734
1998-05-01 07:20:00	701
1998-05-01 07:21:00	656
1998-05-01 07:22:00	719
1998-05-01 07:23:00	605
1998-05-01 07:24:00	380
1998-05-01 07:25:00	515
1998-05-01 07:26:00	678
1998-05-01 07:27:00	587
1998-05-01 07:28:00	413
1998-05-01 07:29:00	371
1998-05-01 07:30:00	326
1998-05-01 07:31:00	308
1998-05-01 07:32:00	392
1998-05-01 07:33:00	377
1998-05-01 07:34:00	470
1998-05-01 07:35:00	342
1998-05-01 07:36:00	323
1998-05-01 07:37:00	362
1998-05-01 07:38:00	501
1998-05-01 07:39:00	616
1998-05-01 07:40:00	570
1998-05-01 07:41:00	799
1998-05-01 07:42:00	706
1998-05-01 07:43:00	747
1998-05-01 07:44:00	805
1998-05-01 07:45:00	759
1998-05-01 07:46:00	531
1998-05-01 07:47:00	535
1998-05-01 07:48:00	622
1998-05-01 07:49:00	486
1998-05-01 07:50:00	415
1998-05-01 07:51:00	397
1998-05-01 07:52:00	398
1998-05-01 07:53:00	526
1998-05-01 07:54:00	599
1998-05-01 07:55:00	426
1998-05-01 07:56:00	459
1998-05-01 07:57:00	429
1998-05-01 07:58:00	432
1998-05-01 07:59:00	359
1998-05-01 08:00:00	459
1998-05-01 08:01:00	364
1998-05-01 08:02:00	420
1998-05-01 08:03:00	395
1998-05-01 08:04:00	400
1998-05-01 08:05:00	381
1998-05-01 08:06:00	345
1998-05-01 08:07:00	482
1998-05-01 08:08:00	333
1998-05-01 08:09:00	399
1998-05-01 08:10:00	417
1998-05-01 08:11:00	448
1998-05-01 08:12:00	485
1998-05-01 08:13:00	468
1998-05-01 08:14:00	565
1998-05-01 08:15:00	530
1998-05-01 08:16:00	539
1998-05-01 08:17:00	472
1998-05-01 08:18:00	474
1998-05-01 08:19:00	487
1998-05-01 08:20:00	466
1998-05-01 08:21:00	716
1998-05-01 08:22:00	576
1998-05-01 08:23:00	868
1998-05-01 08:24:00	943
1998-05-01 08:25:00	906
1998-05-01 08:26:00	861
1998-05-01 08:27:00	1040
1998-05-01 08:28:00	542
1998-05-01 08:29:00	630
1998-05-01 08:30:00	604
1998-05-01 08:31:00	483
1998-05-01 08:32:00	790
1998-05-01 08:33:00	705
1998-05-01 08:34:00	762
1998-05-01 08:35:00	863
1998-05-01 08:36:00	780
1998-05-01 08:37:00	648
1998-05-01 08:38:00	703
1998-05-01 08:39:00	657
1998-05-01 08:40:00	697
1998-05-01 08:41:00	674
1998-05-01 08:42:00	715
1998-05-01 08:43:00	608
1998-05-01 08:44:00	928
1998-05-01 08:45:00	632
1998-05-01 08:46:00	888
1998-05-01 08:47:00	823
1998-05-01 08:48:00	765
1998-05-01 08:49:00	709
1998-05-01 08:50:00	804
1998-05-01 08:51:00	832
1998-05-01 08:52:00	851
1998-05-01 08:53:00	700
1998-05-01 08:54:00	774
1998-05-01 08:55:00	809
1998-05-01 08:56:00	814
1998-05-01 08:57:00	674
1998-05-01 08:58:00	706
1998-05-01 08:59:00	734
1998-05-01 09:00:00	814
1998-05-01 09:01:00	873
1998-05-01 09:02:00	971
1998-05-01 09:03:00	675
1998-05-01 09:04:00	720
1998-05-01 09:05:00	866
1998-05-01 09:06:00	738
1998-05-01 09:07:00	719
1998-05-01 09:08:00	1016
1998-05-01 09:09:00	943
1998-05-01 09:10:00	840
1998-05-01 09:11:00	896
1998-05-01 09:12:00	1003
1998-05-01 09:13:00	641
1998-05-01 09:14:00	699
1998-05-01 09:15:00	685
1998-05-01 09:16:00	804
1998-05-01 09:17:00	707
1998-05-01 09:18:00	743
1998-05-01 09:19:00	827
1998-05-01 09:20:00	983
1998-05-01 09:21:00	865
1998-05-01 09:22:00	549
1998-05-01 09:23:00	626
1998-05-01 09:24:00	829
1998-05-01 09:25:00	666
1998-05-01 09:26:00	684
1998-05-01 09:27:00	703
1998-05-01 09:28:00	577
1998-05-01 09:29:00	597
1998-05-01 09:30:00	780
1998-05-01 09:31:00	828
1998-05-01 09:32:00	635
1998-05-01 09:33:00	758
1998-05-01 09:34:00	791
1998-05-01 09:35:00	644
1998-05-01 09:36:00	607
1998-05-01 09:37:00	778
1998-05-01 09:38:00	831
1998-05-01 09:39:00	851
1998-05-01 09:40:00	898
1998-05-01 09:41:00	689
1998-05-01 09:42:00	580
1998-05-01 09:43:00	567
1998-05-01 09:44:00	844
1998-05-01 09:45:00	912
1998-05-01 09:46:00	772
1998-05-01 09:47:00	846
1998-05-01 09:48:00	811
1998-05-01 09:49:00	878
1998-05-01 09:50:00	979
1998-05-01 09:51:00	920
1998-05-01 09:52:00	688
1998-05-01 09:53:00	862
1998-05-01 09:54:00	886
1998-05-01 09:55:00	884
1998-05-01 09:56:00	745
1998-05-01 09:57:00	796
1998-05-01 09:58:00	762
1998-05-01 09:59:00	896
1998-05-01 10:00:00	862
1998-05-01 10:01:00	790
1998-05-01 10:02:00	798
1998-05-01 10:03:00	773
1998-05-01 10:04:00	911
1998-05-01 10:05:00	715
1998-05-01 10:06:00	882
1998-05-01 10:07:00	710
1998-05-01 10:08:00	875
1998-05-01 10:09:00	796
