Time	Requests
1998-05-23 00:00:00	1247
1998-05-23 00:01:00	1487
1998-05-23 00:02:00	1442
1998-05-23 00:03:00	1331
1998-05-23 00:04:00	1515
1998-05-23 00:05:00	1514
1998-05-23 00:06:00	1370
1998-05-23 00:07:00	1446
1998-05-23 00:08:00	1626
1998-05-23 00:09:00	1227
1998-05-23 00:10:00	1491
1998-05-23 00:11:00	1593
1998-05-23 00:12:00	1463
1998-05-23 00:13:00	1691
1998-05-23 00:14:00	1744
1998-05-23 00:15:00	1813
1998-05-23 00:16:00	1961
1998-05-23 00:17:00	1559
1998-05-23 00:18:00	1736
1998-05-23 00:19:00	1752
1998-05-23 00:20:00	1560
1998-05-23 00:21:00	1618
1998-05-23 00:22:00	2052
1998-05-23 00:23:00	1665
1998-05-23 00:24:00	1475
1998-05-23 00:25:00	1695
1998-05-23 00:26:00	1637
1998-05-23 00:27:00	1598
1998-05-23 00:28:00	1572
1998-05-23 00:29:00	1497
1998-05-23 00:30:00	1522
1998-05-23 00:31:00	1602
1998-05-23 00:32:00	1345
1998-05-23 00:33:00	1446
1998-05-23 00:34:00	1557
1998-05-23 00:35:00	1571
1998-05-23 00:36:00	1614
1998-05-23 00:37:00	1461
1998-05-23 00:38:00	1424
1998-05-23 00:39:00	1606
1998-05-23 00:40:00	1535
1998-05-23 00:41:00	1854
1998-05-23 00:42:00	1880
1998-05-23 00:43:00	1678
1998-05-23 00:44:00	1577
1998-05-23 00:45:00	1499
1998-05-23 00:46:00	1783
1998-05-23 00:47:00	1793
1998-05-23 00:48:00	1755
1998-05-23 00:49:00	1699
1998-05-23 00:50:00	1836
1998-05-23 00:51:00	1618
1998-05-23 00:52:00	1677
1998-05-23 00:53:00	1694
1998-05-23 00:54:00	1484
1998-05-23 00:55:00	1650
1998-05-23 00:56:00	1722
1998-05-23 00:57:00	1580
1998-05-23 00:58:00	1303
1998-05-23 00:59:00	1924
1998-05-23 01:00:00	1634
1998-05-23 01:01:00	1535
1998-05-23 01:02:00	1549
1998-05-23 01:03:00	1349
1998-05-23 01:04:00	1288
1998-05-23 01:05:00	1608
1998-05-23 01:06:00	1557
1998-05-23 01:07:00	1350
1998-05-23 01:08:00	1315
1998-05-23 01:09:00	1660
1998-05-23 01:10:00	1482
1998-05-23 01:11:00	1372
1998-05-23 01:12:00	1730
1998-05-23 01:13:00	1506
1998-05-23 01:14:00	1297
1998-05-23 01:15:00	1491
1998-05-23 01:16:00	1722
1998-05-23 01:17:00	1910
1998-05-23 01:18:00	1859
1998-05-23 01:19:00	1637
1998-05-23 01:20:00	1560
1998-05-23 01:21:00	2151
1998-05-23 01:22:00	1937
1998-05-23 01:23:00	1869
1998-05-23 01:24:00	1537
1998-05-23 01:25:00	1328
1998-05-23 01:26:00	1391
1998-05-23 01:27:00	1462
1998-05-23 01:28:00	1506
1998-05-23 01:29:00	1556
1998-05-23 01:30:00	1411
1998-05-23 01:31:00	1841
1998-05-23 01:32:00	1594
1998-05-23 01:33:00	1857
1998-05-23 01:34:00	1946
1998-05-23 01:35:00	1643
1998-05-23 01:36:00	1518
1998-05-23 01:37:00	1498
1998-05-23 01:38:00	1342
1998-05-23 01:39:00	1708
1998-05-23 01:40:00	1654
1998-05-23 01:41:00	2102
1998-05-23 01:42:00	2113
1998-05-23 01:43:00	1637
1998-05-23 01:44:00	1488
1998-05-23 01:45:00	1561
1998-05-23 01:46:00	1415
1998-05-23 01:47:00	1495
1998-05-23 01:48:00	1493
1998-05-23 01:49:00	1665
1998-05-23 01:50:00	1497
1998-05-23 01:51:00	1557
1998-05-23 01:52:00	1401
1998-05-23 01:53:00	1513
1998-05-23 01:54:00	1471
1998-05-23 01:55:00	1353
1998-05-23 01:56:00	1410
1998-05-23 01:57:00	1325
1998-05-23 01:58:00	1464
1998-05-23 01:59:00	1598
1998-05-23 02:00:00	1347
1998-05-23 02:01:00	1235
1998-05-23 02:02:00	1486
1998-05-23 02:03:00	1566
1998-05-23 02:04:00	1274
1998-05-23 02:05:00	1260
1998-05-23 02:06:00	1660
1998-05-23 02:07:00	1721
1998-05-23 02:08:00	1661
1998-05-23 02:09:00	1843
1998-05-23 02:10:00	1289
1998-05-23 02:11:00	1564
1998-05-23 02:12:00	1463
1998-05-23 02:13:00	1803
1998-05-23 02:14:00	1412
1998-05-23 02:15:00	1487
1998-05-23 02:16:00	1400
1998-05-23 02:17:00	1373
1998-05-23 02:18:00	1345
1998-05-23 02:19:00	1345
1998-05-23 02:20:00	1535
1998-05-23 02:21:00	1549
1998-05-23 02:22:00	1473
1998-05-23 02:23:00	1593
1998-05-23 02:24:00	1432
1998-05-23 02:25:00	1369
1998-05-23 02:26:00	1250
1998-05-23 02:27:00	1722
1998-05-23 02:28:00	1338
1998-05-23 02:29:00	1592
1998-05-23 02:30:00	1701
1998-05-23 02:31:00	1350
1998-05-23 02:32:00	1411
1998-05-23 02:33:00	1331
1998-05-23 02:34:00	1435
1998-05-23 02:35:00	1613
1998-05-23 02:36:00	1403
1998-05-23 02:37:00	1292
1998-05-23 02:38:00	1157
1998-05-23 02:39:00	1404
1998-05-23 02:40:00	1394
1998-05-23 02:41:00	1310
1998-05-23 02:42:00	1265
1998-05-23 02:43:00	1288
1998-05-23 02:44:00	1408
1998-05-23 02:45:00	1688
1998-05-23 02:46:00	1543
1998-05-23 02:47:00	1553
1998-05-23 02:48:00	1486
1998-05-23 02:49:00	1568
1998-05-23 02:50:00	1294
1998-05-23 02:51:00	1262
1998-05-23 02:52:00	1336
1998-05-23 02:53:00	1385
1998-05-23 02:54:00	1424
1998-05-23 02:55:00	1320
1998-05-23 02:56:00	1375
1998-05-23 02:57:00	1560
1998-05-23 02:58:00	1747
1998-05-23 02:59:00	1431
1998-05-23 03:00:00	1372
1998-05-23 03:01:00	1687
1998-05-23 03:02:00	1594
1998-05-23 03:03:00	1170
1998-05-23 03:04:00	1542
1998-05-23 03:05:00	1471
1998-05-23 03:06:00	1193
1998-05-23 03:07:00	1438
1998-05-23 03:08:00	1164
1998-05-23 03:09:00	1443
1998-05-23 03:10:00	1218
1998-05-23 03:11:00	1236
1998-05-23 03:12:00	1410
1998-05-23 03:13:00	1173
1998-05-23 03:14:00	1338
1998-05-23 03:15:00	1209
1998-05-23 03:16:00	1331
1998-05-23 03:17:00	1409
1998-05-23 03:18:00	1545
1998-05-23 03:19:00	1503
1998-05-23 03:20:00	1404
1998-05-23 03:21:00	1315
1998-05-23 03:22:00	1095
1998-05-23 03:23:00	1110
1998-05-23 03:24:00	1311
1998-05-23 03:25:00	1203
1998-05-23 03:26:00	1177
1998-05-23 03:27:00	1231
1998-05-23 03:28:00	1205
1998-05-23 03:29:00	1191
1998-05-23 03:30:00	931
1998-05-23 03:31:00	1296
1998-05-23 03:32:00	1312
1998-05-23 03:33:00	1246
1998-05-23 03:34:00	1035
1998-05-23 03:35:00	1069
1998-05-23 03:36:00	1021
1998-05-23 03:37:00	901
1998-05-23 03:38:00	1095
1998-05-23 03:39:00	1055
1998-05-23 03:40:00	1325
1998-05-23 03:41:00	1183
1998-05-23 03:42:00	1302
1998-05-23 03:43:00	1241
1998-05-23 03:44:00	1600
1998-05-23 03:45:00	1522
1998-05-23 03:46:00	1337
1998-05-23 03:47:00	1493
1998-05-23 03:48:00	1498
1998-05-23 03:49:00	1382
1998-05-23 03:50:00	1516
1998-05-23 03:51:00	1143
1998-05-23 03:52:00	1268
1998-05-23 03:53:00	1322
1998-05-23 03:54:00	1086
1998-05-23 03:55:00	1184
1998-05-23 03:56:00	1480
1998-05-23 03:57:00	1609
1998-05-23 03:58:00	1417
1998-05-23 03:59:00	1146
1998-05-23 04:00:00	1161
1998-05-23 04:01:00	1018
1998-05-23 04:02:00	1451
1998-05-23 04:03:00	1450
1998-05-23 04:04:00	1395
1998-05-23 04:05:00	1235
1998-05-23 04:06:00	1400
1998-05-23 04:07:00	1439
1998-05-23 04:08:00	1235
1998-05-23 04:09:00	1082
1998-05-23 04:10:00	1003
1998-05-23 04:11:00	1115
1998-05-23 04:12:00	1096
1998-05-23 04:13:00	1064
1998-05-23 04:14:00	950
1998-05-23 04:15:00	1177
1998-05-23 04:16:00	960
1998-05-23 04:17:00	1158
1998-05-23 04:18:00	1179
1998-05-23 04:19:00	896
1998-05-23 04:20:00	964
1998-05-23 04:21:00	1121
1998-05-23 04:22:00	1187
1998-05-23 04:23:00	1559
1998-05-23 04:24:00	1268
1998-05-23 04:25:00	1642
1998-05-23 04:26:00	1386
1998-05-23 04:27:00	1234
1998-05-23 04:28:00	1258
1998-05-23 04:29:00	1218
1998-05-23 04:30:00	1076
1998-05-23 04:31:00	843
1998-05-23 04:32:00	1011
1998-05-23 04:33:00	883
1998-05-23 04:34:00	972
1998-05-23 04:35:00	1063
