Time	Requests
1998-05-31 00:00:00	1891
1998-05-31 00:01:00	1697
1998-05-31 00:02:00	2078
1998-05-31 00:03:00	1882
1998-05-31 00:04:00	1583
1998-05-31 00:05:00	1706
1998-05-31 00:06:00	1612
1998-05-31 00:07:00	1752
1998-05-31 00:08:00	1928
1998-05-31 00:09:00	1914
1998-05-31 00:10:00	1947
1998-05-31 00:11:00	2018
1998-05-31 00:12:00	1804
1998-05-31 00:13:00	1848
1998-05-31 00:14:00	1810
1998-05-31 00:15:00	1819
1998-05-31 00:16:00	2042
1998-05-31 00:17:00	2098
1998-05-31 00:18:00	2049
1998-05-31 00:19:00	1955
1998-05-31 00:20:00	1706
1998-05-31 00:21:00	1694
1998-05-31 00:22:00	2119
1998-05-31 00:23:00	2092
1998-05-31 00:24:00	2261
1998-05-31 00:25:00	2110
1998-05-31 00:26:00	2022
1998-05-31 00:27:00	1907
1998-05-31 00:28:00	1756
1998-05-31 00:29:00	1815
1998-05-31 00:30:00	1861
1998-05-31 00:31:00	1905
1998-05-31 00:32:00	1809
1998-05-31 00:33:00	1999
1998-05-31 00:34:00	1991
1998-05-31 00:35:00	1642
1998-05-31 00:36:00	1862
1998-05-31 00:37:00	1872
1998-05-31 00:38:00	1811
1998-05-31 00:39:00	1674
1998-05-31 00:40:00	1740
1998-05-31 00:41:00	1696
1998-05-31 00:42:00	2056
1998-05-31 00:43:00	1956
1998-05-31 00:44:00	1921
1998-05-31 00:45:00	1698
1998-05-31 00:46:00	1674
1998-05-31 00:47:00	1976
1998-05-31 00:48:00	1949
1998-05-31 00:49:00	1792
1998-05-31 00:50:00	1702
1998-05-31 00:51:00	1931
1998-05-31 00:52:00	2069
1998-05-31 00:53:00	1896
1998-05-31 00:54:00	2266
1998-05-31 00:55:00	2028
1998-05-31 00:56:00	1958
1998-05-31 00:57:00	1740
1998-05-31 00:58:00	1654
1998-05-31 00:59:00	1653
1998-05-31 01:00:00	1942
1998-05-31 01:01:00	1641
1998-05-31 01:02:00	1812
1998-05-31 01:03:00	1967
1998-05-31 01:04:00	1887
1998-05-31 01:05:00	2050
1998-05-31 01:06:00	1815
1998-05-31 01:07:00	1902
1998-05-31 01:08:00	2121
1998-05-31 01:09:00	2014
1998-05-31 01:10:00	1907
1998-05-31 01:11:00	1724
1998-05-31 01:12:00	1924
1998-05-31 01:13:00	1885
1998-05-31 01:14:00	2086
1998-05-31 01:15:00	1881
1998-05-31 01:16:00	1821
1998-05-31 01:17:00	1813
1998-05-31 01:18:00	1901
1998-05-31 01:19:00	1646
1998-05-31 01:20:00	2096
1998-05-31 01:21:00	1885
1998-05-31 01:22:00	1967
1998-05-31 01:23:00	1838
1998-05-31 01:24:00	2078
1998-05-31 01:25:00	2433
1998-05-31 01:26:00	2014
1998-05-31 01:27:00	2176
1998-05-31 01:28:00	1922
1998-05-31 01:29:00	2126
1998-05-31 01:30:00	2537
1998-05-31 01:31:00	2192
1998-05-31 01:32:00	1621
1998-05-31 01:33:00	1826
1998-05-31 01:34:00	1848
1998-05-31 01:35:00	1811
1998-05-31 01:36:00	1900
1998-05-31 01:37:00	1679
1998-05-31 01:38:00	1442
1998-05-31 01:39:00	1776
1998-05-31 01:40:00	1926
1998-05-31 01:41:00	1785
1998-05-31 01:42:00	2160
1998-05-31 01:43:00	2117
1998-05-31 01:44:00	1869
1998-05-31 01:45:00	1678
1998-05-31 01:46:00	1759
1998-05-31 01:47:00	1722
1998-05-31 01:48:00	1596
1998-05-31 01:49:00	1871
1998-05-31 01:50:00	1886
1998-05-31 01:51:00	1589
1998-05-31 01:52:00	1847
1998-05-31 01:53:00	1820
1998-05-31 01:54:00	1749
1998-05-31 01:55:00	1460
1998-05-31 01:56:00	1625
1998-05-31 01:57:00	1615
1998-05-31 01:58:00	1735
1998-05-31 01:59:00	1718
1998-05-31 02:00:00	2075
1998-05-31 02:01:00	1740
1998-05-31 02:02:00	1880
1998-05-31 02:03:00	2313
1998-05-31 02:04:00	1972
1998-05-31 02:05:00	2014
1998-05-31 02:06:00	1818
1998-05-31 02:07:00	1740
1998-05-31 02:08:00	1906
1998-05-31 02:09:00	1776
1998-05-31 02:10:00	1957
1998-05-31 02:11:00	1630
1998-05-31 02:12:00	1977
1998-05-31 02:13:00	1947
1998-05-31 02:14:00	1914
1998-05-31 02:15:00	1841
1998-05-31 02:16:00	1853
1998-05-31 02:17:00	1851
1998-05-31 02:18:00	1672
1998-05-31 02:19:00	1573
1998-05-31 02:20:00	1553
1998-05-31 02:21:00	2038
1998-05-31 02:22:00	2045
1998-05-31 02:23:00	2097
1998-05-31 02:24:00	2052
1998-05-31 02:25:00	2047
1998-05-31 02:26:00	2267
1998-05-31 02:27:00	2282
1998-05-31 02:28:00	2165
1998-05-31 02:29:00	2358
1998-05-31 02:30:00	1862
1998-05-31 02:31:00	1890
1998-05-31 02:32:00	2034
1998-05-31 02:33:00	2256
1998-05-31 02:34:00	2139
1998-05-31 02:35:00	2058
1998-05-31 02:36:00	1994
1998-05-31 02:37:00	2131
1998-05-31 02:38:00	2152
1998-05-31 02:39:00	2091
1998-05-31 02:40:00	2094
1998-05-31 02:41:00	2098
1998-05-31 02:42:00	2019
1998-05-31 02:43:00	2012
1998-05-31 02:44:00	2031
1998-05-31 02:45:00	2092
1998-05-31 02:46:00	2111
1998-05-31 02:47:00	2228
1998-05-31 02:48:00	2077
1998-05-31 02:49:00	1964
1998-05-31 02:50:00	2150
1998-05-31 02:51:00	2009
1998-05-31 02:52:00	2211
1998-05-31 02:53:00	2148
1998-05-31 02:54:00	2372
1998-05-31 02:55:00	2121
1998-05-31 02:56:00	2065
1998-05-31 02:57:00	1870
1998-05-31 02:58:00	1946
1998-05-31 02:59:00	1855
1998-05-31 03:00:00	1542
1998-05-31 03:01:00	1515
1998-05-31 03:02:00	1686
1998-05-31 03:03:00	1947
1998-05-31 03:04:00	2059
1998-05-31 03:05:00	1781
1998-05-31 03:06:00	1679
1998-05-31 03:07:00	1744
1998-05-31 03:08:00	1792
1998-05-31 03:09:00	1914
1998-05-31 03:10:00	2050
1998-05-31 03:11:00	2101
1998-05-31 03:12:00	1758
1998-05-31 03:13:00	2076
1998-05-31 03:14:00	1931
