Time	Requests
1998-06-17 00:00:00	18610
1998-06-17 00:01:00	18531
1998-06-17 00:02:00	19575
1998-06-17 00:03:00	20186
1998-06-17 00:04:00	18852
1998-06-17 00:05:00	18841
1998-06-17 00:06:00	18043
1998-06-17 00:07:00	18268
1998-06-17 00:08:00	19253
1998-06-17 00:09:00	20019
1998-06-17 00:10:00	20243
1998-06-17 00:11:00	19532
1998-06-17 00:12:00	18844
1998-06-17 00:13:00	19770
1998-06-17 00:14:00	19528
1998-06-17 00:15:00	19421
1998-06-17 00:16:00	19222
1998-06-17 00:17:00	19101
1998-06-17 00:18:00	19672
1998-06-17 00:19:00	18339
1998-06-17 00:20:00	18210
1998-06-17 00:21:00	18528
1998-06-17 00:22:00	18521
1998-06-17 00:23:00	19599
1998-06-17 00:24:00	18394
1998-06-17 00:25:00	18296
1998-06-17 00:26:00	17488
1998-06-17 00:27:00	18138
1998-06-17 00:28:00	18988
1998-06-17 00:29:00	19771
1998-06-17 00:30:00	17551
1998-06-17 00:31:00	18839
1998-06-17 00:32:00	18691
1998-06-17 00:33:00	19522
1998-06-17 00:34:00	19501
1998-06-17 00:35:00	19479
1998-06-17 00:36:00	18551
1998-06-17 00:37:00	18526
1998-06-17 00:38:00	18261
1998-06-17 00:39:00	18919
1998-06-17 00:40:00	20115
1998-06-17 00:41:00	19410
1998-06-17 00:42:00	18538
1998-06-17 00:43:00	18729
1998-06-17 00:44:00	18131
1998-06-17 00:45:00	18725
1998-06-17 00:46:00	18197
1998-06-17 00:47:00	17578
1998-06-17 00:48:00	17902
1998-06-17 00:49:00	18718
1998-06-17 00:50:00	18844
1998-06-17 00:51:00	18064
1998-06-17 00:52:00	18962
1998-06-17 00:53:00	19348
1998-06-17 00:54:00	18662
1998-06-17 00:55:00	19509
1998-06-17 00:56:00	19421
1998-06-17 00:57:00	17705
1998-06-17 00:58:00	18332
1998-06-17 00:59:00	19011
1998-06-17 01:00:00	19103
1998-06-17 01:01:00	18300
1998-06-17 01:02:00	17203
1998-06-17 01:03:00	17306
1998-06-17 01:04:00	17406
1998-06-17 01:05:00	19222
1998-06-17 01:06:00	18738
1998-06-17 01:07:00	18241
1998-06-17 01:08:00	17745
1998-06-17 01:09:00	18450
1998-06-17 01:10:00	17128
1998-06-17 01:11:00	17428
1998-06-17 01:12:00	18802
1998-06-17 01:13:00	18494
1998-06-17 01:14:00	18219
1998-06-17 01:15:00	17105
1998-06-17 01:16:00	17468
1998-06-17 01:17:00	18168
1998-06-17 01:18:00	18708
1998-06-17 01:19:00	18212
1998-06-17 01:20:00	18325
1998-06-17 01:21:00	17227
1998-06-17 01:22:00	17699
1998-06-17 01:23:00	17779
1998-06-17 01:24:00	18385
1998-06-17 01:25:00	17864
1998-06-17 01:26:00	17488
1998-06-17 01:27:00	16293
1998-06-17 01:28:00	16669
1998-06-17 01:29:00	16515
1998-06-17 01:30:00	16467
1998-06-17 01:31:00	16504
1998-06-17 01:32:00	17768
1998-06-17 01:33:00	17077
1998-06-17 01:34:00	16338
1998-06-17 01:35:00	16993
1998-06-17 01:36:00	16874
1998-06-17 01:37:00	16701
1998-06-17 01:38:00	17640
1998-06-17 01:39:00	17177
1998-06-17 01:40:00	17940
1998-06-17 01:41:00	17096
1998-06-17 01:42:00	16882
1998-06-17 01:43:00	16726
1998-06-17 01:44:00	16499
1998-06-17 01:45:00	17093
1998-06-17 01:46:00	17251
1998-06-17 01:47:00	16054
1998-06-17 01:48:00	15911
1998-06-17 01:49:00	16476
1998-06-17 01:50:00	16387
1998-06-17 01:51:00	15290
1998-06-17 01:52:00	15350
1998-06-17 01:53:00	15061
1998-06-17 01:54:00	16196
1998-06-17 01:55:00	16086
1998-06-17 01:56:00	15750
1998-06-17 01:57:00	14799
1998-06-17 01:58:00	15747
1998-06-17 01:59:00	16047
1998-06-17 02:00:00	15680
1998-06-17 02:01:00	16677
1998-06-17 02:02:00	17128
1998-06-17 02:03:00	15277
1998-06-17 02:04:00	14935
1998-06-17 02:05:00	15874
1998-06-17 02:06:00	16108
1998-06-17 02:07:00	15240
1998-06-17 02:08:00	14828
1998-06-17 02:09:00	14797
1998-06-17 02:10:00	15531
1998-06-17 02:11:00	14673
1998-06-17 02:12:00	14931
1998-06-17 02:13:00	15495
1998-06-17 02:14:00	14497
1998-06-17 02:15:00	15033
1998-06-17 02:16:00	15313
1998-06-17 02:17:00	15093
1998-06-17 02:18:00	15096
1998-06-17 02:19:00	15159
1998-06-17 02:20:00	15790
1998-06-17 02:21:00	16507
1998-06-17 02:22:00	16654
1998-06-17 02:23:00	15733
1998-06-17 02:24:00	14706
1998-06-17 02:25:00	14762
1998-06-17 02:26:00	14678
1998-06-17 02:27:00	15816
1998-06-17 02:28:00	14816
1998-06-17 02:29:00	14601
1998-06-17 02:30:00	14675
1998-06-17 02:31:00	15446
1998-06-17 02:32:00	15631
1998-06-17 02:33:00	14235
1998-06-17 02:34:00	15390
1998-06-17 02:35:00	14538
1998-06-17 02:36:00	14165
1998-06-17 02:37:00	15040
1998-06-17 02:38:00	14902
1998-06-17 02:39:00	15091
1998-06-17 02:40:00	15686
1998-06-17 02:41:00	14673
1998-06-17 02:42:00	14378
1998-06-17 02:43:00	15429
1998-06-17 02:44:00	15648
1998-06-17 02:45:00	15100
1998-06-17 02:46:00	14390
1998-06-17 02:47:00	14886
1998-06-17 02:48:00	14652
1998-06-17 02:49:00	13841
1998-06-17 02:50:00	13427
1998-06-17 02:51:00	13279
1998-06-17 02:52:00	13722
1998-06-17 02:53:00	13586
1998-06-17 02:54:00	13802
1998-06-17 02:55:00	14487
1998-06-17 02:56:00	13532
1998-06-17 02:57:00	14451
1998-06-17 02:58:00	13467
1998-06-17 02:59:00	13193
1998-06-17 03:00:00	13444
1998-06-17 03:01:00	13954
1998-06-17 03:02:00	14547
1998-06-17 03:03:00	14246
1998-06-17 03:04:00	14462
1998-06-17 03:05:00	14919
1998-06-17 03:06:00	15509
1998-06-17 03:07:00	15735
1998-06-17 03:08:00	14819
1998-06-17 03:09:00	14748
1998-06-17 03:10:00	15151
1998-06-17 03:11:00	14085
1998-06-17 03:12:00	14302
1998-06-17 03:13:00	14631
1998-06-17 03:14:00	15397
1998-06-17 03:15:00	15321
1998-06-17 03:16:00	15455
1998-06-17 03:17:00	14500
1998-06-17 03:18:00	14534
1998-06-17 03:19:00	14705
1998-06-17 03:20:00	15718
1998-06-17 03:21:00	15512
1998-06-17 03:22:00	15599
1998-06-17 03:23:00	15700
1998-06-17 03:24:00	15785
1998-06-17 03:25:00	16017
1998-06-17 03:26:00	16493
1998-06-17 03:27:00	17120
1998-06-17 03:28:00	16828
1998-06-17 03:29:00	16110
1998-06-17 03:30:00	16270
1998-06-17 03:31:00	15173
1998-06-17 03:32:00	15988
1998-06-17 03:33:00	15879
1998-06-17 03:34:00	15943
1998-06-17 03:35:00	15430
1998-06-17 03:36:00	16189
1998-06-17 03:37:00	15854
1998-06-17 03:38:00	16582
1998-06-17 03:39:00	15440
1998-06-17 03:40:00	15921
1998-06-17 03:41:00	16402
1998-06-17 03:42:00	16139
1998-06-17 03:43:00	15553
1998-06-17 03:44:00	14872
1998-06-17 03:45:00	15571
1998-06-17 03:46:00	16041
1998-06-17 03:47:00	15556
1998-06-17 03:48:00	15893
1998-06-17 03:49:00	14444
1998-06-17 03:50:00	16035
1998-06-17 03:51:00	15354
1998-06-17 03:52:00	14802
1998-06-17 03:53:00	14606
1998-06-17 03:54:00	14820
1998-06-17 03:55:00	15542
1998-06-17 03:56:00	15042
1998-06-17 03:57:00	15220
1998-06-17 03:58:00	15743
1998-06-17 03:59:00	15582
1998-06-17 04:00:00	15151
1998-06-17 04:01:00	14790
1998-06-17 04:02:00	14529
1998-06-17 04:03:00	14047
1998-06-17 04:04:00	14572
1998-06-17 04:05:00	14662
1998-06-17 04:06:00	14057
1998-06-17 04:07:00	13881
1998-06-17 04:08:00	13749
1998-06-17 04:09:00	13877
1998-06-17 04:10:00	14535
1998-06-17 04:11:00	13312
1998-06-17 04:12:00	13371
1998-06-17 04:13:00	14199
1998-06-17 04:14:00	13975
1998-06-17 04:15:00	15037
1998-06-17 04:16:00	14965
1998-06-17 04:17:00	13856
1998-06-17 04:18:00	14178
1998-06-17 04:19:00	13217
1998-06-17 04:20:00	13519
1998-06-17 04:21:00	13467
1998-06-17 04:22:00	13340
1998-06-17 04:23:00	13712
1998-06-17 04:24:00	13400
1998-06-17 04:25:00	13330
1998-06-17 04:26:00	12892
1998-06-17 04:27:00	13007
1998-06-17 04:28:00	14108
1998-06-17 04:29:00	14048
1998-06-17 04:30:00	13438
1998-06-17 04:31:00	13507
1998-06-17 04:32:00	13707
1998-06-17 04:33:00	13167
1998-06-17 04:34:00	13003
1998-06-17 04:35:00	13416
1998-06-17 04:36:00	13543
1998-06-17 04:37:00	12878
1998-06-17 04:38:00	13614
1998-06-17 04:39:00	13817
1998-06-17 04:40:00	13256
1998-06-17 04:41:00	12576
1998-06-17 04:42:00	13679
1998-06-17 04:43:00	13358
1998-06-17 04:44:00	12744
1998-06-17 04:45:00	12853
1998-06-17 04:46:00	14095
1998-06-17 04:47:00	13287
1998-06-17 04:48:00	13262
1998-06-17 04:49:00	13033
1998-06-17 04:50:00	13080
1998-06-17 04:51:00	12606
1998-06-17 04:52:00	13952
1998-06-17 04:53:00	13756
1998-06-17 04:54:00	13246
1998-06-17 04:55:00	13342
1998-06-17 04:56:00	12586
1998-06-17 04:57:00	13239
1998-06-17 04:58:00	12999
1998-06-17 04:59:00	12247
1998-06-17 05:00:00	12409
1998-06-17 05:01:00	12862
1998-06-17 05:02:00	13059
1998-06-17 05:03:00	13019
1998-06-17 05:04:00	13302
1998-06-17 05:05:00	13326
1998-06-17 05:06:00	12853
1998-06-17 05:07:00	13158
1998-06-17 05:08:00	12643
1998-06-17 05:09:00	13468
1998-06-17 05:10:00	14364
1998-06-17 05:11:00	13580
1998-06-17 05:12:00	14097
1998-06-17 05:13:00	13428
1998-06-17 05:14:00	13559
1998-06-17 05:15:00	13546
1998-06-17 05:16:00	13490
1998-06-17 05:17:00	13201
1998-06-17 05:18:00	13012
1998-06-17 05:19:00	13304
1998-06-17 05:20:00	12767
1998-06-17 05:21:00	12767
1998-06-17 05:22:00	12615
1998-06-17 05:23:00	13046
1998-06-17 05:24:00	12881
1998-06-17 05:25:00	12909
1998-06-17 05:26:00	13874
1998-06-17 05:27:00	13502
1998-06-17 05:28:00	13901
1998-06-17 05:29:00	13039
1998-06-17 05:30:00	12606
1998-06-17 05:31:00	13023
1998-06-17 05:32:00	14701
1998-06-17 05:33:00	14110
1998-06-17 05:34:00	14703
1998-06-17 05:35:00	15286
1998-06-17 05:36:00	14881
1998-06-17 05:37:00	14214
1998-06-17 05:38:00	13503
1998-06-17 05:39:00	12768
1998-06-17 05:40:00	13480
1998-06-17 05:41:00	13657
1998-06-17 05:42:00	13819
1998-06-17 05:43:00	13873
1998-06-17 05:44:00	13965
1998-06-17 05:45:00	14123
1998-06-17 05:46:00	13429
1998-06-17 05:47:00	14104
1998-06-17 05:48:00	14388
1998-06-17 05:49:00	14784
1998-06-17 05:50:00	13462
1998-06-17 05:51:00	14093
1998-06-17 05:52:00	14075
1998-06-17 05:53:00	13941
1998-06-17 05:54:00	13882
1998-06-17 05:55:00	14023
1998-06-17 05:56:00	13341
1998-06-17 05:57:00	13885
1998-06-17 05:58:00	14008
1998-06-17 05:59:00	13714
1998-06-17 06:00:00	14805
1998-06-17 06:01:00	15874
1998-06-17 06:02:00	15066
1998-06-17 06:03:00	14922
1998-06-17 06:04:00	15112
1998-06-17 06:05:00	15026
1998-06-17 06:06:00	15059
1998-06-17 06:07:00	15214
1998-06-17 06:08:00	14252
1998-06-17 06:09:00	14818
1998-06-17 06:10:00	15664
1998-06-17 06:11:00	15286
1998-06-17 06:12:00	15382
1998-06-17 06:13:00	16318
1998-06-17 06:14:00	15554
1998-06-17 06:15:00	15508
1998-06-17 06:16:00	15525
1998-06-17 06:17:00	15263
1998-06-17 06:18:00	15242
1998-06-17 06:19:00	15651
1998-06-17 06:20:00	15182
1998-06-17 06:21:00	15287
1998-06-17 06:22:00	15246
1998-06-17 06:23:00	15996
1998-06-17 06:24:00	16332
1998-06-17 06:25:00	14905
1998-06-17 06:26:00	14855
1998-06-17 06:27:00	15536
1998-06-17 06:28:00	16013
1998-06-17 06:29:00	16403
1998-06-17 06:30:00	16764
1998-06-17 06:31:00	16458
1998-06-17 06:32:00	17056
1998-06-17 06:33:00	16215
1998-06-17 06:34:00	14806
1998-06-17 06:35:00	15372
1998-06-17 06:36:00	16667
1998-06-17 06:37:00	15822
1998-06-17 06:38:00	16090
1998-06-17 06:39:00	16177
1998-06-17 06:40:00	14856
1998-06-17 06:41:00	16475
1998-06-17 06:42:00	15323
1998-06-17 06:43:00	15413
1998-06-17 06:44:00	15700
1998-06-17 06:45:00	15794
1998-06-17 06:46:00	16440
1998-06-17 06:47:00	16842
1998-06-17 06:48:00	16740
1998-06-17 06:49:00	15564
1998-06-17 06:50:00	15396
1998-06-17 06:51:00	14738
1998-06-17 06:52:00	15817
1998-06-17 06:53:00	17246
1998-06-17 06:54:00	15290
1998-06-17 06:55:00	16289
1998-06-17 06:56:00	15281
1998-06-17 06:57:00	15659
1998-06-17 06:58:00	15080
1998-06-17 06:59:00	15968
1998-06-17 07:00:00	15905
1998-06-17 07:01:00	16095
1998-06-17 07:02:00	16306
1998-06-17 07:03:00	17267
1998-06-17 07:04:00	16730
1998-06-17 07:05:00	16610
1998-06-17 07:06:00	16171
1998-06-17 07:07:00	15634
1998-06-17 07:08:00	16213
1998-06-17 07:09:00	16583
1998-06-17 07:10:00	16642
1998-06-17 07:11:00	16526
1998-06-17 07:12:00	16238
1998-06-17 07:13:00	15563
1998-06-17 07:14:00	16781
1998-06-17 07:15:00	17208
1998-06-17 07:16:00	16116
1998-06-17 07:17:00	16041
1998-06-17 07:18:00	15158
1998-06-17 07:19:00	15903
1998-06-17 07:20:00	16195
1998-06-17 07:21:00	16611
1998-06-17 07:22:00	15902
1998-06-17 07:23:00	16160
1998-06-17 07:24:00	16405
1998-06-17 07:25:00	15646
1998-06-17 07:26:00	15480
1998-06-17 07:27:00	16707
1998-06-17 07:28:00	15806
1998-06-17 07:29:00	16781
1998-06-17 07:30:00	16637
1998-06-17 07:31:00	15581
1998-06-17 07:32:00	15459
1998-06-17 07:33:00	16656
1998-06-17 07:34:00	16256
1998-06-17 07:35:00	16270
1998-06-17 07:36:00	15472
1998-06-17 07:37:00	15924
1998-06-17 07:38:00	16105
1998-06-17 07:39:00	15624
1998-06-17 07:40:00	15986
1998-06-17 07:41:00	16583
1998-06-17 07:42:00	16268
1998-06-17 07:43:00	16454
1998-06-17 07:44:00	15969
1998-06-17 07:45:00	17571
1998-06-17 07:46:00	16703
1998-06-17 07:47:00	16895
1998-06-17 07:48:00	17311
1998-06-17 07:49:00	17491
1998-06-17 07:50:00	18020
1998-06-17 07:51:00	17070
1998-06-17 07:52:00	17368
1998-06-17 07:53:00	16731
1998-06-17 07:54:00	15220
1998-06-17 07:55:00	16069
1998-06-17 07:56:00	16897
1998-06-17 07:57:00	17094
1998-06-17 07:58:00	17248
1998-06-17 07:59:00	15545
1998-06-17 08:00:00	16751
1998-06-17 08:01:00	15829
1998-06-17 08:02:00	15812
1998-06-17 08:03:00	15804
1998-06-17 08:04:00	16607
1998-06-17 08:05:00	16639
1998-06-17 08:06:00	16853
1998-06-17 08:07:00	16691
1998-06-17 08:08:00	15904
1998-06-17 08:09:00	16048
1998-06-17 08:10:00	17332
1998-06-17 08:11:00	16577
1998-06-17 08:12:00	17257
1998-06-17 08:13:00	16300
1998-06-17 08:14:00	16044
1998-06-17 08:15:00	17224
1998-06-17 08:16:00	17324
1998-06-17 08:17:00	16723
1998-06-17 08:18:00	16457
1998-06-17 08:19:00	16813
1998-06-17 08:20:00	16359
1998-06-17 08:21:00	17157
1998-06-17 08:22:00	17033
1998-06-17 08:23:00	16406
1998-06-17 08:24:00	16098
1998-06-17 08:25:00	16443
1998-06-17 08:26:00	16628
1998-06-17 08:27:00	18045
1998-06-17 08:28:00	17781
1998-06-17 08:29:00	16966
1998-06-17 08:30:00	16832
1998-06-17 08:31:00	16399
1998-06-17 08:32:00	16771
1998-06-17 08:33:00	16162
1998-06-17 08:34:00	15841
1998-06-17 08:35:00	16124
1998-06-17 08:36:00	16622
1998-06-17 08:37:00	16186
1998-06-17 08:38:00	16355
1998-06-17 08:39:00	16943
1998-06-17 08:40:00	16812
1998-06-17 08:41:00	15793
1998-06-17 08:42:00	15838
1998-06-17 08:43:00	16742
1998-06-17 08:44:00	16232
1998-06-17 08:45:00	15589
1998-06-17 08:46:00	14955
1998-06-17 08:47:00	15918
1998-06-17 08:48:00	15556
1998-06-17 08:49:00	14867
1998-06-17 08:50:00	14353
1998-06-17 08:51:00	14723
1998-06-17 08:52:00	16049
1998-06-17 08:53:00	16288
1998-06-17 08:54:00	16637
1998-06-17 08:55:00	16018
1998-06-17 08:56:00	15901
1998-06-17 08:57:00	15791
1998-06-17 08:58:00	15784
1998-06-17 08:59:00	16244
1998-06-17 09:00:00	15667
1998-06-17 09:01:00	15609
1998-06-17 09:02:00	16818
1998-06-17 09:03:00	16475
1998-06-17 09:04:00	15468
1998-06-17 09:05:00	15654
1998-06-17 09:06:00	16863
1998-06-17 09:07:00	16823
1998-06-17 09:08:00	16887
1998-06-17 09:09:00	15811
1998-06-17 09:10:00	16018
1998-06-17 09:11:00	15265
1998-06-17 09:12:00	15495
1998-06-17 09:13:00	15395
1998-06-17 09:14:00	15706
1998-06-17 09:15:00	16407
1998-06-17 09:16:00	14991
1998-06-17 09:17:00	14810
1998-06-17 09:18:00	15048
1998-06-17 09:19:00	16231
1998-06-17 09:20:00	16374
1998-06-17 09:21:00	15648
1998-06-17 09:22:00	16677
1998-06-17 09:23:00	16156
1998-06-17 09:24:00	15580
1998-06-17 09:25:00	15945
1998-06-17 09:26:00	16552
1998-06-17 09:27:00	15810
1998-06-17 09:28:00	14745
1998-06-17 09:29:00	15391
1998-06-17 09:30:00	16325
1998-06-17 09:31:00	15089
1998-06-17 09:32:00	15726
1998-06-17 09:33:00	15955
1998-06-17 09:34:00	16034
1998-06-17 09:35:00	15625
1998-06-17 09:36:00	17157
1998-06-17 09:37:00	17201
1998-06-17 09:38:00	15820
1998-06-17 09:39:00	15333
1998-06-17 09:40:00	15354
1998-06-17 09:41:00	15745
1998-06-17 09:42:00	14678
1998-06-17 09:43:00	14985
1998-06-17 09:44:00	15397
1998-06-17 09:45:00	15948
