Time	Requests
1998-06-29 00:00:00	16083
1998-06-29 00:01:00	16510
1998-06-29 00:02:00	15463
1998-06-29 00:03:00	15302
1998-06-29 00:04:00	16262
1998-06-29 00:05:00	16494
1998-06-29 00:06:00	15336
1998-06-29 00:07:00	15971
1998-06-29 00:08:00	16485
1998-06-29 00:09:00	17060
1998-06-29 00:10:00	16413
1998-06-29 00:11:00	16038
1998-06-29 00:12:00	15962
1998-06-29 00:13:00	16380
1998-06-29 00:14:00	15577
1998-06-29 00:15:00	16043
1998-06-29 00:16:00	16598
1998-06-29 00:17:00	16561
1998-06-29 00:18:00	16445
1998-06-29 00:19:00	16245
1998-06-29 00:20:00	15797
1998-06-29 00:21:00	15850
1998-06-29 00:22:00	16490
1998-06-29 00:23:00	17090
1998-06-29 00:24:00	18102
1998-06-29 00:25:00	17925
1998-06-29 00:26:00	16945
1998-06-29 00:27:00	17689
1998-06-29 00:28:00	16424
1998-06-29 00:29:00	15791
1998-06-29 00:30:00	16704
1998-06-29 00:31:00	17539
1998-06-29 00:32:00	17754
1998-06-29 00:33:00	17836
1998-06-29 00:34:00	17443
1998-06-29 00:35:00	18326
1998-06-29 00:36:00	17950
1998-06-29 00:37:00	17684
1998-06-29 00:38:00	17494
1998-06-29 00:39:00	16599
1998-06-29 00:40:00	16767
1998-06-29 00:41:00	16978
1998-06-29 00:42:00	17028
1998-06-29 00:43:00	17199
1998-06-29 00:44:00	16652
1998-06-29 00:45:00	17063
1998-06-29 00:46:00	17500
1998-06-29 00:47:00	17665
1998-06-29 00:48:00	17319
1998-06-29 00:49:00	16767
1998-06-29 00:50:00	18002
1998-06-29 00:51:00	18949
1998-06-29 00:52:00	18087
1998-06-29 00:53:00	16919
1998-06-29 00:54:00	16984
1998-06-29 00:55:00	17244
1998-06-29 00:56:00	16301
1998-06-29 00:57:00	16491
1998-06-29 00:58:00	15867
1998-06-29 00:59:00	15653
1998-06-29 01:00:00	16355
1998-06-29 01:01:00	17263
1998-06-29 01:02:00	16305
1998-06-29 01:03:00	16563
1998-06-29 01:04:00	17296
1998-06-29 01:05:00	17067
1998-06-29 01:06:00	16483
1998-06-29 01:07:00	16845
1998-06-29 01:08:00	17498
1998-06-29 01:09:00	17407
1998-06-29 01:10:00	17746
1998-06-29 01:11:00	17401
1998-06-29 01:12:00	16291
1998-06-29 01:13:00	16262
1998-06-29 01:14:00	16679
1998-06-29 01:15:00	17712
1998-06-29 01:16:00	17229
1998-06-29 01:17:00	16980
1998-06-29 01:18:00	16159
1998-06-29 01:19:00	16567
1998-06-29 01:20:00	15899
1998-06-29 01:21:00	14808
1998-06-29 01:22:00	16017
1998-06-29 01:23:00	15931
1998-06-29 01:24:00	16160
1998-06-29 01:25:00	16173
