Time	Requests
1998-07-04 00:00:00	12700
1998-07-04 00:01:00	11189
1998-07-04 00:02:00	12377
1998-07-04 00:03:00	11915
1998-07-04 00:04:00	12756
1998-07-04 00:05:00	13181
1998-07-04 00:06:00	12327
1998-07-04 00:07:00	12946
1998-07-04 00:08:00	12428
1998-07-04 00:09:00	13314
1998-07-04 00:10:00	13127
1998-07-04 00:11:00	13853
1998-07-04 00:12:00	12952
1998-07-04 00:13:00	12270
1998-07-04 00:14:00	13312
1998-07-04 00:15:00	12154
1998-07-04 00:16:00	13455
1998-07-04 00:17:00	13825
1998-07-04 00:18:00	13376
1998-07-04 00:19:00	12877
1998-07-04 00:20:00	12656
1998-07-04 00:21:00	12710
1998-07-04 00:22:00	12495
1998-07-04 00:23:00	12704
1998-07-04 00:24:00	11862
1998-07-04 00:25:00	11952
1998-07-04 00:26:00	12507
1998-07-04 00:27:00	12561
1998-07-04 00:28:00	12001
1998-07-04 00:29:00	12433
1998-07-04 00:30:00	12552
1998-07-04 00:31:00	12056
1998-07-04 00:32:00	12964
1998-07-04 00:33:00	13212
1998-07-04 00:34:00	12328
1998-07-04 00:35:00	12995
1998-07-04 00:36:00	12141
1998-07-04 00:37:00	11665
1998-07-04 00:38:00	11787
1998-07-04 00:39:00	11687
1998-07-04 00:40:00	11640
1998-07-04 00:41:00	11838
1998-07-04 00:42:00	11589
1998-07-04 00:43:00	12494
1998-07-04 00:44:00	12235
1998-07-04 00:45:00	11495
1998-07-04 00:46:00	12476
1998-07-04 00:47:00	12325
1998-07-04 00:48:00	11406
1998-07-04 00:49:00	12243
1998-07-04 00:50:00	11729
1998-07-04 00:51:00	11207
1998-07-04 00:52:00	10739
1998-07-04 00:53:00	11326
1998-07-04 00:54:00	11676
1998-07-04 00:55:00	11494
1998-07-04 00:56:00	10568
1998-07-04 00:57:00	10162
1998-07-04 00:58:00	10714
1998-07-04 00:59:00	11527
1998-07-04 01:00:00	11469
1998-07-04 01:01:00	11439
1998-07-04 01:02:00	11498
1998-07-04 01:03:00	11515
1998-07-04 01:04:00	10803
1998-07-04 01:05:00	11656
1998-07-04 01:06:00	11605
1998-07-04 01:07:00	11984
1998-07-04 01:08:00	12123
1998-07-04 01:09:00	11900
1998-07-04 01:10:00	11443
1998-07-04 01:11:00	11757
1998-07-04 01:12:00	12602
1998-07-04 01:13:00	12001
1998-07-04 01:14:00	12996
1998-07-04 01:15:00	13460
1998-07-04 01:16:00	12767
1998-07-04 01:17:00	11821
1998-07-04 01:18:00	11687
1998-07-04 01:19:00	11976
1998-07-04 01:20:00	12141
1998-07-04 01:21:00	12266
1998-07-04 01:22:00	11760
1998-07-04 01:23:00	11669
1998-07-04 01:24:00	11046
1998-07-04 01:25:00	11255
1998-07-04 01:26:00	11564
1998-07-04 01:27:00	11275
1998-07-04 01:28:00	11462
1998-07-04 01:29:00	12372
1998-07-04 01:30:00	11823
1998-07-04 01:31:00	10968
1998-07-04 01:32:00	11519
1998-07-04 01:33:00	11052
1998-07-04 01:34:00	11240
1998-07-04 01:35:00	11471
1998-07-04 01:36:00	11046
1998-07-04 01:37:00	11801
1998-07-04 01:38:00	11987
1998-07-04 01:39:00	12242
1998-07-04 01:40:00	11956
1998-07-04 01:41:00	11654
1998-07-04 01:42:00	12268
1998-07-04 01:43:00	12754
1998-07-04 01:44:00	11530
1998-07-04 01:45:00	10888
1998-07-04 01:46:00	11618
1998-07-04 01:47:00	11604
1998-07-04 01:48:00	11000
1998-07-04 01:49:00	11482
1998-07-04 01:50:00	11845
1998-07-04 01:51:00	11626
1998-07-04 01:52:00	11043
1998-07-04 01:53:00	11700
1998-07-04 01:54:00	12438
1998-07-04 01:55:00	11913
1998-07-04 01:56:00	12158
1998-07-04 01:57:00	12054
1998-07-04 01:58:00	11653
1998-07-04 01:59:00	11455
1998-07-04 02:00:00	12278
1998-07-04 02:01:00	12391
1998-07-04 02:02:00	11574
1998-07-04 02:03:00	11130
1998-07-04 02:04:00	11025
1998-07-04 02:05:00	11815
1998-07-04 02:06:00	11715
1998-07-04 02:07:00	11715
1998-07-04 02:08:00	12040
1998-07-04 02:09:00	12486
1998-07-04 02:10:00	12691
1998-07-04 02:11:00	12360
1998-07-04 02:12:00	11431
1998-07-04 02:13:00	11606
1998-07-04 02:14:00	11665
1998-07-04 02:15:00	10716
1998-07-04 02:16:00	10854
1998-07-04 02:17:00	10941
1998-07-04 02:18:00	11454
1998-07-04 02:19:00	11493
1998-07-04 02:20:00	11746
1998-07-04 02:21:00	11524
1998-07-04 02:22:00	12414
1998-07-04 02:23:00	12254
1998-07-04 02:24:00	11889
1998-07-04 02:25:00	12106
1998-07-04 02:26:00	11309
1998-07-04 02:27:00	10847
1998-07-04 02:28:00	11111
1998-07-04 02:29:00	12548
1998-07-04 02:30:00	11634
1998-07-04 02:31:00	11770
1998-07-04 02:32:00	10795
1998-07-04 02:33:00	10924
1998-07-04 02:34:00	11349
1998-07-04 02:35:00	10435
1998-07-04 02:36:00	10370
1998-07-04 02:37:00	11177
1998-07-04 02:38:00	11308
1998-07-04 02:39:00	11505
1998-07-04 02:40:00	11352
1998-07-04 02:41:00	10904
1998-07-04 02:42:00	11609
1998-07-04 02:43:00	10779
1998-07-04 02:44:00	10814
1998-07-04 02:45:00	11135
1998-07-04 02:46:00	11249
1998-07-04 02:47:00	10611
1998-07-04 02:48:00	10421
1998-07-04 02:49:00	10347
1998-07-04 02:50:00	10878
1998-07-04 02:51:00	10345
1998-07-04 02:52:00	10758
