Time	Requests
1998-05-25 00:00:00	1463
1998-05-25 00:01:00	1618
1998-05-25 00:02:00	1422
1998-05-25 00:03:00	1591
1998-05-25 00:04:00	1825
1998-05-25 00:05:00	1639
1998-05-25 00:06:00	1351
1998-05-25 00:07:00	1714
1998-05-25 00:08:00	1277
1998-05-25 00:09:00	1550
1998-05-25 00:10:00	1466
1998-05-25 00:11:00	1315
1998-05-25 00:12:00	1638
1998-05-25 00:13:00	1480
1998-05-25 00:14:00	1716
1998-05-25 00:15:00	1981
1998-05-25 00:16:00	1667
1998-05-25 00:17:00	1856
1998-05-25 00:18:00	1746
1998-05-25 00:19:00	1526
1998-05-25 00:20:00	1552
1998-05-25 00:21:00	1565
1998-05-25 00:22:00	1858
1998-05-25 00:23:00	1591
1998-05-25 00:24:00	1477
1998-05-25 00:25:00	1979
1998-05-25 00:26:00	1618
1998-05-25 00:27:00	1651
1998-05-25 00:28:00	1374
1998-05-25 00:29:00	1754
1998-05-25 00:30:00	1400
1998-05-25 00:31:00	1208
1998-05-25 00:32:00	1133
1998-05-25 00:33:00	1525
1998-05-25 00:34:00	1597
1998-05-25 00:35:00	1364
1998-05-25 00:36:00	1376
1998-05-25 00:37:00	1490
1998-05-25 00:38:00	1354
1998-05-25 00:39:00	1405
1998-05-25 00:40:00	1301
1998-05-25 00:41:00	1914
1998-05-25 00:42:00	2442
1998-05-25 00:43:00	1891
1998-05-25 00:44:00	1710
1998-05-25 00:45:00	1902
1998-05-25 00:46:00	1762
1998-05-25 00:47:00	1779
1998-05-25 00:48:00	1308
1998-05-25 00:49:00	1360
1998-05-25 00:50:00	1814
1998-05-25 00:51:00	1513
1998-05-25 00:52:00	1901
1998-05-25 00:53:00	1754
1998-05-25 00:54:00	1559
1998-05-25 00:55:00	1533
1998-05-25 00:56:00	2035
1998-05-25 00:57:00	2021
1998-05-25 00:58:00	1889
1998-05-25 00:59:00	1659
1998-05-25 01:00:00	2119
1998-05-25 01:01:00	1856
1998-05-25 01:02:00	1803
1998-05-25 01:03:00	1650
1998-05-25 01:04:00	1290
1998-05-25 01:05:00	1486
1998-05-25 01:06:00	1632
1998-05-25 01:07:00	1486
1998-05-25 01:08:00	1351
1998-05-25 01:09:00	1282
1998-05-25 01:10:00	1426
1998-05-25 01:11:00	1462
1998-05-25 01:12:00	1727
1998-05-25 01:13:00	1823
1998-05-25 01:14:00	2008
1998-05-25 01:15:00	1505
1998-05-25 01:16:00	1419
1998-05-25 01:17:00	1377
1998-05-25 01:18:00	1761
1998-05-25 01:19:00	1589
1998-05-25 01:20:00	1258
1998-05-25 01:21:00	1262
1998-05-25 01:22:00	1400
1998-05-25 01:23:00	1456
1998-05-25 01:24:00	1496
1998-05-25 01:25:00	1710
1998-05-25 01:26:00	1565
1998-05-25 01:27:00	1486
1998-05-25 01:28:00	1535
1998-05-25 01:29:00	1426
1998-05-25 01:30:00	1835
1998-05-25 01:31:00	1583
1998-05-25 01:32:00	1922
1998-05-25 01:33:00	1674
1998-05-25 01:34:00	1554
1998-05-25 01:35:00	1464
1998-05-25 01:36:00	1652
1998-05-25 01:37:00	1703
1998-05-25 01:38:00	1862
1998-05-25 01:39:00	2256
1998-05-25 01:40:00	2094
1998-05-25 01:41:00	1788
1998-05-25 01:42:00	1578
1998-05-25 01:43:00	1782
1998-05-25 01:44:00	1651
1998-05-25 01:45:00	1803
1998-05-25 01:46:00	1669
1998-05-25 01:47:00	1752
1998-05-25 01:48:00	1610
1998-05-25 01:49:00	1417
1998-05-25 01:50:00	1473
1998-05-25 01:51:00	1671
1998-05-25 01:52:00	1809
1998-05-25 01:53:00	1645
1998-05-25 01:54:00	1474
1998-05-25 01:55:00	1601
1998-05-25 01:56:00	1848
1998-05-25 01:57:00	1868
1998-05-25 01:58:00	1788
1998-05-25 01:59:00	1812
1998-05-25 02:00:00	1959
1998-05-25 02:01:00	2039
1998-05-25 02:02:00	1981
1998-05-25 02:03:00	2220
1998-05-25 02:04:00	2022
1998-05-25 02:05:00	1956
1998-05-25 02:06:00	2059
1998-05-25 02:07:00	1598
1998-05-25 02:08:00	1743
1998-05-25 02:09:00	1419
1998-05-25 02:10:00	1426
1998-05-25 02:11:00	2077
1998-05-25 02:12:00	1791
1998-05-25 02:13:00	1638
1998-05-25 02:14:00	1763
1998-05-25 02:15:00	1964
1998-05-25 02:16:00	2169
1998-05-25 02:17:00	1912
1998-05-25 02:18:00	2078
1998-05-25 02:19:00	1780
1998-05-25 02:20:00	1980
1998-05-25 02:21:00	1694
1998-05-25 02:22:00	1801
1998-05-25 02:23:00	2014
1998-05-25 02:24:00	1790
1998-05-25 02:25:00	1407
1998-05-25 02:26:00	1629
1998-05-25 02:27:00	1700
1998-05-25 02:28:00	1505
1998-05-25 02:29:00	1607
1998-05-25 02:30:00	1383
1998-05-25 02:31:00	1693
1998-05-25 02:32:00	1789
1998-05-25 02:33:00	1944
1998-05-25 02:34:00	1993
1998-05-25 02:35:00	1747
1998-05-25 02:36:00	1912
1998-05-25 02:37:00	1678
1998-05-25 02:38:00	1757
1998-05-25 02:39:00	1834
1998-05-25 02:40:00	1589
1998-05-25 02:41:00	1526
1998-05-25 02:42:00	1965
1998-05-25 02:43:00	1579
1998-05-25 02:44:00	1821
1998-05-25 02:45:00	1877
1998-05-25 02:46:00	1707
1998-05-25 02:47:00	1596
1998-05-25 02:48:00	1758
1998-05-25 02:49:00	1787
1998-05-25 02:50:00	1743
1998-05-25 02:51:00	2137
1998-05-25 02:52:00	2259
1998-05-25 02:53:00	2231
1998-05-25 02:54:00	2131
1998-05-25 02:55:00	2143
1998-05-25 02:56:00	2199
1998-05-25 02:57:00	1653
1998-05-25 02:58:00	1527
1998-05-25 02:59:00	1526
1998-05-25 03:00:00	1671
1998-05-25 03:01:00	1562
1998-05-25 03:02:00	1373
1998-05-25 03:03:00	1420
1998-05-25 03:04:00	1442
1998-05-25 03:05:00	1750
1998-05-25 03:06:00	1436
1998-05-25 03:07:00	1594
1998-05-25 03:08:00	1788
1998-05-25 03:09:00	1626
1998-05-25 03:10:00	2189
1998-05-25 03:11:00	1652
1998-05-25 03:12:00	1848
1998-05-25 03:13:00	1982
1998-05-25 03:14:00	1844
1998-05-25 03:15:00	1873
1998-05-25 03:16:00	1933
1998-05-25 03:17:00	2079
1998-05-25 03:18:00	1918
1998-05-25 03:19:00	1637
1998-05-25 03:20:00	2138
1998-05-25 03:21:00	1978
1998-05-25 03:22:00	1900
1998-05-25 03:23:00	2195
1998-05-25 03:24:00	1784
1998-05-25 03:25:00	1969
1998-05-25 03:26:00	1822
1998-05-25 03:27:00	2121
1998-05-25 03:28:00	1927
1998-05-25 03:29:00	1730
1998-05-25 03:30:00	1359
1998-05-25 03:31:00	1379
1998-05-25 03:32:00	1351
1998-05-25 03:33:00	1443
1998-05-25 03:34:00	1767
1998-05-25 03:35:00	1875
1998-05-25 03:36:00	1760
1998-05-25 03:37:00	1859
1998-05-25 03:38:00	1824
1998-05-25 03:39:00	1970
1998-05-25 03:40:00	1864
1998-05-25 03:41:00	1669
1998-05-25 03:42:00	1741
1998-05-25 03:43:00	2013
1998-05-25 03:44:00	2054
1998-05-25 03:45:00	2304
1998-05-25 03:46:00	2028
1998-05-25 03:47:00	1729
1998-05-25 03:48:00	1624
1998-05-25 03:49:00	1550
1998-05-25 03:50:00	1556
1998-05-25 03:51:00	1947
1998-05-25 03:52:00	1767
1998-05-25 03:53:00	1762
1998-05-25 03:54:00	1552
1998-05-25 03:55:00	1688
