Time	Requests
1998-07-10 00:00:00	6499
1998-07-10 00:01:00	6565
1998-07-10 00:02:00	6278
1998-07-10 00:03:00	6192
1998-07-10 00:04:00	5600
1998-07-10 00:05:00	5953
1998-07-10 00:06:00	6826
1998-07-10 00:07:00	6880
1998-07-10 00:08:00	6991
1998-07-10 00:09:00	7055
1998-07-10 00:10:00	7486
1998-07-10 00:11:00	7162
1998-07-10 00:12:00	7155
1998-07-10 00:13:00	6904
1998-07-10 00:14:00	7021
1998-07-10 00:15:00	6730
1998-07-10 00:16:00	6354
1998-07-10 00:17:00	7035
1998-07-10 00:18:00	7039
1998-07-10 00:19:00	6845
1998-07-10 00:20:00	6175
1998-07-10 00:21:00	6134
1998-07-10 00:22:00	6438
1998-07-10 00:23:00	6219
1998-07-10 00:24:00	6149
1998-07-10 00:25:00	5844
1998-07-10 00:26:00	5864
1998-07-10 00:27:00	6599
1998-07-10 00:28:00	5871
1998-07-10 00:29:00	5951
1998-07-10 00:30:00	6731
1998-07-10 00:31:00	6431
1998-07-10 00:32:00	6800
1998-07-10 00:33:00	6151
1998-07-10 00:34:00	6906
1998-07-10 00:35:00	6761
1998-07-10 00:36:00	6366
1998-07-10 00:37:00	6061
1998-07-10 00:38:00	6479
1998-07-10 00:39:00	7255
1998-07-10 00:40:00	7542
1998-07-10 00:41:00	7450
1998-07-10 00:42:00	6267
1998-07-10 00:43:00	6241
1998-07-10 00:44:00	5997
1998-07-10 00:45:00	6180
1998-07-10 00:46:00	6278
1998-07-10 00:47:00	5786
1998-07-10 00:48:00	6520
1998-07-10 00:49:00	6691
1998-07-10 00:50:00	6711
1998-07-10 00:51:00	7127
1998-07-10 00:52:00	6916
1998-07-10 00:53:00	6856
1998-07-10 00:54:00	7257
1998-07-10 00:55:00	6890
1998-07-10 00:56:00	6974
1998-07-10 00:57:00	6893
1998-07-10 00:58:00	6085
1998-07-10 00:59:00	6465
1998-07-10 01:00:00	6999
1998-07-10 01:01:00	7194
1998-07-10 01:02:00	6743
1998-07-10 01:03:00	6295
1998-07-10 01:04:00	6357
1998-07-10 01:05:00	6348
1998-07-10 01:06:00	6883
1998-07-10 01:07:00	7025
1998-07-10 01:08:00	7065
1998-07-10 01:09:00	6640
1998-07-10 01:10:00	6417
1998-07-10 01:11:00	6266
1998-07-10 01:12:00	6034
1998-07-10 01:13:00	5729
1998-07-10 01:14:00	5982
1998-07-10 01:15:00	6600
1998-07-10 01:16:00	6867
1998-07-10 01:17:00	6431
1998-07-10 01:18:00	6553
1998-07-10 01:19:00	6580
1998-07-10 01:20:00	6886
1998-07-10 01:21:00	6879
1998-07-10 01:22:00	7089
1998-07-10 01:23:00	6490
1998-07-10 01:24:00	6871
1998-07-10 01:25:00	6514
1998-07-10 01:26:00	6568
1998-07-10 01:27:00	6040
1998-07-10 01:28:00	6678
1998-07-10 01:29:00	5827
1998-07-10 01:30:00	5829
1998-07-10 01:31:00	5797
1998-07-10 01:32:00	5844
1998-07-10 01:33:00	5767
1998-07-10 01:34:00	6425
1998-07-10 01:35:00	6630
1998-07-10 01:36:00	6505
1998-07-10 01:37:00	6747
1998-07-10 01:38:00	5946
1998-07-10 01:39:00	5930
1998-07-10 01:40:00	6128
1998-07-10 01:41:00	6737
1998-07-10 01:42:00	6638
1998-07-10 01:43:00	6564
1998-07-10 01:44:00	6731
1998-07-10 01:45:00	6748
1998-07-10 01:46:00	6721
1998-07-10 01:47:00	6732
1998-07-10 01:48:00	7922
1998-07-10 01:49:00	7233
1998-07-10 01:50:00	7061
1998-07-10 01:51:00	6402
1998-07-10 01:52:00	5914
1998-07-10 01:53:00	6033
1998-07-10 01:54:00	6008
1998-07-10 01:55:00	5666
1998-07-10 01:56:00	6253
1998-07-10 01:57:00	5904
1998-07-10 01:58:00	5861
1998-07-10 01:59:00	6066
1998-07-10 02:00:00	6716
1998-07-10 02:01:00	6795
1998-07-10 02:02:00	7116
1998-07-10 02:03:00	6643
1998-07-10 02:04:00	5905
1998-07-10 02:05:00	6298
1998-07-10 02:06:00	6720
1998-07-10 02:07:00	6530
1998-07-10 02:08:00	6447
1998-07-10 02:09:00	6223
1998-07-10 02:10:00	6086
1998-07-10 02:11:00	6064
1998-07-10 02:12:00	5588
1998-07-10 02:13:00	6240
1998-07-10 02:14:00	6477
1998-07-10 02:15:00	6669
1998-07-10 02:16:00	6276
1998-07-10 02:17:00	6219
1998-07-10 02:18:00	6133
1998-07-10 02:19:00	5638
1998-07-10 02:20:00	5651
1998-07-10 02:21:00	6112
1998-07-10 02:22:00	6739
1998-07-10 02:23:00	6404
1998-07-10 02:24:00	6210
1998-07-10 02:25:00	6876
1998-07-10 02:26:00	6958
1998-07-10 02:27:00	6422
1998-07-10 02:28:00	6033
1998-07-10 02:29:00	5503
1998-07-10 02:30:00	6074
1998-07-10 02:31:00	6143
1998-07-10 02:32:00	6805
1998-07-10 02:33:00	6422
1998-07-10 02:34:00	6075
1998-07-10 02:35:00	6533
1998-07-10 02:36:00	6645
1998-07-10 02:37:00	6156
1998-07-10 02:38:00	6146
1998-07-10 02:39:00	6009
1998-07-10 02:40:00	5622
1998-07-10 02:41:00	6312
1998-07-10 02:42:00	6007
1998-07-10 02:43:00	6384
1998-07-10 02:44:00	6157
1998-07-10 02:45:00	5999
1998-07-10 02:46:00	5763
1998-07-10 02:47:00	6162
1998-07-10 02:48:00	6023
1998-07-10 02:49:00	6786
1998-07-10 02:50:00	6345
1998-07-10 02:51:00	6047
1998-07-10 02:52:00	5872
1998-07-10 02:53:00	6635
1998-07-10 02:54:00	6021
1998-07-10 02:55:00	6531
1998-07-10 02:56:00	6490
1998-07-10 02:57:00	6102
1998-07-10 02:58:00	6241
1998-07-10 02:59:00	6201
1998-07-10 03:00:00	6532
1998-07-10 03:01:00	6799
1998-07-10 03:02:00	6591
1998-07-10 03:03:00	6319
1998-07-10 03:04:00	6806
1998-07-10 03:05:00	6465
1998-07-10 03:06:00	6471
1998-07-10 03:07:00	6550
1998-07-10 03:08:00	6472
1998-07-10 03:09:00	5997
1998-07-10 03:10:00	6293
1998-07-10 03:11:00	6295
1998-07-10 03:12:00	6768
1998-07-10 03:13:00	6643
1998-07-10 03:14:00	6572
1998-07-10 03:15:00	6785
1998-07-10 03:16:00	6790
1998-07-10 03:17:00	6708
1998-07-10 03:18:00	6686
1998-07-10 03:19:00	6321
1998-07-10 03:20:00	7240
1998-07-10 03:21:00	6748
1998-07-10 03:22:00	6377
1998-07-10 03:23:00	6770
1998-07-10 03:24:00	6514
1998-07-10 03:25:00	6888
1998-07-10 03:26:00	6515
1998-07-10 03:27:00	6567
1998-07-10 03:28:00	6740
1998-07-10 03:29:00	6808
1998-07-10 03:30:00	7130
1998-07-10 03:31:00	7332
1998-07-10 03:32:00	7030
1998-07-10 03:33:00	6928
1998-07-10 03:34:00	6996
1998-07-10 03:35:00	6983
1998-07-10 03:36:00	7372
1998-07-10 03:37:00	6845
1998-07-10 03:38:00	6770
1998-07-10 03:39:00	6890
1998-07-10 03:40:00	7162
1998-07-10 03:41:00	6192
1998-07-10 03:42:00	6053
1998-07-10 03:43:00	6342
1998-07-10 03:44:00	6676
1998-07-10 03:45:00	6706
1998-07-10 03:46:00	6778
1998-07-10 03:47:00	6830
1998-07-10 03:48:00	6821
1998-07-10 03:49:00	6620
1998-07-10 03:50:00	6466
1998-07-10 03:51:00	6056
1998-07-10 03:52:00	6643
1998-07-10 03:53:00	7143
1998-07-10 03:54:00	7735
1998-07-10 03:55:00	7342
1998-07-10 03:56:00	6886
1998-07-10 03:57:00	6083
1998-07-10 03:58:00	6696
1998-07-10 03:59:00	6674
1998-07-10 04:00:00	6298
1998-07-10 04:01:00	6110
1998-07-10 04:02:00	5823
1998-07-10 04:03:00	6040
1998-07-10 04:04:00	6394
1998-07-10 04:05:00	6875
1998-07-10 04:06:00	6130
1998-07-10 04:07:00	5617
1998-07-10 04:08:00	5368
1998-07-10 04:09:00	5891
1998-07-10 04:10:00	6065
1998-07-10 04:11:00	5761
1998-07-10 04:12:00	5137
1998-07-10 04:13:00	5539
1998-07-10 04:14:00	5596
1998-07-10 04:15:00	5829
1998-07-10 04:16:00	5804
1998-07-10 04:17:00	6148
1998-07-10 04:18:00	6605
1998-07-10 04:19:00	6277
1998-07-10 04:20:00	6019
1998-07-10 04:21:00	5830
1998-07-10 04:22:00	5840
1998-07-10 04:23:00	5194
1998-07-10 04:24:00	5585
1998-07-10 04:25:00	5418
1998-07-10 04:26:00	5941
1998-07-10 04:27:00	5920
1998-07-10 04:28:00	5612
1998-07-10 04:29:00	5014
1998-07-10 04:30:00	4862
1998-07-10 04:31:00	4645
1998-07-10 04:32:00	5526
1998-07-10 04:33:00	5953
1998-07-10 04:34:00	5951
1998-07-10 04:35:00	6016
1998-07-10 04:36:00	6072
1998-07-10 04:37:00	6092
1998-07-10 04:38:00	5736
