Time	Requests
1998-06-10 00:00:00	13601
1998-06-10 00:01:00	12584
1998-06-10 00:02:00	13080
1998-06-10 00:03:00	12994
1998-06-10 00:04:00	12808
1998-06-10 00:05:00	13249
1998-06-10 00:06:00	13134
1998-06-10 00:07:00	12279
1998-06-10 00:08:00	12367
1998-06-10 00:09:00	13571
1998-06-10 00:10:00	13475
1998-06-10 00:11:00	13211
1998-06-10 00:12:00	13279
1998-06-10 00:13:00	13174
1998-06-10 00:14:00	13099
1998-06-10 00:15:00	13557
1998-06-10 00:16:00	14144
1998-06-10 00:17:00	13434
1998-06-10 00:18:00	13395
1998-06-10 00:19:00	14042
1998-06-10 00:20:00	13661
1998-06-10 00:21:00	13947
1998-06-10 00:22:00	14254
1998-06-10 00:23:00	13301
1998-06-10 00:24:00	14139
1998-06-10 00:25:00	14582
1998-06-10 00:26:00	13148
1998-06-10 00:27:00	13252
1998-06-10 00:28:00	12406
1998-06-10 00:29:00	13674
1998-06-10 00:30:00	13364
1998-06-10 00:31:00	13301
1998-06-10 00:32:00	13194
1998-06-10 00:33:00	13861
1998-06-10 00:34:00	12039
1998-06-10 00:35:00	13236
1998-06-10 00:36:00	12710
1998-06-10 00:37:00	13051
1998-06-10 00:38:00	13716
1998-06-10 00:39:00	12566
1998-06-10 00:40:00	13041
1998-06-10 00:41:00	13424
1998-06-10 00:42:00	13444
1998-06-10 00:43:00	13514
1998-06-10 00:44:00	13211
1998-06-10 00:45:00	12847
1998-06-10 00:46:00	12696
1998-06-10 00:47:00	12505
1998-06-10 00:48:00	12248
1998-06-10 00:49:00	12444
1998-06-10 00:50:00	13292
1998-06-10 00:51:00	12992
1998-06-10 00:52:00	14313
1998-06-10 00:53:00	13384
1998-06-10 00:54:00	13211
1998-06-10 00:55:00	13691
1998-06-10 00:56:00	13761
1998-06-10 00:57:00	12617
1998-06-10 00:58:00	13661
1998-06-10 00:59:00	12536
1998-06-10 01:00:00	13635
1998-06-10 01:01:00	15432
1998-06-10 01:02:00	15315
1998-06-10 01:03:00	14156
1998-06-10 01:04:00	13589
1998-06-10 01:05:00	13899
1998-06-10 01:06:00	12491
1998-06-10 01:07:00	12737
1998-06-10 01:08:00	13534
1998-06-10 01:09:00	13840
1998-06-10 01:10:00	12858
1998-06-10 01:11:00	12112
1998-06-10 01:12:00	12562
1998-06-10 01:13:00	13423
1998-06-10 01:14:00	13630
1998-06-10 01:15:00	13361
1998-06-10 01:16:00	13853
1998-06-10 01:17:00	14448
1998-06-10 01:18:00	14667
1998-06-10 01:19:00	14609
1998-06-10 01:20:00	14370
1998-06-10 01:21:00	14360
1998-06-10 01:22:00	14172
1998-06-10 01:23:00	14130
1998-06-10 01:24:00	13658
1998-06-10 01:25:00	14532
1998-06-10 01:26:00	14601
1998-06-10 01:27:00	14191
1998-06-10 01:28:00	12514
1998-06-10 01:29:00	13160
1998-06-10 01:30:00	13690
1998-06-10 01:31:00	14516
