Time	Requests
1998-06-08 00:00:00	3726
1998-06-08 00:01:00	3412
1998-06-08 00:02:00	3480
1998-06-08 00:03:00	3838
1998-06-08 00:04:00	3905
1998-06-08 00:05:00	4025
1998-06-08 00:06:00	3668
1998-06-08 00:07:00	4151
1998-06-08 00:08:00	4308
1998-06-08 00:09:00	4110
1998-06-08 00:10:00	4058
1998-06-08 00:11:00	3980
1998-06-08 00:12:00	4275
1998-06-08 00:13:00	4261
1998-06-08 00:14:00	4042
1998-06-08 00:15:00	4232
1998-06-08 00:16:00	4024
1998-06-08 00:17:00	3950
1998-06-08 00:18:00	4037
1998-06-08 00:19:00	3644
1998-06-08 00:20:00	4001
1998-06-08 00:21:00	3778
1998-06-08 00:22:00	4039
1998-06-08 00:23:00	4267
1998-06-08 00:24:00	3956
1998-06-08 00:25:00	4078
1998-06-08 00:26:00	3942
1998-06-08 00:27:00	4254
1998-06-08 00:28:00	4456
1998-06-08 00:29:00	4606
1998-06-08 00:30:00	4046
1998-06-08 00:31:00	4197
1998-06-08 00:32:00	4446
1998-06-08 00:33:00	5091
1998-06-08 00:34:00	4896
1998-06-08 00:35:00	4575
1998-06-08 00:36:00	4299
1998-06-08 00:37:00	4630
1998-06-08 00:38:00	4465
1998-06-08 00:39:00	5445
1998-06-08 00:40:00	4946
1998-06-08 00:41:00	4825
1998-06-08 00:42:00	5355
1998-06-08 00:43:00	4894
1998-06-08 00:44:00	4584
1998-06-08 00:45:00	4495
1998-06-08 00:46:00	4073
1998-06-08 00:47:00	4804
1998-06-08 00:48:00	4961
1998-06-08 00:49:00	5090
1998-06-08 00:50:00	5443
1998-06-08 00:51:00	5348
1998-06-08 00:52:00	5070
1998-06-08 00:53:00	4990
1998-06-08 00:54:00	4297
1998-06-08 00:55:00	4743
1998-06-08 00:56:00	4849
1998-06-08 00:57:00	5347
1998-06-08 00:58:00	4804
1998-06-08 00:59:00	4871
1998-06-08 01:00:00	5052
1998-06-08 01:01:00	5208
1998-06-08 01:02:00	5280
1998-06-08 01:03:00	4987
1998-06-08 01:04:00	4576
1998-06-08 01:05:00	5082
1998-06-08 01:06:00	4876
1998-06-08 01:07:00	5337
1998-06-08 01:08:00	5196
1998-06-08 01:09:00	5369
1998-06-08 01:10:00	4714
1998-06-08 01:11:00	4768
1998-06-08 01:12:00	5140
1998-06-08 01:13:00	5579
1998-06-08 01:14:00	5630
1998-06-08 01:15:00	5376
1998-06-08 01:16:00	4984
1998-06-08 01:17:00	5180
1998-06-08 01:18:00	5620
1998-06-08 01:19:00	5469
1998-06-08 01:20:00	4787
1998-06-08 01:21:00	4598
1998-06-08 01:22:00	4843
1998-06-08 01:23:00	5138
1998-06-08 01:24:00	5865
1998-06-08 01:25:00	5297
1998-06-08 01:26:00	5005
1998-06-08 01:27:00	5447
1998-06-08 01:28:00	5630
1998-06-08 01:29:00	5653
1998-06-08 01:30:00	4834
1998-06-08 01:31:00	5288
1998-06-08 01:32:00	5162
1998-06-08 01:33:00	4805
1998-06-08 01:34:00	5115
1998-06-08 01:35:00	4829
1998-06-08 01:36:00	5632
1998-06-08 01:37:00	6089
1998-06-08 01:38:00	6181
1998-06-08 01:39:00	5987
1998-06-08 01:40:00	6046
1998-06-08 01:41:00	6293
1998-06-08 01:42:00	5495
1998-06-08 01:43:00	5611
1998-06-08 01:44:00	5876
1998-06-08 01:45:00	6061
1998-06-08 01:46:00	5688
1998-06-08 01:47:00	5331
1998-06-08 01:48:00	5514
1998-06-08 01:49:00	5447
1998-06-08 01:50:00	5716
1998-06-08 01:51:00	5610
1998-06-08 01:52:00	5700
1998-06-08 01:53:00	5742
1998-06-08 01:54:00	5225
1998-06-08 01:55:00	5563
1998-06-08 01:56:00	5386
1998-06-08 01:57:00	5725
1998-06-08 01:58:00	5947
1998-06-08 01:59:00	6207
1998-06-08 02:00:00	6392
1998-06-08 02:01:00	5747
1998-06-08 02:02:00	6218
1998-06-08 02:03:00	6835
1998-06-08 02:04:00	6815
1998-06-08 02:05:00	6569
1998-06-08 02:06:00	5806
1998-06-08 02:07:00	6288
1998-06-08 02:08:00	6855
1998-06-08 02:09:00	6279
1998-06-08 02:10:00	6665
1998-06-08 02:11:00	7126
1998-06-08 02:12:00	7079
1998-06-08 02:13:00	6486
1998-06-08 02:14:00	6684
1998-06-08 02:15:00	6040
1998-06-08 02:16:00	6035
1998-06-08 02:17:00	6489
1998-06-08 02:18:00	6014
1998-06-08 02:19:00	6519
1998-06-08 02:20:00	6134
1998-06-08 02:21:00	6597
1998-06-08 02:22:00	5872
1998-06-08 02:23:00	5743
1998-06-08 02:24:00	5957
1998-06-08 02:25:00	6319
1998-06-08 02:26:00	6262
1998-06-08 02:27:00	6264
1998-06-08 02:28:00	6613
1998-06-08 02:29:00	6246
1998-06-08 02:30:00	6166
1998-06-08 02:31:00	6007
1998-06-08 02:32:00	5954
1998-06-08 02:33:00	5868
1998-06-08 02:34:00	5946
1998-06-08 02:35:00	5806
1998-06-08 02:36:00	5653
1998-06-08 02:37:00	5663
1998-06-08 02:38:00	5396
1998-06-08 02:39:00	5747
1998-06-08 02:40:00	5948
1998-06-08 02:41:00	5963
