Time	Requests
1998-06-16 00:00:00	20628
1998-06-16 00:01:00	19931
1998-06-16 00:02:00	18336
1998-06-16 00:03:00	19241
1998-06-16 00:04:00	20821
1998-06-16 00:05:00	20562
1998-06-16 00:06:00	20398
1998-06-16 00:07:00	20898
1998-06-16 00:08:00	20028
1998-06-16 00:09:00	20804
1998-06-16 00:10:00	21330
1998-06-16 00:11:00	21342
1998-06-16 00:12:00	21200
1998-06-16 00:13:00	21320
1998-06-16 00:14:00	21735
1998-06-16 00:15:00	20940
1998-06-16 00:16:00	21040
1998-06-16 00:17:00	21426
1998-06-16 00:18:00	19759
1998-06-16 00:19:00	19871
1998-06-16 00:20:00	20403
1998-06-16 00:21:00	20492
1998-06-16 00:22:00	20695
1998-06-16 00:23:00	21114
1998-06-16 00:24:00	21093
1998-06-16 00:25:00	20721
1998-06-16 00:26:00	20440
1998-06-16 00:27:00	21443
1998-06-16 00:28:00	20886
1998-06-16 00:29:00	20669
1998-06-16 00:30:00	20206
1998-06-16 00:31:00	19453
1998-06-16 00:32:00	21141
1998-06-16 00:33:00	21201
1998-06-16 00:34:00	20628
1998-06-16 00:35:00	20360
1998-06-16 00:36:00	21044
1998-06-16 00:37:00	20075
1998-06-16 00:38:00	21057
1998-06-16 00:39:00	21297
1998-06-16 00:40:00	20781
1998-06-16 00:41:00	20812
1998-06-16 00:42:00	20485
1998-06-16 00:43:00	20732
1998-06-16 00:44:00	21538
1998-06-16 00:45:00	21908
1998-06-16 00:46:00	20175
1998-06-16 00:47:00	20041
1998-06-16 00:48:00	20794
1998-06-16 00:49:00	21200
1998-06-16 00:50:00	20866
1998-06-16 00:51:00	21221
1998-06-16 00:52:00	21944
1998-06-16 00:53:00	22796
1998-06-16 00:54:00	20781
1998-06-16 00:55:00	20652
1998-06-16 00:56:00	20768
1998-06-16 00:57:00	20566
1998-06-16 00:58:00	20827
1998-06-16 00:59:00	20045
1998-06-16 01:00:00	20342
1998-06-16 01:01:00	20203
1998-06-16 01:02:00	22240
1998-06-16 01:03:00	20674
1998-06-16 01:04:00	19963
1998-06-16 01:05:00	18641
1998-06-16 01:06:00	19043
1998-06-16 01:07:00	19976
1998-06-16 01:08:00	18872
1998-06-16 01:09:00	20538
1998-06-16 01:10:00	18786
1998-06-16 01:11:00	19070
1998-06-16 01:12:00	20488
1998-06-16 01:13:00	20438
1998-06-16 01:14:00	19732
1998-06-16 01:15:00	20390
1998-06-16 01:16:00	20112
1998-06-16 01:17:00	20202
1998-06-16 01:18:00	20745
1998-06-16 01:19:00	20064
1998-06-16 01:20:00	18693
1998-06-16 01:21:00	19104
1998-06-16 01:22:00	18977
1998-06-16 01:23:00	20021
1998-06-16 01:24:00	18585
1998-06-16 01:25:00	17241
1998-06-16 01:26:00	16125
1998-06-16 01:27:00	15601
1998-06-16 01:28:00	18188
1998-06-16 01:29:00	18729
1998-06-16 01:30:00	18948
1998-06-16 01:31:00	18636
1998-06-16 01:32:00	17981
1998-06-16 01:33:00	18146
1998-06-16 01:34:00	18307
1998-06-16 01:35:00	18497
1998-06-16 01:36:00	18482
1998-06-16 01:37:00	18354
1998-06-16 01:38:00	16044
1998-06-16 01:39:00	16825
1998-06-16 01:40:00	18123
1998-06-16 01:41:00	17025
1998-06-16 01:42:00	17223
1998-06-16 01:43:00	16397
1998-06-16 01:44:00	17098
1998-06-16 01:45:00	17543
1998-06-16 01:46:00	16886
1998-06-16 01:47:00	16825
1998-06-16 01:48:00	17206
1998-06-16 01:49:00	16940
1998-06-16 01:50:00	16400
1998-06-16 01:51:00	15484
1998-06-16 01:52:00	15890
1998-06-16 01:53:00	16413
1998-06-16 01:54:00	16171
1998-06-16 01:55:00	15354
1998-06-16 01:56:00	15347
1998-06-16 01:57:00	15977
1998-06-16 01:58:00	16371
1998-06-16 01:59:00	16625
1998-06-16 02:00:00	17254
1998-06-16 02:01:00	15975
1998-06-16 02:02:00	15514
1998-06-16 02:03:00	16012
1998-06-16 02:04:00	15599
1998-06-16 02:05:00	15172
