Time	Requests
1998-05-24 00:00:00	1524
1998-05-24 00:01:00	1351
1998-05-24 00:02:00	1098
1998-05-24 00:03:00	1235
1998-05-24 00:04:00	1128
1998-05-24 00:05:00	1189
1998-05-24 00:06:00	1126
1998-05-24 00:07:00	1047
1998-05-24 00:08:00	1082
1998-05-24 00:09:00	1245
1998-05-24 00:10:00	1220
1998-05-24 00:11:00	1278
1998-05-24 00:12:00	1302
1998-05-24 00:13:00	1579
1998-05-24 00:14:00	1324
1998-05-24 00:15:00	1284
1998-05-24 00:16:00	971
1998-05-24 00:17:00	1273
1998-05-24 00:18:00	1608
1998-05-24 00:19:00	1469
1998-05-24 00:20:00	1373
1998-05-24 00:21:00	1478
1998-05-24 00:22:00	1210
1998-05-24 00:23:00	1311
1998-05-24 00:24:00	1288
1998-05-24 00:25:00	1624
1998-05-24 00:26:00	1430
1998-05-24 00:27:00	1164
1998-05-24 00:28:00	1196
1998-05-24 00:29:00	1396
1998-05-24 00:30:00	1093
1998-05-24 00:31:00	1452
1998-05-24 00:32:00	1323
1998-05-24 00:33:00	1433
1998-05-24 00:34:00	1189
1998-05-24 00:35:00	1589
1998-05-24 00:36:00	1521
1998-05-24 00:37:00	1430
1998-05-24 00:38:00	1404
1998-05-24 00:39:00	1332
1998-05-24 00:40:00	1253
1998-05-24 00:41:00	1345
1998-05-24 00:42:00	1306
1998-05-24 00:43:00	1296
1998-05-24 00:44:00	1077
1998-05-24 00:45:00	1399
1998-05-24 00:46:00	1532
1998-05-24 00:47:00	1311
1998-05-24 00:48:00	1325
1998-05-24 00:49:00	1623
1998-05-24 00:50:00	1649
1998-05-24 00:51:00	1150
1998-05-24 00:52:00	1084
1998-05-24 00:53:00	1113
1998-05-24 00:54:00	1145
1998-05-24 00:55:00	1323
1998-05-24 00:56:00	1193
1998-05-24 00:57:00	1003
1998-05-24 00:58:00	1193
1998-05-24 00:59:00	996
1998-05-24 01:00:00	1184
1998-05-24 01:01:00	1250
1998-05-24 01:02:00	1156
1998-05-24 01:03:00	1217
1998-05-24 01:04:00	1110
1998-05-24 01:05:00	982
1998-05-24 01:06:00	1032
1998-05-24 01:07:00	1092
1998-05-24 01:08:00	1140
1998-05-24 01:09:00	1216
1998-05-24 01:10:00	984
1998-05-24 01:11:00	1011
1998-05-24 01:12:00	1074
1998-05-24 01:13:00	1234
1998-05-24 01:14:00	1094
1998-05-24 01:15:00	823
1998-05-24 01:16:00	1149
1998-05-24 01:17:00	1255
1998-05-24 01:18:00	1025
1998-05-24 01:19:00	1159
1998-05-24 01:20:00	1152
1998-05-24 01:21:00	1167
1998-05-24 01:22:00	1372
1998-05-24 01:23:00	1385
1998-05-24 01:24:00	1361
1998-05-24 01:25:00	1332
1998-05-24 01:26:00	1534
1998-05-24 01:27:00	1307
1998-05-24 01:28:00	1101
1998-05-24 01:29:00	1389
1998-05-24 01:30:00	1246
1998-05-24 01:31:00	1183
1998-05-24 01:32:00	1192
1998-05-24 01:33:00	1181
1998-05-24 01:34:00	1134
1998-05-24 01:35:00	1248
1998-05-24 01:36:00	1417
1998-05-24 01:37:00	1757
1998-05-24 01:38:00	1481
1998-05-24 01:39:00	1322
1998-05-24 01:40:00	1368
1998-05-24 01:41:00	1370
1998-05-24 01:42:00	1232
1998-05-24 01:43:00	1360
1998-05-24 01:44:00	1449
1998-05-24 01:45:00	1513
1998-05-24 01:46:00	1403
1998-05-24 01:47:00	1342
1998-05-24 01:48:00	1213
1998-05-24 01:49:00	1386
1998-05-24 01:50:00	1484
1998-05-24 01:51:00	1528
1998-05-24 01:52:00	1360
1998-05-24 01:53:00	1239
1998-05-24 01:54:00	1110
1998-05-24 01:55:00	872
1998-05-24 01:56:00	885
1998-05-24 01:57:00	1127
1998-05-24 01:58:00	1189
1998-05-24 01:59:00	1061
1998-05-24 02:00:00	1223
1998-05-24 02:01:00	1389
1998-05-24 02:02:00	1008
1998-05-24 02:03:00	1238
1998-05-24 02:04:00	1376
1998-05-24 02:05:00	1084
1998-05-24 02:06:00	1006
1998-05-24 02:07:00	1196
1998-05-24 02:08:00	1250
1998-05-24 02:09:00	1212
1998-05-24 02:10:00	1517
1998-05-24 02:11:00	1462
1998-05-24 02:12:00	1500
1998-05-24 02:13:00	1340
1998-05-24 02:14:00	1301
1998-05-24 02:15:00	1101
1998-05-24 02:16:00	1286
1998-05-24 02:17:00	1392
1998-05-24 02:18:00	1540
1998-05-24 02:19:00	1427
1998-05-24 02:20:00	1531
1998-05-24 02:21:00	1170
1998-05-24 02:22:00	1290
1998-05-24 02:23:00	1551
1998-05-24 02:24:00	1593
1998-05-24 02:25:00	1507
1998-05-24 02:26:00	1084
1998-05-24 02:27:00	1220
1998-05-24 02:28:00	1541
1998-05-24 02:29:00	1668
1998-05-24 02:30:00	1290
1998-05-24 02:31:00	1442
1998-05-24 02:32:00	1405
1998-05-24 02:33:00	1290
1998-05-24 02:34:00	1453
1998-05-24 02:35:00	1537
1998-05-24 02:36:00	1257
1998-05-24 02:37:00	1425
1998-05-24 02:38:00	1238
1998-05-24 02:39:00	1444
1998-05-24 02:40:00	1752
1998-05-24 02:41:00	1403
1998-05-24 02:42:00	1215
1998-05-24 02:43:00	1246
1998-05-24 02:44:00	1124
1998-05-24 02:45:00	1277
1998-05-24 02:46:00	1158
