Time	Requests
1998-05-17 00:00:00	841
1998-05-17 00:01:00	542
1998-05-17 00:02:00	820
1998-05-17 00:03:00	821
1998-05-17 00:04:00	735
1998-05-17 00:05:00	762
1998-05-17 00:06:00	735
1998-05-17 00:07:00	950
1998-05-17 00:08:00	794
1998-05-17 00:09:00	775
1998-05-17 00:10:00	1102
1998-05-17 00:11:00	874
1998-05-17 00:12:00	975
1998-05-17 00:13:00	901
1998-05-17 00:14:00	956
1998-05-17 00:15:00	986
1998-05-17 00:16:00	1239
1998-05-17 00:17:00	1329
1998-05-17 00:18:00	979
1998-05-17 00:19:00	830
1998-05-17 00:20:00	1160
1998-05-17 00:21:00	847
1998-05-17 00:22:00	940
1998-05-17 00:23:00	993
1998-05-17 00:24:00	931
1998-05-17 00:25:00	1047
1998-05-17 00:26:00	764
1998-05-17 00:27:00	874
1998-05-17 00:28:00	711
1998-05-17 00:29:00	750
1998-05-17 00:30:00	674
1998-05-17 00:31:00	1042
1998-05-17 00:32:00	1014
1998-05-17 00:33:00	1014
1998-05-17 00:34:00	816
1998-05-17 00:35:00	926
1998-05-17 00:36:00	642
1998-05-17 00:37:00	724
1998-05-17 00:38:00	692
1998-05-17 00:39:00	812
1998-05-17 00:40:00	921
1998-05-17 00:41:00	790
1998-05-17 00:42:00	1017
1998-05-17 00:43:00	1136
1998-05-17 00:44:00	1131
1998-05-17 00:45:00	1135
1998-05-17 00:46:00	972
1998-05-17 00:47:00	943
1998-05-17 00:48:00	773
1998-05-17 00:49:00	724
1998-05-17 00:50:00	596
1998-05-17 00:51:00	1018
1998-05-17 00:52:00	949
1998-05-17 00:53:00	738
1998-05-17 00:54:00	706
1998-05-17 00:55:00	847
1998-05-17 00:56:00	1128
1998-05-17 00:57:00	992
1998-05-17 00:58:00	972
1998-05-17 00:59:00	785
1998-05-17 01:00:00	1146
1998-05-17 01:01:00	892
1998-05-17 01:02:00	745
1998-05-17 01:03:00	1000
1998-05-17 01:04:00	1044
1998-05-17 01:05:00	825
1998-05-17 01:06:00	829
1998-05-17 01:07:00	1046
1998-05-17 01:08:00	959
1998-05-17 01:09:00	1062
1998-05-17 01:10:00	932
1998-05-17 01:11:00	836
1998-05-17 01:12:00	817
1998-05-17 01:13:00	915
1998-05-17 01:14:00	930
1998-05-17 01:15:00	990
1998-05-17 01:16:00	1162
1998-05-17 01:17:00	1243
1998-05-17 01:18:00	1075
1998-05-17 01:19:00	847
1998-05-17 01:20:00	870
1998-05-17 01:21:00	795
1998-05-17 01:22:00	711
