Time	Requests
1998-07-25 00:00:00	1037
1998-07-25 00:01:00	960
1998-07-25 00:02:00	722
1998-07-25 00:03:00	826
1998-07-25 00:04:00	583
1998-07-25 00:05:00	971
1998-07-25 00:06:00	1060
1998-07-25 00:07:00	949
1998-07-25 00:08:00	995
1998-07-25 00:09:00	868
1998-07-25 00:10:00	858
1998-07-25 00:11:00	916
1998-07-25 00:12:00	897
1998-07-25 00:13:00	811
1998-07-25 00:14:00	858
1998-07-25 00:15:00	873
1998-07-25 00:16:00	718
1998-07-25 00:17:00	1326
1998-07-25 00:18:00	975
1998-07-25 00:19:00	560
1998-07-25 00:20:00	940
1998-07-25 00:21:00	841
1998-07-25 00:22:00	752
1998-07-25 00:23:00	888
1998-07-25 00:24:00	770
1998-07-25 00:25:00	927
1998-07-25 00:26:00	966
1998-07-25 00:27:00	872
1998-07-25 00:28:00	709
1998-07-25 00:29:00	559
1998-07-25 00:30:00	899
1998-07-25 00:31:00	905
1998-07-25 00:32:00	770
1998-07-25 00:33:00	708
1998-07-25 00:34:00	629
1998-07-25 00:35:00	571
1998-07-25 00:36:00	911
1998-07-25 00:37:00	1015
1998-07-25 00:38:00	1063
1998-07-25 00:39:00	1018
1998-07-25 00:40:00	804
1998-07-25 00:41:00	1009
1998-07-25 00:42:00	870
1998-07-25 00:43:00	753
1998-07-25 00:44:00	810
1998-07-25 00:45:00	980
1998-07-25 00:46:00	1090
1998-07-25 00:47:00	1233
1998-07-25 00:48:00	879
1998-07-25 00:49:00	641
1998-07-25 00:50:00	811
1998-07-25 00:51:00	920
1998-07-25 00:52:00	955
1998-07-25 00:53:00	1009
1998-07-25 00:54:00	813
1998-07-25 00:55:00	1127
1998-07-25 00:56:00	708
1998-07-25 00:57:00	795
1998-07-25 00:58:00	859
1998-07-25 00:59:00	963
1998-07-25 01:00:00	969
1998-07-25 01:01:00	1265
1998-07-25 01:02:00	1116
1998-07-25 01:03:00	870
1998-07-25 01:04:00	1004
1998-07-25 01:05:00	938
1998-07-25 01:06:00	1395
1998-07-25 01:07:00	1001
1998-07-25 01:08:00	1023
1998-07-25 01:09:00	594
1998-07-25 01:10:00	846
1998-07-25 01:11:00	988
1998-07-25 01:12:00	838
1998-07-25 01:13:00	878
1998-07-25 01:14:00	792
1998-07-25 01:15:00	993
1998-07-25 01:16:00	795
1998-07-25 01:17:00	913
1998-07-25 01:18:00	992
1998-07-25 01:19:00	1180
1998-07-25 01:20:00	1117
1998-07-25 01:21:00	1076
1998-07-25 01:22:00	674
1998-07-25 01:23:00	870
1998-07-25 01:24:00	1185
1998-07-25 01:25:00	1065
1998-07-25 01:26:00	874
1998-07-25 01:27:00	831
1998-07-25 01:28:00	1131
1998-07-25 01:29:00	894
1998-07-25 01:30:00	716
1998-07-25 01:31:00	930
1998-07-25 01:32:00	984
1998-07-25 01:33:00	822
1998-07-25 01:34:00	692
1998-07-25 01:35:00	773
1998-07-25 01:36:00	685
1998-07-25 01:37:00	749
1998-07-25 01:38:00	700
1998-07-25 01:39:00	601
1998-07-25 01:40:00	681
1998-07-25 01:41:00	711
1998-07-25 01:42:00	603
1998-07-25 01:43:00	745
1998-07-25 01:44:00	1072
1998-07-25 01:45:00	1067
1998-07-25 01:46:00	846
1998-07-25 01:47:00	781
1998-07-25 01:48:00	910
1998-07-25 01:49:00	1011
1998-07-25 01:50:00	1012
1998-07-25 01:51:00	868
1998-07-25 01:52:00	882
1998-07-25 01:53:00	775
1998-07-25 01:54:00	727
1998-07-25 01:55:00	758
1998-07-25 01:56:00	913
1998-07-25 01:57:00	1047
1998-07-25 01:58:00	805
1998-07-25 01:59:00	709
1998-07-25 02:00:00	978
1998-07-25 02:01:00	1117
1998-07-25 02:02:00	940
1998-07-25 02:03:00	868
1998-07-25 02:04:00	1024
1998-07-25 02:05:00	909
1998-07-25 02:06:00	852
1998-07-25 02:07:00	827
1998-07-25 02:08:00	889
1998-07-25 02:09:00	803
1998-07-25 02:10:00	1096
1998-07-25 02:11:00	1158
1998-07-25 02:12:00	981
1998-07-25 02:13:00	1230
1998-07-25 02:14:00	1006
1998-07-25 02:15:00	925
1998-07-25 02:16:00	812
1998-07-25 02:17:00	871
1998-07-25 02:18:00	1014
1998-07-25 02:19:00	611
1998-07-25 02:20:00	1233
1998-07-25 02:21:00	864
1998-07-25 02:22:00	777
1998-07-25 02:23:00	876
1998-07-25 02:24:00	877
1998-07-25 02:25:00	923
1998-07-25 02:26:00	731
1998-07-25 02:27:00	801
1998-07-25 02:28:00	929
1998-07-25 02:29:00	974
1998-07-25 02:30:00	1034
1998-07-25 02:31:00	945
1998-07-25 02:32:00	1082
1998-07-25 02:33:00	686
1998-07-25 02:34:00	779
1998-07-25 02:35:00	938
1998-07-25 02:36:00	933
1998-07-25 02:37:00	638
1998-07-25 02:38:00	819
1998-07-25 02:39:00	768
1998-07-25 02:40:00	940
1998-07-25 02:41:00	1027
1998-07-25 02:42:00	1095
1998-07-25 02:43:00	1160
1998-07-25 02:44:00	1013
1998-07-25 02:45:00	1101
1998-07-25 02:46:00	837
1998-07-25 02:47:00	1131
1998-07-25 02:48:00	1026
1998-07-25 02:49:00	981
1998-07-25 02:50:00	886
1998-07-25 02:51:00	871
1998-07-25 02:52:00	916
1998-07-25 02:53:00	883
1998-07-25 02:54:00	927
1998-07-25 02:55:00	954
1998-07-25 02:56:00	869
1998-07-25 02:57:00	968
1998-07-25 02:58:00	957
1998-07-25 02:59:00	1131
1998-07-25 03:00:00	907
1998-07-25 03:01:00	990
1998-07-25 03:02:00	1005
1998-07-25 03:03:00	953
1998-07-25 03:04:00	931
1998-07-25 03:05:00	1167
1998-07-25 03:06:00	829
1998-07-25 03:07:00	1067
1998-07-25 03:08:00	977
1998-07-25 03:09:00	1035
1998-07-25 03:10:00	1014
1998-07-25 03:11:00	761
1998-07-25 03:12:00	1078
1998-07-25 03:13:00	882
1998-07-25 03:14:00	1052
1998-07-25 03:15:00	930
1998-07-25 03:16:00	1213
1998-07-25 03:17:00	1023
1998-07-25 03:18:00	747
1998-07-25 03:19:00	1070
1998-07-25 03:20:00	1083
1998-07-25 03:21:00	1085
1998-07-25 03:22:00	1128
1998-07-25 03:23:00	874
1998-07-25 03:24:00	1066
1998-07-25 03:25:00	882
1998-07-25 03:26:00	773
1998-07-25 03:27:00	992
1998-07-25 03:28:00	773
1998-07-25 03:29:00	702
1998-07-25 03:30:00	726
1998-07-25 03:31:00	898
1998-07-25 03:32:00	822
1998-07-25 03:33:00	986
1998-07-25 03:34:00	934
1998-07-25 03:35:00	739
1998-07-25 03:36:00	872
1998-07-25 03:37:00	605
1998-07-25 03:38:00	639
1998-07-25 03:39:00	1064
1998-07-25 03:40:00	1134
1998-07-25 03:41:00	942
1998-07-25 03:42:00	709
1998-07-25 03:43:00	768
1998-07-25 03:44:00	664
1998-07-25 03:45:00	771
1998-07-25 03:46:00	727
1998-07-25 03:47:00	609
1998-07-25 03:48:00	853
1998-07-25 03:49:00	722
1998-07-25 03:50:00	782
1998-07-25 03:51:00	888
1998-07-25 03:52:00	717
1998-07-25 03:53:00	826
1998-07-25 03:54:00	826
1998-07-25 03:55:00	888
1998-07-25 03:56:00	942
1998-07-25 03:57:00	972
1998-07-25 03:58:00	1190
1998-07-25 03:59:00	1211
1998-07-25 04:00:00	1054
1998-07-25 04:01:00	1219
1998-07-25 04:02:00	790
1998-07-25 04:03:00	741
1998-07-25 04:04:00	706
1998-07-25 04:05:00	1088
1998-07-25 04:06:00	868
1998-07-25 04:07:00	892
1998-07-25 04:08:00	1030
1998-07-25 04:09:00	1059
1998-07-25 04:10:00	1072
1998-07-25 04:11:00	912
1998-07-25 04:12:00	631
1998-07-25 04:13:00	823
1998-07-25 04:14:00	763
1998-07-25 04:15:00	714
1998-07-25 04:16:00	763
1998-07-25 04:17:00	857
1998-07-25 04:18:00	770
1998-07-25 04:19:00	884
1998-07-25 04:20:00	822
1998-07-25 04:21:00	624
1998-07-25 04:22:00	663
1998-07-25 04:23:00	786
1998-07-25 04:24:00	922
1998-07-25 04:25:00	697
1998-07-25 04:26:00	900
1998-07-25 04:27:00	809
1998-07-25 04:28:00	866
1998-07-25 04:29:00	1007
1998-07-25 04:30:00	1111
1998-07-25 04:31:00	934
1998-07-25 04:32:00	938
1998-07-25 04:33:00	819
1998-07-25 04:34:00	1013
1998-07-25 04:35:00	1098
1998-07-25 04:36:00	1043
1998-07-25 04:37:00	917
1998-07-25 04:38:00	874
1998-07-25 04:39:00	774
1998-07-25 04:40:00	728
1998-07-25 04:41:00	699
1998-07-25 04:42:00	912
1998-07-25 04:43:00	798
1998-07-25 04:44:00	515
1998-07-25 04:45:00	855
1998-07-25 04:46:00	740
1998-07-25 04:47:00	951
1998-07-25 04:48:00	876
1998-07-25 04:49:00	797
1998-07-25 04:50:00	840
1998-07-25 04:51:00	797
1998-07-25 04:52:00	732
1998-07-25 04:53:00	822
1998-07-25 04:54:00	713
1998-07-25 04:55:00	671
1998-07-25 04:56:00	745
1998-07-25 04:57:00	829
1998-07-25 04:58:00	684
1998-07-25 04:59:00	803
1998-07-25 05:00:00	972
1998-07-25 05:01:00	876
1998-07-25 05:02:00	977
1998-07-25 05:03:00	729
1998-07-25 05:04:00	714
1998-07-25 05:05:00	688
1998-07-25 05:06:00	893
1998-07-25 05:07:00	971
1998-07-25 05:08:00	1067
1998-07-25 05:09:00	1118
1998-07-25 05:10:00	815
1998-07-25 05:11:00	775
1998-07-25 05:12:00	655
1998-07-25 05:13:00	876
1998-07-25 05:14:00	859
1998-07-25 05:15:00	844
1998-07-25 05:16:00	1193
1998-07-25 05:17:00	1118
1998-07-25 05:18:00	706
1998-07-25 05:19:00	782
1998-07-25 05:20:00	635
1998-07-25 05:21:00	866
1998-07-25 05:22:00	1159
1998-07-25 05:23:00	946
1998-07-25 05:24:00	1057
1998-07-25 05:25:00	1021
1998-07-25 05:26:00	822
1998-07-25 05:27:00	1030
1998-07-25 05:28:00	668
1998-07-25 05:29:00	742
1998-07-25 05:30:00	790
1998-07-25 05:31:00	647
1998-07-25 05:32:00	595
1998-07-25 05:33:00	723
1998-07-25 05:34:00	791
1998-07-25 05:35:00	844
1998-07-25 05:36:00	818
1998-07-25 05:37:00	757
1998-07-25 05:38:00	743
1998-07-25 05:39:00	659
1998-07-25 05:40:00	640
1998-07-25 05:41:00	932
1998-07-25 05:42:00	811
1998-07-25 05:43:00	722
1998-07-25 05:44:00	663
1998-07-25 05:45:00	627
1998-07-25 05:46:00	611
1998-07-25 05:47:00	652
1998-07-25 05:48:00	741
1998-07-25 05:49:00	818
1998-07-25 05:50:00	575
1998-07-25 05:51:00	1002
1998-07-25 05:52:00	730
1998-07-25 05:53:00	643
1998-07-25 05:54:00	578
1998-07-25 05:55:00	816
1998-07-25 05:56:00	558
1998-07-25 05:57:00	695
1998-07-25 05:58:00	759
1998-07-25 05:59:00	886
1998-07-25 06:00:00	641
1998-07-25 06:01:00	606
1998-07-25 06:02:00	904
1998-07-25 06:03:00	782
1998-07-25 06:04:00	749
1998-07-25 06:05:00	754
1998-07-25 06:06:00	896
1998-07-25 06:07:00	906
1998-07-25 06:08:00	816
1998-07-25 06:09:00	587
1998-07-25 06:10:00	739
1998-07-25 06:11:00	772
1998-07-25 06:12:00	670
1998-07-25 06:13:00	563
1998-07-25 06:14:00	684
1998-07-25 06:15:00	742
1998-07-25 06:16:00	1108
1998-07-25 06:17:00	1182
1998-07-25 06:18:00	895
1998-07-25 06:19:00	818
1998-07-25 06:20:00	654
1998-07-25 06:21:00	691
1998-07-25 06:22:00	726
1998-07-25 06:23:00	775
1998-07-25 06:24:00	577
1998-07-25 06:25:00	937
1998-07-25 06:26:00	591
1998-07-25 06:27:00	851
1998-07-25 06:28:00	945
1998-07-25 06:29:00	734
1998-07-25 06:30:00	1012
1998-07-25 06:31:00	1063
1998-07-25 06:32:00	856
1998-07-25 06:33:00	1012
1998-07-25 06:34:00	1004
1998-07-25 06:35:00	779
1998-07-25 06:36:00	745
1998-07-25 06:37:00	963
1998-07-25 06:38:00	761
1998-07-25 06:39:00	532
1998-07-25 06:40:00	693
1998-07-25 06:41:00	701
1998-07-25 06:42:00	783
1998-07-25 06:43:00	975
1998-07-25 06:44:00	931
1998-07-25 06:45:00	881
1998-07-25 06:46:00	519
1998-07-25 06:47:00	676
1998-07-25 06:48:00	993
1998-07-25 06:49:00	865
1998-07-25 06:50:00	907
1998-07-25 06:51:00	828
1998-07-25 06:52:00	655
1998-07-25 06:53:00	833
1998-07-25 06:54:00	775
1998-07-25 06:55:00	817
1998-07-25 06:56:00	847
1998-07-25 06:57:00	813
1998-07-25 06:58:00	768
1998-07-25 06:59:00	903
1998-07-25 07:00:00	1146
1998-07-25 07:01:00	931
1998-07-25 07:02:00	855
1998-07-25 07:03:00	1076
1998-07-25 07:04:00	858
1998-07-25 07:05:00	707
1998-07-25 07:06:00	680
1998-07-25 07:07:00	813
1998-07-25 07:08:00	1076
1998-07-25 07:09:00	896
1998-07-25 07:10:00	777
1998-07-25 07:11:00	1077
1998-07-25 07:12:00	865
1998-07-25 07:13:00	928
1998-07-25 07:14:00	669
1998-07-25 07:15:00	737
1998-07-25 07:16:00	948
1998-07-25 07:17:00	1107
1998-07-25 07:18:00	1020
1998-07-25 07:19:00	827
1998-07-25 07:20:00	1066
1998-07-25 07:21:00	899
1998-07-25 07:22:00	993
1998-07-25 07:23:00	871
1998-07-25 07:24:00	654
1998-07-25 07:25:00	616
1998-07-25 07:26:00	630
1998-07-25 07:27:00	713
1998-07-25 07:28:00	851
1998-07-25 07:29:00	768
1998-07-25 07:30:00	755
1998-07-25 07:31:00	734
1998-07-25 07:32:00	1031
1998-07-25 07:33:00	819
1998-07-25 07:34:00	655
1998-07-25 07:35:00	600
1998-07-25 07:36:00	497
1998-07-25 07:37:00	561
1998-07-25 07:38:00	573
1998-07-25 07:39:00	902
1998-07-25 07:40:00	753
1998-07-25 07:41:00	671
1998-07-25 07:42:00	774
1998-07-25 07:43:00	878
1998-07-25 07:44:00	725
1998-07-25 07:45:00	618
1998-07-25 07:46:00	788
1998-07-25 07:47:00	768
1998-07-25 07:48:00	699
1998-07-25 07:49:00	536
1998-07-25 07:50:00	739
1998-07-25 07:51:00	656
1998-07-25 07:52:00	587
1998-07-25 07:53:00	686
1998-07-25 07:54:00	657
1998-07-25 07:55:00	561
1998-07-25 07:56:00	697
1998-07-25 07:57:00	550
1998-07-25 07:58:00	804
1998-07-25 07:59:00	696
1998-07-25 08:00:00	861
1998-07-25 08:01:00	629
1998-07-25 08:02:00	679
1998-07-25 08:03:00	861
1998-07-25 08:04:00	764
1998-07-25 08:05:00	597
1998-07-25 08:06:00	702
1998-07-25 08:07:00	708
