Time	Requests
1998-07-07 00:00:00	8981
1998-07-07 00:01:00	8960
1998-07-07 00:02:00	9039
1998-07-07 00:03:00	8842
1998-07-07 00:04:00	8994
1998-07-07 00:05:00	8665
1998-07-07 00:06:00	9279
1998-07-07 00:07:00	9508
1998-07-07 00:08:00	9863
1998-07-07 00:09:00	8606
1998-07-07 00:10:00	8789
1998-07-07 00:11:00	8719
1998-07-07 00:12:00	9203
1998-07-07 00:13:00	9148
1998-07-07 00:14:00	7938
1998-07-07 00:15:00	8520
1998-07-07 00:16:00	8712
1998-07-07 00:17:00	9252
1998-07-07 00:18:00	9102
1998-07-07 00:19:00	9474
1998-07-07 00:20:00	8955
1998-07-07 00:21:00	8461
1998-07-07 00:22:00	7944
1998-07-07 00:23:00	8628
1998-07-07 00:24:00	8840
1998-07-07 00:25:00	9427
1998-07-07 00:26:00	8748
1998-07-07 00:27:00	8709
1998-07-07 00:28:00	8922
1998-07-07 00:29:00	8743
1998-07-07 00:30:00	9005
1998-07-07 00:31:00	8791
1998-07-07 00:32:00	9323
1998-07-07 00:33:00	8344
1998-07-07 00:34:00	8056
1998-07-07 00:35:00	8603
1998-07-07 00:36:00	8575
1998-07-07 00:37:00	9018
1998-07-07 00:38:00	8469
1998-07-07 00:39:00	8879
1998-07-07 00:40:00	8227
1998-07-07 00:41:00	8784
1998-07-07 00:42:00	8586
1998-07-07 00:43:00	9136
1998-07-07 00:44:00	8885
1998-07-07 00:45:00	9056
1998-07-07 00:46:00	9476
1998-07-07 00:47:00	8946
1998-07-07 00:48:00	8747
1998-07-07 00:49:00	8891
1998-07-07 00:50:00	8728
1998-07-07 00:51:00	9409
1998-07-07 00:52:00	9084
1998-07-07 00:53:00	9153
1998-07-07 00:54:00	9077
1998-07-07 00:55:00	9006
1998-07-07 00:56:00	8978
1998-07-07 00:57:00	8505
1998-07-07 00:58:00	9075
1998-07-07 00:59:00	9698
1998-07-07 01:00:00	9084
1998-07-07 01:01:00	9137
1998-07-07 01:02:00	8710
1998-07-07 01:03:00	9282
1998-07-07 01:04:00	9716
1998-07-07 01:05:00	9031
1998-07-07 01:06:00	8997
1998-07-07 01:07:00	8476
1998-07-07 01:08:00	8869
1998-07-07 01:09:00	9407
1998-07-07 01:10:00	9386
1998-07-07 01:11:00	9686
1998-07-07 01:12:00	8952
1998-07-07 01:13:00	8704
1998-07-07 01:14:00	8431
1998-07-07 01:15:00	8059
1998-07-07 01:16:00	8863
1998-07-07 01:17:00	8529
1998-07-07 01:18:00	9016
1998-07-07 01:19:00	9093
1998-07-07 01:20:00	9525
1998-07-07 01:21:00	9013
1998-07-07 01:22:00	9098
1998-07-07 01:23:00	9603
1998-07-07 01:24:00	9791
1998-07-07 01:25:00	8878
1998-07-07 01:26:00	8931
1998-07-07 01:27:00	8916
1998-07-07 01:28:00	8752
1998-07-07 01:29:00	9191
1998-07-07 01:30:00	9052
1998-07-07 01:31:00	9322
1998-07-07 01:32:00	8570
1998-07-07 01:33:00	8095
1998-07-07 01:34:00	9050
1998-07-07 01:35:00	8489
1998-07-07 01:36:00	8900
1998-07-07 01:37:00	8734
1998-07-07 01:38:00	8970
1998-07-07 01:39:00	8006
1998-07-07 01:40:00	8563
1998-07-07 01:41:00	9099
1998-07-07 01:42:00	7986
1998-07-07 01:43:00	8899
1998-07-07 01:44:00	9060
1998-07-07 01:45:00	8787
1998-07-07 01:46:00	8740
1998-07-07 01:47:00	8251
1998-07-07 01:48:00	8707
1998-07-07 01:49:00	8446
1998-07-07 01:50:00	8816
1998-07-07 01:51:00	9412
1998-07-07 01:52:00	9198
1998-07-07 01:53:00	9194
1998-07-07 01:54:00	9242
1998-07-07 01:55:00	9496
1998-07-07 01:56:00	9320
1998-07-07 01:57:00	8659
1998-07-07 01:58:00	9197
1998-07-07 01:59:00	8482
1998-07-07 02:00:00	8872
1998-07-07 02:01:00	9299
1998-07-07 02:02:00	8690
1998-07-07 02:03:00	8845
1998-07-07 02:04:00	8323
1998-07-07 02:05:00	8368
1998-07-07 02:06:00	8766
1998-07-07 02:07:00	8855
1998-07-07 02:08:00	8597
1998-07-07 02:09:00	9016
1998-07-07 02:10:00	8530
1998-07-07 02:11:00	8106
1998-07-07 02:12:00	8228
1998-07-07 02:13:00	8955
1998-07-07 02:14:00	9552
1998-07-07 02:15:00	9085
1998-07-07 02:16:00	8030
1998-07-07 02:17:00	8073
1998-07-07 02:18:00	8425
1998-07-07 02:19:00	8716
1998-07-07 02:20:00	9335
1998-07-07 02:21:00	8829
1998-07-07 02:22:00	8553
1998-07-07 02:23:00	8515
1998-07-07 02:24:00	8364
1998-07-07 02:25:00	8365
1998-07-07 02:26:00	8475
1998-07-07 02:27:00	8224
1998-07-07 02:28:00	8330
1998-07-07 02:29:00	9108
1998-07-07 02:30:00	9301
1998-07-07 02:31:00	8668
1998-07-07 02:32:00	8256
1998-07-07 02:33:00	8179
1998-07-07 02:34:00	8196
1998-07-07 02:35:00	8733
1998-07-07 02:36:00	9443
1998-07-07 02:37:00	9830
1998-07-07 02:38:00	8783
1998-07-07 02:39:00	8484
1998-07-07 02:40:00	8794
1998-07-07 02:41:00	9177
1998-07-07 02:42:00	8742
1998-07-07 02:43:00	8309
1998-07-07 02:44:00	8915
1998-07-07 02:45:00	9293
1998-07-07 02:46:00	8577
1998-07-07 02:47:00	8803
1998-07-07 02:48:00	8427
1998-07-07 02:49:00	8536
1998-07-07 02:50:00	7761
1998-07-07 02:51:00	8174
1998-07-07 02:52:00	7963
1998-07-07 02:53:00	8942
1998-07-07 02:54:00	9239
1998-07-07 02:55:00	8844
1998-07-07 02:56:00	8293
1998-07-07 02:57:00	8742
1998-07-07 02:58:00	9399
1998-07-07 02:59:00	8773
1998-07-07 03:00:00	9082
1998-07-07 03:01:00	8778
1998-07-07 03:02:00	8672
1998-07-07 03:03:00	8422
1998-07-07 03:04:00	8427
1998-07-07 03:05:00	8276
1998-07-07 03:06:00	8135
1998-07-07 03:07:00	9337
1998-07-07 03:08:00	8900
1998-07-07 03:09:00	8185
1998-07-07 03:10:00	8969
1998-07-07 03:11:00	8956
1998-07-07 03:12:00	9740
1998-07-07 03:13:00	8778
1998-07-07 03:14:00	8868
1998-07-07 03:15:00	9551
1998-07-07 03:16:00	8988
1998-07-07 03:17:00	9029
1998-07-07 03:18:00	9114
1998-07-07 03:19:00	8862
1998-07-07 03:20:00	8917
1998-07-07 03:21:00	9307
1998-07-07 03:22:00	9267
1998-07-07 03:23:00	8508
1998-07-07 03:24:00	8824
1998-07-07 03:25:00	8693
1998-07-07 03:26:00	8861
1998-07-07 03:27:00	8802
1998-07-07 03:28:00	9266
1998-07-07 03:29:00	8940
1998-07-07 03:30:00	8141
1998-07-07 03:31:00	8593
1998-07-07 03:32:00	8593
1998-07-07 03:33:00	8271
1998-07-07 03:34:00	8586
1998-07-07 03:35:00	8508
1998-07-07 03:36:00	8887
1998-07-07 03:37:00	9012
1998-07-07 03:38:00	9907
1998-07-07 03:39:00	8825
1998-07-07 03:40:00	8336
1998-07-07 03:41:00	8468
1998-07-07 03:42:00	8140
1998-07-07 03:43:00	8143
1998-07-07 03:44:00	8566
1998-07-07 03:45:00	8154
1998-07-07 03:46:00	8118
1998-07-07 03:47:00	8172
1998-07-07 03:48:00	7371
1998-07-07 03:49:00	8447
1998-07-07 03:50:00	8431
1998-07-07 03:51:00	8851
1998-07-07 03:52:00	9027
1998-07-07 03:53:00	9163
1998-07-07 03:54:00	8422
1998-07-07 03:55:00	7500
1998-07-07 03:56:00	7413
1998-07-07 03:57:00	7981
1998-07-07 03:58:00	8451
1998-07-07 03:59:00	8639
1998-07-07 04:00:00	8000
1998-07-07 04:01:00	8554
1998-07-07 04:02:00	7959
1998-07-07 04:03:00	8728
1998-07-07 04:04:00	7261
1998-07-07 04:05:00	7541
1998-07-07 04:06:00	7730
1998-07-07 04:07:00	8309
1998-07-07 04:08:00	8575
1998-07-07 04:09:00	8050
1998-07-07 04:10:00	7516
1998-07-07 04:11:00	8014
1998-07-07 04:12:00	7794
1998-07-07 04:13:00	8380
1998-07-07 04:14:00	6974
1998-07-07 04:15:00	7718
1998-07-07 04:16:00	7503
1998-07-07 04:17:00	8350
1998-07-07 04:18:00	8185
1998-07-07 04:19:00	7762
1998-07-07 04:20:00	7690
1998-07-07 04:21:00	8086
1998-07-07 04:22:00	8353
1998-07-07 04:23:00	7334
1998-07-07 04:24:00	7538
1998-07-07 04:25:00	7728
1998-07-07 04:26:00	7416
1998-07-07 04:27:00	8204
1998-07-07 04:28:00	8264
1998-07-07 04:29:00	7607
1998-07-07 04:30:00	7403
1998-07-07 04:31:00	6722
1998-07-07 04:32:00	6872
1998-07-07 04:33:00	7760
1998-07-07 04:34:00	7256
1998-07-07 04:35:00	7185
