Time	Requests
1998-07-11 00:00:00	5530
1998-07-11 00:01:00	5073
1998-07-11 00:02:00	5303
1998-07-11 00:03:00	5629
1998-07-11 00:04:00	5542
1998-07-11 00:05:00	5139
1998-07-11 00:06:00	5563
1998-07-11 00:07:00	6461
1998-07-11 00:08:00	6193
1998-07-11 00:09:00	6309
1998-07-11 00:10:00	6190
1998-07-11 00:11:00	5201
1998-07-11 00:12:00	5507
1998-07-11 00:13:00	5401
1998-07-11 00:14:00	5678
1998-07-11 00:15:00	5659
1998-07-11 00:16:00	5852
1998-07-11 00:17:00	5614
1998-07-11 00:18:00	5699
1998-07-11 00:19:00	6282
1998-07-11 00:20:00	6145
1998-07-11 00:21:00	5841
1998-07-11 00:22:00	5987
1998-07-11 00:23:00	5996
1998-07-11 00:24:00	6159
1998-07-11 00:25:00	5841
1998-07-11 00:26:00	5831
1998-07-11 00:27:00	5999
1998-07-11 00:28:00	6312
1998-07-11 00:29:00	6241
1998-07-11 00:30:00	6075
1998-07-11 00:31:00	5808
1998-07-11 00:32:00	6127
1998-07-11 00:33:00	6124
1998-07-11 00:34:00	5501
1998-07-11 00:35:00	5903
1998-07-11 00:36:00	6105
1998-07-11 00:37:00	6225
1998-07-11 00:38:00	6122
1998-07-11 00:39:00	5509
1998-07-11 00:40:00	5559
1998-07-11 00:41:00	5601
1998-07-11 00:42:00	6083
1998-07-11 00:43:00	5505
1998-07-11 00:44:00	5830
1998-07-11 00:45:00	6051
1998-07-11 00:46:00	5870
1998-07-11 00:47:00	5588
1998-07-11 00:48:00	5241
1998-07-11 00:49:00	5141
1998-07-11 00:50:00	5737
1998-07-11 00:51:00	5916
1998-07-11 00:52:00	5620
1998-07-11 00:53:00	5133
1998-07-11 00:54:00	5311
1998-07-11 00:55:00	5775
1998-07-11 00:56:00	5129
1998-07-11 00:57:00	5676
1998-07-11 00:58:00	5304
1998-07-11 00:59:00	5423
1998-07-11 01:00:00	5235
1998-07-11 01:01:00	5544
1998-07-11 01:02:00	5485
1998-07-11 01:03:00	5884
1998-07-11 01:04:00	5894
1998-07-11 01:05:00	5813
1998-07-11 01:06:00	5051
1998-07-11 01:07:00	5472
1998-07-11 01:08:00	5660
1998-07-11 01:09:00	5207
1998-07-11 01:10:00	5092
1998-07-11 01:11:00	4846
1998-07-11 01:12:00	5553
1998-07-11 01:13:00	5497
1998-07-11 01:14:00	5778
1998-07-11 01:15:00	5983
1998-07-11 01:16:00	5075
1998-07-11 01:17:00	5041
1998-07-11 01:18:00	5386
1998-07-11 01:19:00	5984
1998-07-11 01:20:00	6249
1998-07-11 01:21:00	5957
1998-07-11 01:22:00	5423
1998-07-11 01:23:00	5949
1998-07-11 01:24:00	6431
1998-07-11 01:25:00	6566
1998-07-11 01:26:00	6155
1998-07-11 01:27:00	6761
1998-07-11 01:28:00	5862
1998-07-11 01:29:00	5645
1998-07-11 01:30:00	5549
1998-07-11 01:31:00	5800
1998-07-11 01:32:00	5981
1998-07-11 01:33:00	5719
1998-07-11 01:34:00	5339
1998-07-11 01:35:00	5393
1998-07-11 01:36:00	6311
1998-07-11 01:37:00	5885
1998-07-11 01:38:00	5842
1998-07-11 01:39:00	5586
1998-07-11 01:40:00	6023
1998-07-11 01:41:00	5560
1998-07-11 01:42:00	5595
1998-07-11 01:43:00	5913
1998-07-11 01:44:00	5939
1998-07-11 01:45:00	5380
1998-07-11 01:46:00	5759
1998-07-11 01:47:00	5407
1998-07-11 01:48:00	5605
1998-07-11 01:49:00	5532
1998-07-11 01:50:00	5771
1998-07-11 01:51:00	5162
1998-07-11 01:52:00	4728
1998-07-11 01:53:00	4916
1998-07-11 01:54:00	4683
1998-07-11 01:55:00	5092
1998-07-11 01:56:00	5575
1998-07-11 01:57:00	5607
1998-07-11 01:58:00	5097
1998-07-11 01:59:00	5325
1998-07-11 02:00:00	5678
1998-07-11 02:01:00	5804
1998-07-11 02:02:00	5933
1998-07-11 02:03:00	6299
1998-07-11 02:04:00	6020
1998-07-11 02:05:00	6034
1998-07-11 02:06:00	5772
1998-07-11 02:07:00	5608
1998-07-11 02:08:00	6127
1998-07-11 02:09:00	5976
1998-07-11 02:10:00	5845
1998-07-11 02:11:00	6041
1998-07-11 02:12:00	5548
1998-07-11 02:13:00	5672
1998-07-11 02:14:00	5875
1998-07-11 02:15:00	5393
1998-07-11 02:16:00	5359
1998-07-11 02:17:00	5179
1998-07-11 02:18:00	5201
1998-07-11 02:19:00	5817
1998-07-11 02:20:00	5709
1998-07-11 02:21:00	5913
1998-07-11 02:22:00	5519
1998-07-11 02:23:00	5625
1998-07-11 02:24:00	5103
1998-07-11 02:25:00	5396
1998-07-11 02:26:00	5769
1998-07-11 02:27:00	6170
1998-07-11 02:28:00	5643
1998-07-11 02:29:00	5452
1998-07-11 02:30:00	5582
1998-07-11 02:31:00	5474
1998-07-11 02:32:00	5675
1998-07-11 02:33:00	5830
1998-07-11 02:34:00	6007
1998-07-11 02:35:00	6207
1998-07-11 02:36:00	5984
1998-07-11 02:37:00	6019
1998-07-11 02:38:00	6348
1998-07-11 02:39:00	5848
1998-07-11 02:40:00	5976
1998-07-11 02:41:00	5746
1998-07-11 02:42:00	5679
1998-07-11 02:43:00	6597
1998-07-11 02:44:00	6327
1998-07-11 02:45:00	6250
1998-07-11 02:46:00	5563
1998-07-11 02:47:00	5611
1998-07-11 02:48:00	5281
1998-07-11 02:49:00	5378
1998-07-11 02:50:00	5677
1998-07-11 02:51:00	5854
1998-07-11 02:52:00	5427
1998-07-11 02:53:00	5294
1998-07-11 02:54:00	5309
1998-07-11 02:55:00	5267
1998-07-11 02:56:00	5075
1998-07-11 02:57:00	5447
1998-07-11 02:58:00	4923
1998-07-11 02:59:00	4873
1998-07-11 03:00:00	5533
1998-07-11 03:01:00	5404
1998-07-11 03:02:00	5727
1998-07-11 03:03:00	5638
1998-07-11 03:04:00	5575
1998-07-11 03:05:00	5802
1998-07-11 03:06:00	5429
1998-07-11 03:07:00	5423
1998-07-11 03:08:00	5462
1998-07-11 03:09:00	5445
1998-07-11 03:10:00	5486
1998-07-11 03:11:00	5718
1998-07-11 03:12:00	5302
1998-07-11 03:13:00	5407
1998-07-11 03:14:00	5393
1998-07-11 03:15:00	5153
1998-07-11 03:16:00	5305
1998-07-11 03:17:00	5507
1998-07-11 03:18:00	5432
1998-07-11 03:19:00	5592
1998-07-11 03:20:00	5542
1998-07-11 03:21:00	5004
1998-07-11 03:22:00	5268
1998-07-11 03:23:00	5933
1998-07-11 03:24:00	5378
1998-07-11 03:25:00	5079
1998-07-11 03:26:00	4863
1998-07-11 03:27:00	5237
1998-07-11 03:28:00	5889
1998-07-11 03:29:00	5752
1998-07-11 03:30:00	5635
1998-07-11 03:31:00	5526
1998-07-11 03:32:00	5750
1998-07-11 03:33:00	5579
1998-07-11 03:34:00	6318
1998-07-11 03:35:00	5541
1998-07-11 03:36:00	4871
1998-07-11 03:37:00	5318
1998-07-11 03:38:00	5571
1998-07-11 03:39:00	5524
1998-07-11 03:40:00	5370
1998-07-11 03:41:00	5344
1998-07-11 03:42:00	5278
1998-07-11 03:43:00	5035
1998-07-11 03:44:00	4927
1998-07-11 03:45:00	5898
1998-07-11 03:46:00	6366
1998-07-11 03:47:00	5417
1998-07-11 03:48:00	5480
1998-07-11 03:49:00	5214
1998-07-11 03:50:00	4848
1998-07-11 03:51:00	5388
1998-07-11 03:52:00	4928
1998-07-11 03:53:00	4957
1998-07-11 03:54:00	4983
1998-07-11 03:55:00	5341
1998-07-11 03:56:00	5716
1998-07-11 03:57:00	5375
1998-07-11 03:58:00	5039
1998-07-11 03:59:00	5090
1998-07-11 04:00:00	5420
1998-07-11 04:01:00	5219
1998-07-11 04:02:00	6149
1998-07-11 04:03:00	5465
1998-07-11 04:04:00	5651
1998-07-11 04:05:00	5467
1998-07-11 04:06:00	5291
1998-07-11 04:07:00	5105
1998-07-11 04:08:00	5451
1998-07-11 04:09:00	5004
1998-07-11 04:10:00	4948
1998-07-11 04:11:00	5209
1998-07-11 04:12:00	5531
1998-07-11 04:13:00	5384
1998-07-11 04:14:00	5122
1998-07-11 04:15:00	4972
1998-07-11 04:16:00	4664
1998-07-11 04:17:00	5254
1998-07-11 04:18:00	5339
1998-07-11 04:19:00	5015
1998-07-11 04:20:00	4936
1998-07-11 04:21:00	5246
1998-07-11 04:22:00	5805
1998-07-11 04:23:00	5583
1998-07-11 04:24:00	5271
1998-07-11 04:25:00	5287
1998-07-11 04:26:00	5582
1998-07-11 04:27:00	5273
1998-07-11 04:28:00	5123
1998-07-11 04:29:00	4826
1998-07-11 04:30:00	4798
1998-07-11 04:31:00	5026
1998-07-11 04:32:00	4475
1998-07-11 04:33:00	4729
1998-07-11 04:34:00	4492
1998-07-11 04:35:00	5620
1998-07-11 04:36:00	4996
1998-07-11 04:37:00	5094
1998-07-11 04:38:00	5240
1998-07-11 04:39:00	5554
1998-07-11 04:40:00	5401
1998-07-11 04:41:00	5411
1998-07-11 04:42:00	5353
1998-07-11 04:43:00	5653
1998-07-11 04:44:00	4963
1998-07-11 04:45:00	5291
1998-07-11 04:46:00	4905
1998-07-11 04:47:00	5243
1998-07-11 04:48:00	5605
1998-07-11 04:49:00	5168
1998-07-11 04:50:00	5085
1998-07-11 04:51:00	5319
1998-07-11 04:52:00	4709
1998-07-11 04:53:00	5346
1998-07-11 04:54:00	5625
1998-07-11 04:55:00	5249
1998-07-11 04:56:00	5234
1998-07-11 04:57:00	4932
1998-07-11 04:58:00	5274
1998-07-11 04:59:00	5419
1998-07-11 05:00:00	4836
1998-07-11 05:01:00	4953
1998-07-11 05:02:00	4776
1998-07-11 05:03:00	4597
1998-07-11 05:04:00	4240
1998-07-11 05:05:00	4040
1998-07-11 05:06:00	4242
1998-07-11 05:07:00	4298
1998-07-11 05:08:00	4372
1998-07-11 05:09:00	3782
1998-07-11 05:10:00	4000
1998-07-11 05:11:00	4094
1998-07-11 05:12:00	4837
1998-07-11 05:13:00	4486
1998-07-11 05:14:00	4408
1998-07-11 05:15:00	4685
1998-07-11 05:16:00	4305
1998-07-11 05:17:00	4980
1998-07-11 05:18:00	4254
1998-07-11 05:19:00	3957
1998-07-11 05:20:00	4518
1998-07-11 05:21:00	4539
1998-07-11 05:22:00	4509
1998-07-11 05:23:00	4428
1998-07-11 05:24:00	3774
1998-07-11 05:25:00	4367
1998-07-11 05:26:00	4538
1998-07-11 05:27:00	4447
1998-07-11 05:28:00	4841
1998-07-11 05:29:00	4169
1998-07-11 05:30:00	3983
1998-07-11 05:31:00	3926
1998-07-11 05:32:00	3691
1998-07-11 05:33:00	4106
1998-07-11 05:34:00	4578
1998-07-11 05:35:00	4874
1998-07-11 05:36:00	4445
1998-07-11 05:37:00	4507
1998-07-11 05:38:00	4630
1998-07-11 05:39:00	4498
1998-07-11 05:40:00	4079
1998-07-11 05:41:00	4032
1998-07-11 05:42:00	4587
1998-07-11 05:43:00	4090
1998-07-11 05:44:00	3755
1998-07-11 05:45:00	3765
1998-07-11 05:46:00	4346
1998-07-11 05:47:00	4477
1998-07-11 05:48:00	4210
1998-07-11 05:49:00	4267
1998-07-11 05:50:00	3899
1998-07-11 05:51:00	4443
1998-07-11 05:52:00	3945
1998-07-11 05:53:00	4179
1998-07-11 05:54:00	4337
1998-07-11 05:55:00	4271
1998-07-11 05:56:00	4517
1998-07-11 05:57:00	4135
1998-07-11 05:58:00	3898
1998-07-11 05:59:00	4244
1998-07-11 06:00:00	4299
1998-07-11 06:01:00	4242
1998-07-11 06:02:00	4405
1998-07-11 06:03:00	4198
1998-07-11 06:04:00	4710
1998-07-11 06:05:00	4443
1998-07-11 06:06:00	4455
1998-07-11 06:07:00	3996
1998-07-11 06:08:00	4295
1998-07-11 06:09:00	4386
1998-07-11 06:10:00	4393
1998-07-11 06:11:00	4026
1998-07-11 06:12:00	4134
1998-07-11 06:13:00	3972
1998-07-11 06:14:00	3952
1998-07-11 06:15:00	4467
1998-07-11 06:16:00	4483
1998-07-11 06:17:00	4366
1998-07-11 06:18:00	4405
1998-07-11 06:19:00	4216
1998-07-11 06:20:00	4355
1998-07-11 06:21:00	3622
1998-07-11 06:22:00	3413
1998-07-11 06:23:00	4044
1998-07-11 06:24:00	4372
1998-07-11 06:25:00	4272
1998-07-11 06:26:00	4711
1998-07-11 06:27:00	4237
1998-07-11 06:28:00	4332
1998-07-11 06:29:00	4047
1998-07-11 06:30:00	4293
1998-07-11 06:31:00	4005
1998-07-11 06:32:00	3689
1998-07-11 06:33:00	4161
1998-07-11 06:34:00	4069
1998-07-11 06:35:00	4185
1998-07-11 06:36:00	4369
1998-07-11 06:37:00	4126
1998-07-11 06:38:00	4112
1998-07-11 06:39:00	4307
1998-07-11 06:40:00	4163
1998-07-11 06:41:00	4528
1998-07-11 06:42:00	3782
1998-07-11 06:43:00	3905
1998-07-11 06:44:00	3742
1998-07-11 06:45:00	3741
1998-07-11 06:46:00	3497
1998-07-11 06:47:00	3836
1998-07-11 06:48:00	4382
1998-07-11 06:49:00	4666
1998-07-11 06:50:00	3848
1998-07-11 06:51:00	3935
1998-07-11 06:52:00	4257
1998-07-11 06:53:00	3904
1998-07-11 06:54:00	4276
1998-07-11 06:55:00	4219
1998-07-11 06:56:00	3616
1998-07-11 06:57:00	3629
