Time	Requests
1998-07-01 00:00:00	24481
1998-07-01 00:01:00	25154
1998-07-01 00:02:00	23321
1998-07-01 00:03:00	24397
1998-07-01 00:04:00	24802
1998-07-01 00:05:00	24515
1998-07-01 00:06:00	24555
1998-07-01 00:07:00	22478
1998-07-01 00:08:00	23916
1998-07-01 00:09:00	25529
1998-07-01 00:10:00	25347
1998-07-01 00:11:00	24967
1998-07-01 00:12:00	24895
1998-07-01 00:13:00	23573
1998-07-01 00:14:00	24789
1998-07-01 00:15:00	24951
1998-07-01 00:16:00	24925
1998-07-01 00:17:00	23927
1998-07-01 00:18:00	24050
1998-07-01 00:19:00	24331
1998-07-01 00:20:00	24117
1998-07-01 00:21:00	23533
1998-07-01 00:22:00	23051
1998-07-01 00:23:00	23750
1998-07-01 00:24:00	23789
1998-07-01 00:25:00	23435
1998-07-01 00:26:00	24358
1998-07-01 00:27:00	22689
1998-07-01 00:28:00	23819
1998-07-01 00:29:00	23357
1998-07-01 00:30:00	24657
1998-07-01 00:31:00	24968
1998-07-01 00:32:00	24102
1998-07-01 00:33:00	23427
1998-07-01 00:34:00	23773
1998-07-01 00:35:00	23212
1998-07-01 00:36:00	21916
1998-07-01 00:37:00	23673
1998-07-01 00:38:00	23744
1998-07-01 00:39:00	24049
1998-07-01 00:40:00	23552
1998-07-01 00:41:00	24020
1998-07-01 00:42:00	24953
1998-07-01 00:43:00	23862
1998-07-01 00:44:00	22593
1998-07-01 00:45:00	22010
1998-07-01 00:46:00	22018
1998-07-01 00:47:00	22902
1998-07-01 00:48:00	24131
1998-07-01 00:49:00	24760
1998-07-01 00:50:00	23048
1998-07-01 00:51:00	21055
1998-07-01 00:52:00	21984
1998-07-01 00:53:00	22283
1998-07-01 00:54:00	21795
1998-07-01 00:55:00	22527
1998-07-01 00:56:00	22569
1998-07-01 00:57:00	20851
1998-07-01 00:58:00	20997
1998-07-01 00:59:00	21516
1998-07-01 01:00:00	21275
1998-07-01 01:01:00	22098
1998-07-01 01:02:00	21481
1998-07-01 01:03:00	22083
1998-07-01 01:04:00	20845
1998-07-01 01:05:00	21690
1998-07-01 01:06:00	22158
1998-07-01 01:07:00	22616
1998-07-01 01:08:00	21544
1998-07-01 01:09:00	20858
1998-07-01 01:10:00	21739
1998-07-01 01:11:00	22087
1998-07-01 01:12:00	21272
1998-07-01 01:13:00	20209
1998-07-01 01:14:00	20462
1998-07-01 01:15:00	20178
1998-07-01 01:16:00	21452
1998-07-01 01:17:00	20019
1998-07-01 01:18:00	20228
1998-07-01 01:19:00	20280
1998-07-01 01:20:00	21446
1998-07-01 01:21:00	21903
1998-07-01 01:22:00	21946
1998-07-01 01:23:00	21236
1998-07-01 01:24:00	20209
1998-07-01 01:25:00	20630
1998-07-01 01:26:00	20311
1998-07-01 01:27:00	20232
1998-07-01 01:28:00	20356
1998-07-01 01:29:00	18778
1998-07-01 01:30:00	19041
1998-07-01 01:31:00	19969
1998-07-01 01:32:00	20857
1998-07-01 01:33:00	20664
1998-07-01 01:34:00	20534
1998-07-01 01:35:00	20013
1998-07-01 01:36:00	19129
1998-07-01 01:37:00	19480
1998-07-01 01:38:00	20034
1998-07-01 01:39:00	20739
1998-07-01 01:40:00	20032
1998-07-01 01:41:00	18526
1998-07-01 01:42:00	17846
1998-07-01 01:43:00	19038
1998-07-01 01:44:00	19425
1998-07-01 01:45:00	20044
1998-07-01 01:46:00	19490
1998-07-01 01:47:00	19043
1998-07-01 01:48:00	20212
1998-07-01 01:49:00	19547
1998-07-01 01:50:00	21089
1998-07-01 01:51:00	21101
1998-07-01 01:52:00	20438
1998-07-01 01:53:00	18781
1998-07-01 01:54:00	18318
1998-07-01 01:55:00	18749
1998-07-01 01:56:00	18946
1998-07-01 01:57:00	17933
1998-07-01 01:58:00	18877
1998-07-01 01:59:00	19173
1998-07-01 02:00:00	19191
1998-07-01 02:01:00	18827
1998-07-01 02:02:00	19475
1998-07-01 02:03:00	18901
1998-07-01 02:04:00	18494
1998-07-01 02:05:00	17885
1998-07-01 02:06:00	17845
1998-07-01 02:07:00	19808
1998-07-01 02:08:00	18484
1998-07-01 02:09:00	18049
1998-07-01 02:10:00	18555
1998-07-01 02:11:00	18084
1998-07-01 02:12:00	16909
1998-07-01 02:13:00	17103
1998-07-01 02:14:00	17123
1998-07-01 02:15:00	17039
1998-07-01 02:16:00	17353
1998-07-01 02:17:00	16998
1998-07-01 02:18:00	17801
1998-07-01 02:19:00	17853
1998-07-01 02:20:00	17200
1998-07-01 02:21:00	18870
1998-07-01 02:22:00	18667
1998-07-01 02:23:00	19242
1998-07-01 02:24:00	19408
1998-07-01 02:25:00	19174
1998-07-01 02:26:00	18248
1998-07-01 02:27:00	17593
1998-07-01 02:28:00	17001
1998-07-01 02:29:00	17168
1998-07-01 02:30:00	18148
1998-07-01 02:31:00	17417
1998-07-01 02:32:00	17055
1998-07-01 02:33:00	17154
1998-07-01 02:34:00	17622
1998-07-01 02:35:00	18483
1998-07-01 02:36:00	17647
1998-07-01 02:37:00	17084
1998-07-01 02:38:00	18790
1998-07-01 02:39:00	18940
1998-07-01 02:40:00	18570
1998-07-01 02:41:00	18152
1998-07-01 02:42:00	16947
1998-07-01 02:43:00	17427
1998-07-01 02:44:00	19116
1998-07-01 02:45:00	19658
1998-07-01 02:46:00	19097
1998-07-01 02:47:00	18308
1998-07-01 02:48:00	17743
1998-07-01 02:49:00	17736
1998-07-01 02:50:00	17204
1998-07-01 02:51:00	18537
1998-07-01 02:52:00	17127
1998-07-01 02:53:00	16808
1998-07-01 02:54:00	16841
1998-07-01 02:55:00	17107
1998-07-01 02:56:00	18076
1998-07-01 02:57:00	17490
1998-07-01 02:58:00	17659
1998-07-01 02:59:00	18002
1998-07-01 03:00:00	17611
1998-07-01 03:01:00	17952
1998-07-01 03:02:00	16884
1998-07-01 03:03:00	16875
1998-07-01 03:04:00	17337
1998-07-01 03:05:00	18054
1998-07-01 03:06:00	17339
1998-07-01 03:07:00	17657
1998-07-01 03:08:00	18447
1998-07-01 03:09:00	18576
1998-07-01 03:10:00	17333
1998-07-01 03:11:00	17281
1998-07-01 03:12:00	17328
1998-07-01 03:13:00	17895
1998-07-01 03:14:00	18422
1998-07-01 03:15:00	18363
1998-07-01 03:16:00	18892
1998-07-01 03:17:00	18062
1998-07-01 03:18:00	18430
1998-07-01 03:19:00	17428
1998-07-01 03:20:00	17110
1998-07-01 03:21:00	17345
1998-07-01 03:22:00	17881
1998-07-01 03:23:00	17354
1998-07-01 03:24:00	17150
1998-07-01 03:25:00	16552
1998-07-01 03:26:00	16972
1998-07-01 03:27:00	17735
1998-07-01 03:28:00	17857
1998-07-01 03:29:00	18075
1998-07-01 03:30:00	17267
1998-07-01 03:31:00	17517
1998-07-01 03:32:00	17027
1998-07-01 03:33:00	16335
1998-07-01 03:34:00	17067
1998-07-01 03:35:00	18473
1998-07-01 03:36:00	18017
1998-07-01 03:37:00	17502
1998-07-01 03:38:00	17294
1998-07-01 03:39:00	17766
1998-07-01 03:40:00	16297
1998-07-01 03:41:00	16326
1998-07-01 03:42:00	16645
1998-07-01 03:43:00	17620
1998-07-01 03:44:00	18391
1998-07-01 03:45:00	17539
1998-07-01 03:46:00	17715
1998-07-01 03:47:00	16761
1998-07-01 03:48:00	16943
1998-07-01 03:49:00	18115
1998-07-01 03:50:00	18011
1998-07-01 03:51:00	17173
1998-07-01 03:52:00	17630
1998-07-01 03:53:00	16637
1998-07-01 03:54:00	17283
1998-07-01 03:55:00	16624
1998-07-01 03:56:00	17432
1998-07-01 03:57:00	17864
1998-07-01 03:58:00	16932
1998-07-01 03:59:00	16531
