Time	Requests
1998-06-23 00:00:00	18151
1998-06-23 00:01:00	18113
1998-06-23 00:02:00	18290
1998-06-23 00:03:00	18954
1998-06-23 00:04:00	19150
1998-06-23 00:05:00	19282
1998-06-23 00:06:00	18347
1998-06-23 00:07:00	18758
1998-06-23 00:08:00	19518
1998-06-23 00:09:00	18907
1998-06-23 00:10:00	18881
1998-06-23 00:11:00	19812
1998-06-23 00:12:00	19706
1998-06-23 00:13:00	19485
1998-06-23 00:14:00	18241
1998-06-23 00:15:00	18776
1998-06-23 00:16:00	19119
1998-06-23 00:17:00	18786
1998-06-23 00:18:00	19339
1998-06-23 00:19:00	20034
1998-06-23 00:20:00	20562
1998-06-23 00:21:00	19271
1998-06-23 00:22:00	18749
1998-06-23 00:23:00	19341
1998-06-23 00:24:00	19797
1998-06-23 00:25:00	19695
1998-06-23 00:26:00	18892
1998-06-23 00:27:00	18090
1998-06-23 00:28:00	19536
1998-06-23 00:29:00	18870
1998-06-23 00:30:00	18670
1998-06-23 00:31:00	19418
1998-06-23 00:32:00	19190
1998-06-23 00:33:00	19101
1998-06-23 00:34:00	19862
1998-06-23 00:35:00	19488
1998-06-23 00:36:00	19267
1998-06-23 00:37:00	19736
1998-06-23 00:38:00	19173
1998-06-23 00:39:00	19708
1998-06-23 00:40:00	19699
1998-06-23 00:41:00	19831
1998-06-23 00:42:00	19734
1998-06-23 00:43:00	19054
1998-06-23 00:44:00	17431
1998-06-23 00:45:00	18466
1998-06-23 00:46:00	18208
1998-06-23 00:47:00	18817
1998-06-23 00:48:00	19169
1998-06-23 00:49:00	19991
1998-06-23 00:50:00	19732
1998-06-23 00:51:00	18517
1998-06-23 00:52:00	18799
1998-06-23 00:53:00	19317
1998-06-23 00:54:00	18096
1998-06-23 00:55:00	17584
1998-06-23 00:56:00	18824
1998-06-23 00:57:00	20041
1998-06-23 00:58:00	20590
1998-06-23 00:59:00	18868
1998-06-23 01:00:00	19234
1998-06-23 01:01:00	20125
1998-06-23 01:02:00	19127
1998-06-23 01:03:00	19341
1998-06-23 01:04:00	18831
1998-06-23 01:05:00	19544
1998-06-23 01:06:00	19532
1998-06-23 01:07:00	19348
1998-06-23 01:08:00	18107
1998-06-23 01:09:00	17246
1998-06-23 01:10:00	18657
1998-06-23 01:11:00	19809
1998-06-23 01:12:00	18999
1998-06-23 01:13:00	17851
1998-06-23 01:14:00	17070
1998-06-23 01:15:00	17186
1998-06-23 01:16:00	17968
1998-06-23 01:17:00	18650
1998-06-23 01:18:00	18555
1998-06-23 01:19:00	18282
1998-06-23 01:20:00	18083
1998-06-23 01:21:00	18283
1998-06-23 01:22:00	18245
1998-06-23 01:23:00	18085
1998-06-23 01:24:00	18079
1998-06-23 01:25:00	17688
1998-06-23 01:26:00	17326
1998-06-23 01:27:00	17274
