Time	Requests
1998-05-16 00:00:00	1227
1998-05-16 00:01:00	1256
1998-05-16 00:02:00	1188
1998-05-16 00:03:00	1260
1998-05-16 00:04:00	1198
1998-05-16 00:05:00	1476
1998-05-16 00:06:00	1315
1998-05-16 00:07:00	1063
1998-05-16 00:08:00	1320
1998-05-16 00:09:00	1273
1998-05-16 00:10:00	1289
1998-05-16 00:11:00	1029
1998-05-16 00:12:00	1249
1998-05-16 00:13:00	1257
1998-05-16 00:14:00	1109
1998-05-16 00:15:00	1120
1998-05-16 00:16:00	1026
1998-05-16 00:17:00	1080
1998-05-16 00:18:00	897
1998-05-16 00:19:00	1080
1998-05-16 00:20:00	956
1998-05-16 00:21:00	1296
1998-05-16 00:22:00	1158
1998-05-16 00:23:00	1236
1998-05-16 00:24:00	974
1998-05-16 00:25:00	1192
1998-05-16 00:26:00	1401
1998-05-16 00:27:00	1142
1998-05-16 00:28:00	1251
1998-05-16 00:29:00	1168
1998-05-16 00:30:00	897
1998-05-16 00:31:00	1022
1998-05-16 00:32:00	1292
1998-05-16 00:33:00	1344
1998-05-16 00:34:00	1146
1998-05-16 00:35:00	1061
1998-05-16 00:36:00	1169
1998-05-16 00:37:00	1260
1998-05-16 00:38:00	1122
1998-05-16 00:39:00	1070
1998-05-16 00:40:00	699
1998-05-16 00:41:00	1315
1998-05-16 00:42:00	1139
1998-05-16 00:43:00	1060
1998-05-16 00:44:00	1291
1998-05-16 00:45:00	1317
1998-05-16 00:46:00	1045
1998-05-16 00:47:00	1457
1998-05-16 00:48:00	1412
1998-05-16 00:49:00	1172
1998-05-16 00:50:00	948
1998-05-16 00:51:00	1172
1998-05-16 00:52:00	1212
1998-05-16 00:53:00	1387
1998-05-16 00:54:00	1233
1998-05-16 00:55:00	1064
1998-05-16 00:56:00	1367
1998-05-16 00:57:00	1116
1998-05-16 00:58:00	1224
1998-05-16 00:59:00	1401
1998-05-16 01:00:00	1431
1998-05-16 01:01:00	1328
1998-05-16 01:02:00	1072
