Time	Requests
1998-06-06 00:00:00	3297
1998-06-06 00:01:00	3142
1998-06-06 00:02:00	3872
1998-06-06 00:03:00	4103
1998-06-06 00:04:00	4201
1998-06-06 00:05:00	3410
1998-06-06 00:06:00	3236
1998-06-06 00:07:00	3569
1998-06-06 00:08:00	3883
1998-06-06 00:09:00	3589
1998-06-06 00:10:00	4275
1998-06-06 00:11:00	3713
1998-06-06 00:12:00	3804
1998-06-06 00:13:00	3576
1998-06-06 00:14:00	4192
1998-06-06 00:15:00	3717
1998-06-06 00:16:00	3810
1998-06-06 00:17:00	3663
1998-06-06 00:18:00	3928
1998-06-06 00:19:00	3306
1998-06-06 00:20:00	3586
1998-06-06 00:21:00	3797
1998-06-06 00:22:00	3883
1998-06-06 00:23:00	3755
1998-06-06 00:24:00	3744
1998-06-06 00:25:00	3864
1998-06-06 00:26:00	3885
1998-06-06 00:27:00	3815
1998-06-06 00:28:00	3517
1998-06-06 00:29:00	3392
1998-06-06 00:30:00	3388
1998-06-06 00:31:00	3938
1998-06-06 00:32:00	3855
1998-06-06 00:33:00	3827
1998-06-06 00:34:00	4076
1998-06-06 00:35:00	3845
1998-06-06 00:36:00	3520
1998-06-06 00:37:00	3177
1998-06-06 00:38:00	3536
1998-06-06 00:39:00	4202
1998-06-06 00:40:00	3893
1998-06-06 00:41:00	3569
1998-06-06 00:42:00	3539
1998-06-06 00:43:00	3012
1998-06-06 00:44:00	3340
1998-06-06 00:45:00	3429
1998-06-06 00:46:00	3743
1998-06-06 00:47:00	3249
1998-06-06 00:48:00	3304
1998-06-06 00:49:00	3299
1998-06-06 00:50:00	3577
1998-06-06 00:51:00	3481
1998-06-06 00:52:00	3600
1998-06-06 00:53:00	3687
1998-06-06 00:54:00	4136
1998-06-06 00:55:00	3795
1998-06-06 00:56:00	3473
1998-06-06 00:57:00	3943
1998-06-06 00:58:00	3647
1998-06-06 00:59:00	3480
1998-06-06 01:00:00	3558
1998-06-06 01:01:00	3598
1998-06-06 01:02:00	3560
1998-06-06 01:03:00	3370
1998-06-06 01:04:00	3484
1998-06-06 01:05:00	3699
1998-06-06 01:06:00	3551
1998-06-06 01:07:00	3588
1998-06-06 01:08:00	3128
1998-06-06 01:09:00	2996
1998-06-06 01:10:00	3232
1998-06-06 01:11:00	3943
1998-06-06 01:12:00	3753
1998-06-06 01:13:00	3433
1998-06-06 01:14:00	3145
1998-06-06 01:15:00	3128
1998-06-06 01:16:00	3255
1998-06-06 01:17:00	3206
1998-06-06 01:18:00	3202
1998-06-06 01:19:00	3018
1998-06-06 01:20:00	3241
1998-06-06 01:21:00	2924
1998-06-06 01:22:00	2847
1998-06-06 01:23:00	3115
1998-06-06 01:24:00	3399
1998-06-06 01:25:00	2825
1998-06-06 01:26:00	3174
1998-06-06 01:27:00	3365
1998-06-06 01:28:00	3149
1998-06-06 01:29:00	3210
1998-06-06 01:30:00	3190
1998-06-06 01:31:00	3236
1998-06-06 01:32:00	2886
1998-06-06 01:33:00	2910
1998-06-06 01:34:00	3238
1998-06-06 01:35:00	3291
1998-06-06 01:36:00	3680
1998-06-06 01:37:00	3368
1998-06-06 01:38:00	3058
1998-06-06 01:39:00	2944
1998-06-06 01:40:00	3900
1998-06-06 01:41:00	3569
1998-06-06 01:42:00	3330
1998-06-06 01:43:00	3347
1998-06-06 01:44:00	3299
1998-06-06 01:45:00	3110
1998-06-06 01:46:00	2928
1998-06-06 01:47:00	2800
1998-06-06 01:48:00	2996
1998-06-06 01:49:00	2990
1998-06-06 01:50:00	3259
1998-06-06 01:51:00	3137
1998-06-06 01:52:00	3068
1998-06-06 01:53:00	3382
1998-06-06 01:54:00	3187
1998-06-06 01:55:00	3337
1998-06-06 01:56:00	3220
1998-06-06 01:57:00	2931
1998-06-06 01:58:00	2841
1998-06-06 01:59:00	2504
1998-06-06 02:00:00	3186
1998-06-06 02:01:00	3185
1998-06-06 02:02:00	3066
1998-06-06 02:03:00	2984
1998-06-06 02:04:00	2735
1998-06-06 02:05:00	3030
1998-06-06 02:06:00	3289
1998-06-06 02:07:00	2989
1998-06-06 02:08:00	3242
1998-06-06 02:09:00	2803
1998-06-06 02:10:00	2708
1998-06-06 02:11:00	2909
1998-06-06 02:12:00	3033
1998-06-06 02:13:00	2945
1998-06-06 02:14:00	2753
1998-06-06 02:15:00	3140
1998-06-06 02:16:00	3012
1998-06-06 02:17:00	2673
1998-06-06 02:18:00	2788
1998-06-06 02:19:00	3227
1998-06-06 02:20:00	2928
1998-06-06 02:21:00	3007
1998-06-06 02:22:00	3102
1998-06-06 02:23:00	3209
1998-06-06 02:24:00	2989
1998-06-06 02:25:00	3081
1998-06-06 02:26:00	3004
1998-06-06 02:27:00	3474
1998-06-06 02:28:00	3121
1998-06-06 02:29:00	2989
1998-06-06 02:30:00	2961
1998-06-06 02:31:00	3043
